"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-rocks/mongowt.BP116/thr28/dstat.txt 10",,,,"Date:","02 Jun 2016 22:40:07 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
9.841,2.209,85.054,2.549,0.0,0.347,33042829.931,72527130.826,0.0,0.0,184.064,86456.843,17585.816,206213.688
43.914,4.902,49.122,0.0,0.0,2.063,4915.200,8601.600,853.900,145.900,0.0,0.0,9337.800,379783.700
44.001,4.990,48.933,0.0,0.0,2.077,2457.600,7372.800,817.600,54.0,0.0,0.0,9333.600,407947.400
44.052,4.892,48.969,0.0,0.0,2.087,0.0,7782.400,811.600,54.0,0.0,0.0,9375.300,406294.500
43.914,5.016,48.931,0.002,0.0,2.137,2457.600,7372.800,812.0,58.200,0.0,0.0,10706.100,403847.800
43.986,4.863,49.026,0.0,0.0,2.125,3276.800,10240.0,865.700,156.700,0.0,0.0,9329.200,402622.600
43.952,5.034,48.910,0.0,0.0,2.104,2457.600,17203.200,806.0,58.200,0.0,0.0,9390.600,409979.900
44.044,4.952,48.905,0.0,0.0,2.099,819.200,7372.800,835.300,131.300,0.0,0.0,9410.700,412291.200
44.035,4.808,49.038,0.0,0.0,2.119,2457.600,7372.800,824.600,68.700,0.0,0.0,17799.500,395422.0
43.925,5.088,48.860,0.0,0.0,2.127,819.200,8192.0,794.0,54.0,0.0,0.0,9407.300,418620.900
44.026,5.013,48.870,0.0,0.0,2.090,1638.400,8601.600,794.0,54.0,0.0,0.0,9436.300,414693.800
43.958,5.014,48.931,0.0,0.0,2.096,0.0,9011.200,812.0,58.200,0.0,0.0,9422.300,412242.500
43.983,5.014,48.876,0.0,0.0,2.128,0.0,9420.800,859.700,152.300,0.0,0.0,11494.400,414380.100
44.041,4.934,48.929,0.002,0.0,2.095,409.600,13516.800,853.300,135.400,0.0,0.0,14000.100,410504.200
44.054,4.987,48.910,0.0,0.0,2.049,0.0,9011.200,805.600,54.0,0.0,0.0,9443.500,409694.600
44.079,4.894,48.911,0.002,0.0,2.114,0.0,8192.0,823.600,58.200,0.0,0.0,9339.700,412265.900
44.095,4.770,49.056,0.0,0.0,2.079,0.0,8192.0,806.600,64.500,0.0,0.0,9299.200,395372.400
43.954,4.947,48.999,0.0,0.0,2.100,0.0,8192.0,812.0,58.200,0.0,0.0,12745.0,401971.300
43.999,4.967,48.905,0.0,0.0,2.128,819.200,11878.400,859.700,152.500,0.0,0.0,9410.600,412267.700
43.972,5.021,48.902,0.0,0.0,2.105,0.0,15564.800,847.300,131.200,0.0,0.0,9416.400,413113.0
43.904,4.989,48.951,0.0,0.0,2.157,0.0,9011.200,806.0,58.200,0.0,0.0,9360.0,409068.300
43.973,4.974,48.950,0.0,0.0,2.103,0.0,9011.200,806.0,54.0,0.0,0.0,10159.600,411098.900
43.892,5.070,48.904,0.0,0.0,2.135,0.0,9830.400,806.0,54.0,0.0,0.0,9378.900,411034.0
43.854,5.081,48.958,0.0,0.0,2.107,1228.800,9830.400,812.0,58.200,0.0,0.0,9370.900,406265.900
43.900,5.115,48.842,0.0,0.0,2.142,0.0,9830.400,872.300,167.200,0.0,0.0,9408.400,415556.800
44.029,4.934,48.933,0.0,0.0,2.104,0.0,9420.800,841.200,131.200,0.0,0.0,16803.700,408944.500
44.251,4.496,49.233,0.0,0.0,2.020,0.0,12697.600,811.600,54.0,0.0,0.0,10420.700,377371.800
44.028,4.807,49.080,0.0,0.0,2.086,0.0,5324.800,823.600,54.0,0.0,0.0,9276.900,395188.0
43.850,5.112,48.868,0.0,0.0,2.170,0.0,7372.800,800.0,58.200,0.0,0.0,9381.300,412671.0
44.064,4.805,49.027,0.0,0.0,2.104,0.0,7782.400,800.0,58.200,0.0,0.0,9290.700,400405.600
