"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-wt/mongowt.BP52/thr14/dstat.txt 10",,,,"Date:","31 May 2016 05:28:45 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
5.680,1.382,91.061,1.821,0.0,0.055,23867885.755,69519599.732,0.0,0.0,38.837,12274.582,16866.605,135716.826
19.390,3.336,73.237,3.175,0.0,0.862,210774016.0,12288.0,72.0,1204.0,0.0,0.0,41032.600,224359.500
19.342,3.221,73.324,3.232,0.0,0.881,214924492.800,9420.800,52.800,24.600,0.0,0.0,41604.700,226123.0
19.431,3.182,73.407,3.126,0.0,0.855,214256435.200,9830.400,24.600,24.600,0.0,0.0,40890.100,224091.900
19.624,3.172,73.373,2.944,0.0,0.887,212047462.400,9830.400,12.600,24.600,0.0,0.0,39442.800,224225.0
19.957,3.213,73.209,2.784,0.0,0.837,204446105.600,9420.800,18.600,24.600,0.0,0.0,40997.300,221552.0
20.014,3.231,73.120,2.751,0.0,0.884,200878489.600,9830.400,12.600,24.600,0.0,0.0,36789.300,222615.900
20.319,3.058,73.125,2.602,0.0,0.894,195773644.800,10240.0,18.600,24.600,0.0,0.0,35476.0,222305.800
20.355,3.059,73.199,2.522,0.0,0.865,192309248.0,9420.800,36.200,24.600,0.0,0.0,35722.600,225317.500
20.501,3.068,73.080,2.468,0.0,0.883,187457536.0,10649.600,12.600,24.600,0.0,0.0,37169.400,224737.200
20.421,3.190,72.901,2.588,0.0,0.900,185710182.400,11468.800,30.200,24.600,0.0,0.0,35916.300,228904.0
20.555,3.172,72.972,2.431,0.0,0.870,181568307.200,11059.200,18.600,24.600,0.0,0.0,35497.400,227882.100
20.678,3.138,73.103,2.180,0.0,0.902,173479526.400,12697.600,18.600,24.600,0.0,0.0,32545.500,224432.300
20.777,3.218,72.993,2.122,0.0,0.890,168952217.600,19251.200,18.600,24.600,0.0,0.0,33229.500,225613.400
20.827,3.128,72.873,2.217,0.0,0.954,166172672.0,13516.800,12.600,24.600,0.0,0.0,32663.500,227545.600
20.889,3.155,72.943,2.067,0.0,0.946,160735232.0,11059.200,18.600,24.600,0.0,0.0,31779.400,227455.700
20.952,3.160,72.905,2.068,0.0,0.914,158894080.0,12288.0,24.600,24.600,0.0,0.0,32556.300,228582.100
20.946,3.181,72.758,2.096,0.0,1.019,155327283.200,12288.0,12.600,24.600,0.0,0.0,33755.800,228334.400
20.982,3.217,72.943,1.903,0.0,0.954,149347532.800,12288.0,18.600,24.600,0.0,0.0,31002.0,228015.200
21.226,3.195,72.714,1.976,0.0,0.889,147578470.400,12697.600,12.600,24.600,0.0,0.0,32335.900,229282.400
21.196,3.156,72.829,1.869,0.0,0.951,144018227.200,13926.400,36.200,24.600,0.0,0.0,31531.700,230285.300
21.248,3.231,72.688,1.887,0.0,0.947,142569062.400,13926.400,6.600,24.600,0.0,0.0,32557.600,232119.0
21.426,3.182,72.730,1.755,0.0,0.907,134914867.200,13516.800,34.400,31.200,0.0,0.0,33550.900,227357.0
21.338,3.281,72.605,1.830,0.0,0.945,135292108.800,13926.400,18.600,24.600,0.0,0.0,31977.300,231354.800
21.413,3.293,72.577,1.805,0.0,0.912,130068480.0,14745.600,24.600,24.600,0.0,0.0,30599.900,228280.800
21.466,3.116,72.611,1.825,0.0,0.982,128523468.800,15564.800,12.0,28.800,0.0,0.0,31082.800,231946.0
21.505,3.275,72.564,1.725,0.0,0.932,125000499.200,17203.200,25.200,24.600,0.0,0.0,33649.200,230592.100
21.518,3.310,72.569,1.662,0.0,0.941,122172620.800,15974.400,18.600,24.600,0.0,0.0,30652.100,233249.400
21.648,3.150,72.688,1.578,0.0,0.936,117080064.0,15564.800,6.600,24.600,0.0,0.0,28081.100,228742.200
21.564,3.172,72.758,1.532,0.0,0.974,114370150.400,9011.200,25.600,24.600,0.0,0.0,27695.800,228873.700
