"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-rocks/mongowt.BP60/thr140/dstat.txt 10",,,,"Date:","02 Jun 2016 17:56:15 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
8.937,2.073,86.158,2.519,0.0,0.313,31904665.022,74275440.977,0.0,0.0,185.701,88547.946,16681.533,196637.790
60.920,11.455,17.026,8.634,0.0,1.965,353863270.400,11059.200,717.200,2557.800,0.0,0.0,150814.800,814134.0
61.016,11.670,16.800,8.589,0.0,1.926,355244851.200,9420.800,606.200,24.600,0.0,0.0,160315.800,823368.100
61.156,11.499,16.801,8.630,0.0,1.914,355723264.0,16793.600,600.600,24.600,0.0,0.0,157257.100,823351.800
60.990,11.665,16.888,8.604,0.0,1.853,355334963.200,10240.0,576.600,24.600,0.0,0.0,157071.500,824214.700
61.464,11.593,16.454,8.657,0.0,1.832,356463820.800,15564.800,564.600,24.600,0.0,0.0,157958.500,819436.400
60.995,11.578,16.870,8.653,0.0,1.904,355277209.600,12697.600,606.600,24.600,0.0,0.0,157536.800,821663.600
61.034,11.517,16.912,8.591,0.0,1.946,354656665.600,10240.0,612.600,24.600,0.0,0.0,156957.600,822734.0
61.078,11.564,16.864,8.547,0.0,1.947,354553036.800,9420.800,588.600,24.600,0.0,0.0,158447.600,826298.0
60.925,11.562,16.935,8.646,0.0,1.933,353882931.200,9830.400,600.600,24.600,0.0,0.0,157789.900,825288.700
61.203,11.624,16.623,8.628,0.0,1.923,355207987.200,10240.0,616.800,31.200,0.0,0.0,161213.400,826305.100
60.991,11.616,16.680,8.814,0.0,1.900,355828121.600,11059.200,600.600,24.600,0.0,0.0,161766.500,823716.500
61.101,11.430,16.729,8.786,0.0,1.953,355672064.0,10649.600,576.600,24.600,0.0,0.0,158502.100,825010.0
60.819,11.619,16.835,8.780,0.0,1.948,354822963.200,15974.400,594.200,24.600,0.0,0.0,158085.400,825646.900
60.848,11.588,16.907,8.754,0.0,1.903,354900377.600,5734.400,582.200,24.600,0.0,0.0,158232.400,827202.600
61.069,11.606,16.622,8.857,0.0,1.846,355661414.400,7782.400,601.200,36.400,0.0,0.0,162764.300,824334.800
61.126,11.542,16.572,8.876,0.0,1.884,355468902.400,11468.800,600.600,24.600,0.0,0.0,159422.500,827655.900
61.388,11.621,16.157,8.898,0.0,1.936,357569331.200,7782.400,606.600,24.600,0.0,0.0,160693.600,825314.500
61.258,11.650,16.156,8.985,0.0,1.951,357956812.800,13107.200,607.200,36.400,0.0,0.0,160577.100,822939.300
61.028,11.597,16.386,9.056,0.0,1.932,357127372.800,7372.800,613.200,36.400,0.0,0.0,161607.600,823137.100
61.166,11.469,16.334,9.041,0.0,1.990,357435392.0,7782.400,564.600,24.600,0.0,0.0,159369.700,823128.200
61.074,11.449,16.562,9.031,0.0,1.885,356526080.0,7782.400,612.600,24.600,0.0,0.0,159119.200,824506.800
61.147,11.545,16.311,9.067,0.0,1.930,357135974.400,8601.600,594.600,24.600,0.0,0.0,159939.700,825658.300
60.921,11.468,16.617,9.108,0.0,1.886,356215193.600,8192.0,596.400,49.200,0.0,0.0,158844.200,824264.100
60.896,11.540,16.856,8.853,0.0,1.855,354540748.800,9011.200,607.200,36.400,0.0,0.0,160513.800,828075.100
60.885,11.636,16.642,8.930,0.0,1.907,355458662.400,8601.600,612.200,24.600,0.0,0.0,159949.700,827430.0
61.021,11.513,16.723,8.901,0.0,1.842,355202662.400,10649.600,594.200,24.600,0.0,0.0,159170.700,825721.600
61.097,11.449,16.599,9.003,0.0,1.852,355220275.200,9420.800,624.400,31.200,0.0,0.0,159056.100,825293.400
61.175,11.422,16.512,8.992,0.0,1.898,356247961.600,8601.600,607.200,36.400,0.0,0.0,165912.400,824332.400
60.859,11.778,16.592,8.868,0.0,1.903,354860236.800,9420.800,624.600,24.600,0.0,0.0,159541.100,824810.100
60.683,11.655,16.879,8.857,0.0,1.925,354342092.800,9830.400,600.600,24.600,0.0,0.0,159460.200,826839.800
