"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-wt/mongowt.BP132/thr14/dstat.txt 10",,,,"Date:","31 May 2016 12:45:42 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
7.671,1.754,88.492,1.932,0.0,0.151,26096331.220,65973901.526,0.0,0.0,36.907,11646.973,18075.829,161735.017
21.932,3.412,73.295,0.0,0.0,1.360,1638.400,12288.0,12.600,24.600,0.0,0.0,5412.900,317519.200
22.030,3.289,73.299,0.0,0.0,1.382,4096.0,8601.600,43.0,34.0,0.0,0.0,5635.300,314631.0
21.866,3.465,73.266,0.0,0.0,1.403,3276.800,8601.600,34.400,31.200,0.0,0.0,9571.700,325206.700
22.024,3.269,73.318,0.0,0.0,1.389,0.0,9420.800,36.200,24.600,0.0,0.0,5645.0,307403.700
21.971,3.290,73.348,0.0,0.0,1.391,0.0,9420.800,32.0,34.0,0.0,0.0,5636.700,317640.0
21.968,3.413,73.257,0.0,0.0,1.362,1638.400,9011.200,12.600,24.600,0.0,0.0,5590.100,312465.0
22.015,3.289,73.275,0.0,0.0,1.421,0.0,10240.0,31.600,24.600,0.0,0.0,8105.900,304999.700
21.909,3.453,73.218,0.002,0.0,1.419,819.200,11059.200,44.0,34.0,0.0,0.0,5643.100,305813.400
22.031,3.291,73.316,0.0,0.0,1.362,409.600,10240.0,22.800,31.200,0.0,0.0,5529.400,312708.300
22.016,3.321,73.261,0.0,0.0,1.401,3276.800,10649.600,18.600,24.600,0.0,0.0,5576.200,325705.100
21.952,3.425,73.269,0.0,0.0,1.354,819.200,11059.200,31.0,34.0,0.0,0.0,5465.100,312962.800
21.868,3.549,73.178,0.002,0.0,1.403,1638.400,12288.0,24.600,24.600,0.0,0.0,5802.100,331330.400
21.963,3.482,73.235,0.0,0.0,1.320,819.200,26624.0,18.600,24.600,0.0,0.0,5400.900,316073.500
21.906,3.482,73.225,0.0,0.0,1.386,0.0,11878.400,38.0,34.0,0.0,0.0,5412.100,324362.600
21.883,3.440,73.277,0.0,0.0,1.400,1228.800,11059.200,36.200,24.600,0.0,0.0,5430.0,297259.300
21.857,3.466,73.262,0.002,0.0,1.412,1638.400,11878.400,34.400,31.200,0.0,0.0,11039.100,302859.700
21.936,3.336,73.322,0.0,0.0,1.406,0.0,13107.200,44.0,34.0,0.0,0.0,5607.600,322501.0
21.907,3.423,73.260,0.0,0.0,1.410,0.0,13516.800,25.600,24.600,0.0,0.0,5361.600,296819.0
21.971,3.478,73.180,0.0,0.0,1.371,819.200,13107.200,185.500,24.600,0.0,0.0,5579.800,296333.200
21.832,3.584,73.183,0.0,0.0,1.401,0.0,12288.0,102.200,34.0,0.0,0.0,9260.0,328047.400
21.992,3.463,73.168,0.002,0.0,1.376,0.0,12697.600,12.600,24.600,0.0,0.0,5434.400,313963.300
21.931,3.451,73.224,0.0,0.0,1.393,0.0,12697.600,76.0,31.200,0.0,0.0,5454.100,326575.800
21.880,3.626,73.097,0.0,0.0,1.396,0.0,13107.200,66.200,34.0,0.0,0.0,5291.700,288457.200
21.861,3.564,73.132,0.0,0.0,1.444,819.200,14336.0,40.800,24.600,0.0,0.0,5358.800,318042.0
22.015,3.402,73.170,0.002,0.0,1.410,0.0,14745.600,58.800,24.600,0.0,0.0,6937.800,307145.800
22.048,3.267,73.361,0.0,0.0,1.324,819.200,23756.800,71.200,34.0,0.0,0.0,5312.0,318211.100
21.956,3.488,73.167,0.0,0.0,1.388,0.0,15974.400,65.400,24.600,0.0,0.0,5356.0,314715.0
22.015,3.412,73.135,0.002,0.0,1.435,0.0,14745.600,87.600,31.200,0.0,0.0,5342.0,322611.500
22.023,3.250,73.325,0.0,0.0,1.401,819.200,15564.800,65.200,34.0,0.0,0.0,9198.0,323322.100
