"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-wt/mongowt.BP140/thr84/dstat.txt 10",,,,"Date:","31 May 2016 13:45:53 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
7.913,1.800,88.188,1.935,0.0,0.165,26105311.863,65513375.159,0.0,0.0,36.657,11565.514,18140.120,165583.532
57.518,12.446,27.306,0.0,0.0,2.730,0.0,11468.800,138.0,1519.0,0.0,0.0,45698.400,1042735.500
58.183,12.375,26.545,0.0,0.0,2.896,0.0,9830.400,58.400,24.600,0.0,0.0,42596.700,1054651.200
58.755,12.362,26.070,0.0,0.0,2.814,0.0,22937.600,64.400,24.600,0.0,0.0,45457.100,1061037.300
58.378,12.466,26.334,0.0,0.0,2.822,0.0,10240.0,93.0,24.600,0.0,0.0,42124.200,1048984.400
58.850,12.346,25.919,0.0,0.0,2.885,0.0,9830.400,46.800,24.600,0.0,0.0,42562.800,1046968.0
58.574,12.295,26.260,0.002,0.0,2.869,0.0,13107.200,52.800,24.600,0.0,0.0,42368.800,1043620.700
58.516,12.475,26.151,0.0,0.0,2.858,0.0,11468.800,81.0,24.600,0.0,0.0,43796.100,1044951.100
58.306,12.394,26.441,0.0,0.0,2.859,0.0,12697.600,52.800,24.600,0.0,0.0,42347.0,1044682.600
58.904,12.277,25.986,0.0,0.0,2.833,0.0,11059.200,24.600,24.600,0.0,0.0,42350.200,1046537.400
58.806,12.453,25.982,0.0,0.0,2.759,0.0,12288.0,57.0,31.200,0.0,0.0,42615.500,1051727.800
58.941,12.265,25.979,0.0,0.0,2.815,0.0,12288.0,75.0,24.600,0.0,0.0,45933.400,1042888.700
59.051,12.434,25.580,0.0,0.0,2.936,0.0,12288.0,24.600,24.600,0.0,0.0,42617.700,1044280.200
58.790,12.223,26.124,0.0,0.0,2.863,0.0,15974.400,6.600,24.600,0.0,0.0,42340.400,1045914.600
58.936,12.368,25.892,0.0,0.0,2.804,0.0,13107.200,36.200,24.600,0.0,0.0,42505.400,1043489.100
58.847,12.301,26.165,0.0,0.0,2.687,0.0,13107.200,24.200,24.600,0.0,0.0,43753.200,1051024.200
58.353,12.371,26.502,0.0,0.0,2.774,0.0,22528.0,18.600,24.600,0.0,0.0,44216.800,1045921.900
58.650,12.352,26.137,0.0,0.0,2.861,0.0,13516.800,24.600,24.600,0.0,0.0,42428.800,1051689.800
58.778,12.485,25.946,0.0,0.0,2.791,0.0,13516.800,12.600,24.600,0.0,0.0,42327.0,1047980.300
58.498,12.416,26.264,0.0,0.0,2.821,0.0,27443.200,18.600,24.600,0.0,0.0,42401.200,1054932.300
58.676,12.365,26.159,0.002,0.0,2.798,0.0,1228.800,12.600,24.600,0.0,0.0,44730.500,1044068.200
58.737,12.347,26.106,0.0,0.0,2.811,0.0,5324.800,18.600,24.600,0.0,0.0,42416.500,1049354.300
58.575,12.296,26.248,0.0,0.0,2.881,0.0,7782.400,31.200,49.200,0.0,0.0,42515.900,1050006.500
58.558,12.209,26.446,0.0,0.0,2.787,0.0,8601.600,12.600,24.600,0.0,0.0,42609.600,1053573.900
58.177,12.721,26.343,0.0,0.0,2.759,0.0,8192.0,18.600,24.600,0.0,0.0,43553.0,1052224.100
58.292,12.288,26.487,0.0,0.0,2.932,0.0,8601.600,18.600,24.600,0.0,0.0,42400.500,1050728.0
58.398,12.383,26.444,0.0,0.0,2.774,0.0,10240.0,24.200,24.600,0.0,0.0,42498.500,1050773.100
58.272,12.248,26.629,0.0,0.0,2.852,0.0,9011.200,42.800,36.400,0.0,0.0,42116.800,1053100.800
58.490,12.317,26.414,0.0,0.0,2.779,0.0,9830.400,12.600,24.600,0.0,0.0,46010.400,1051411.500
58.409,12.428,26.309,0.002,0.0,2.852,0.0,17203.200,18.600,24.600,0.0,0.0,43188.900,1057085.600
58.416,12.317,26.383,0.0,0.0,2.884,0.0,14336.0,24.600,24.600,0.0,0.0,42302.0,1048834.600
