"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-rocks/mongowt.BP12/thr14/dstat.txt 10",,,,"Date:","02 Jun 2016 13:08:36 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
8.566,2.024,87.337,1.774,0.0,0.299,23138521.525,76136552.762,0.0,0.0,189.925,90772.700,15545.266,193704.769
9.866,1.695,79.378,8.668,0.0,0.393,359376076.800,9420.800,22.800,31.200,0.0,0.0,38389.100,131898.100
10.165,1.807,80.642,6.996,0.0,0.390,355715891.200,17203.200,24.600,24.600,0.0,0.0,33918.100,130373.900
10.257,1.811,80.821,6.760,0.0,0.351,355171123.200,6553.600,18.600,24.600,0.0,0.0,34026.100,130168.400
10.409,1.825,81.098,6.325,0.0,0.343,354889318.400,8192.0,12.600,24.600,0.0,0.0,32459.900,130062.900
10.413,1.840,81.251,6.094,0.0,0.402,354579251.200,9011.200,18.600,24.600,0.0,0.0,33073.700,130033.0
10.408,1.887,81.273,6.046,0.0,0.386,354286796.800,6553.600,12.600,24.600,0.0,0.0,36118.300,130031.400
10.547,1.840,81.879,5.359,0.0,0.375,353394278.400,7782.400,34.800,31.200,0.0,0.0,32386.100,129804.300
10.382,1.820,81.631,5.759,0.0,0.408,354382233.600,8192.0,18.600,24.600,0.0,0.0,34417.400,129981.400
10.354,1.821,82.150,5.310,0.0,0.365,355024486.400,7782.400,12.600,24.600,0.0,0.0,31944.0,130243.700
10.413,1.770,82.130,5.321,0.0,0.366,355378790.400,8192.0,30.200,24.600,0.0,0.0,33571.900,130486.0
10.477,1.836,82.146,5.187,0.0,0.354,354466201.600,8192.0,18.600,24.600,0.0,0.0,31421.100,130237.0
10.485,1.818,82.378,4.922,0.0,0.397,354922905.600,8192.0,30.200,24.600,0.0,0.0,30435.500,130256.500
10.393,1.809,82.089,5.323,0.0,0.385,353830912.0,11468.800,28.800,31.200,0.0,0.0,32279.200,129983.700
10.509,1.813,82.000,5.280,0.0,0.399,354029568.0,8601.600,12.600,24.600,0.0,0.0,31918.200,130092.0
10.455,1.810,81.801,5.540,0.0,0.394,353941913.600,11059.200,30.600,24.600,0.0,0.0,31049.400,130189.800
10.390,1.810,81.695,5.726,0.0,0.379,354426060.800,13107.200,6.600,24.600,0.0,0.0,32168.300,130208.0
10.433,1.801,82.052,5.319,0.0,0.395,354444083.200,8192.0,12.600,24.600,0.0,0.0,32180.0,130193.400
10.421,1.909,82.211,5.060,0.0,0.399,353845657.600,8601.600,18.600,24.600,0.0,0.0,31639.800,130178.400
10.366,1.856,82.068,5.306,0.0,0.405,353735065.600,9011.200,22.800,31.200,0.0,0.0,31506.300,130100.600
10.403,1.836,81.701,5.649,0.0,0.411,354188902.400,9011.200,24.600,24.600,0.0,0.0,33061.900,130227.400
10.254,1.839,82.026,5.488,0.0,0.392,354931507.200,8192.0,18.600,24.600,0.0,0.0,32583.0,130601.600
10.204,1.853,81.542,5.998,0.0,0.403,355369369.600,8601.600,24.200,24.600,0.0,0.0,34183.800,130722.400
10.219,1.753,81.617,5.983,0.0,0.428,355360358.400,8192.0,18.600,24.600,0.0,0.0,36189.400,130618.700
10.326,1.832,81.586,5.858,0.0,0.397,354713190.400,8601.600,24.200,24.600,0.0,0.0,33331.200,130453.300
10.423,1.817,81.741,5.612,0.0,0.406,354179481.600,8601.600,34.800,31.200,0.0,0.0,32670.0,130196.900
10.305,1.850,81.140,6.285,0.0,0.420,354699264.0,10649.600,18.600,24.600,0.0,0.0,35507.200,130375.700
10.408,1.865,81.578,5.738,0.0,0.411,354242969.600,10240.0,12.600,24.600,0.0,0.0,33823.100,130318.700
10.477,1.751,81.782,5.574,0.0,0.417,354655846.400,9830.400,18.600,24.600,0.0,0.0,32459.0,130397.300
10.466,1.838,81.986,5.315,0.0,0.395,354116403.200,13926.400,24.600,24.600,0.0,0.0,31437.400,130340.600
