"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-wt/mongowt.BP140/thr14/dstat.txt 10",,,,"Date:","31 May 2016 13:29:23 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
7.855,1.790,88.256,1.938,0.0,0.161,26155449.874,65639179.417,0.0,0.0,36.727,11587.727,18142.291,164700.603
21.549,3.468,73.545,0.002,0.0,1.436,2457.600,11059.200,70.800,24.600,0.0,0.0,5427.100,318413.0
21.461,3.631,73.420,0.0,0.0,1.489,1638.400,8192.0,58.800,24.600,0.0,0.0,5540.100,310156.900
21.543,3.609,73.435,0.0,0.0,1.413,2457.600,8192.0,40.800,24.600,0.0,0.0,9644.900,316867.300
21.624,3.450,73.487,0.0,0.0,1.439,2457.600,9420.800,34.800,31.200,0.0,0.0,5587.100,319097.300
21.622,3.461,73.469,0.0,0.0,1.448,2457.600,10649.600,58.400,24.600,0.0,0.0,5532.100,324701.200
21.661,3.358,73.500,0.0,0.0,1.480,819.200,9011.200,71.0,34.800,0.0,0.0,5497.100,319843.0
21.512,3.607,73.415,0.0,0.0,1.466,1228.800,13516.800,58.800,24.600,0.0,0.0,7357.600,316431.900
21.598,3.557,73.426,0.002,0.0,1.417,819.200,10649.600,40.800,24.600,0.0,0.0,5279.300,305253.300
21.502,3.652,73.421,0.0,0.0,1.425,1638.400,9830.400,58.800,24.600,0.0,0.0,5618.200,311985.300
21.614,3.487,73.476,0.0,0.0,1.422,819.200,10649.600,91.200,31.200,0.0,0.0,5471.100,321432.0
21.654,3.416,73.519,0.0,0.0,1.411,0.0,11468.800,94.0,24.600,0.0,0.0,6117.300,311588.600
21.628,3.499,73.440,0.0,0.0,1.433,1228.800,13516.800,605.500,24.600,0.0,0.0,5927.500,311555.100
21.479,3.649,73.401,0.0,0.0,1.471,819.200,15564.800,101.800,24.600,0.0,0.0,5608.800,315269.800
21.629,3.414,73.518,0.0,0.0,1.439,1638.400,11059.200,60.600,24.600,0.0,0.0,5412.600,336577.100
21.677,3.429,73.416,0.002,0.0,1.475,819.200,11059.200,24.600,24.600,0.0,0.0,5315.0,309321.700
21.664,3.437,73.492,0.0,0.0,1.407,819.200,11468.800,40.800,31.200,0.0,0.0,10626.600,315990.600
21.532,3.486,73.462,0.0,0.0,1.519,819.200,11059.200,72.200,24.600,0.0,0.0,5331.900,306213.0
21.611,3.475,73.486,0.0,0.0,1.428,0.0,12288.0,60.200,24.600,0.0,0.0,5405.800,324854.500
21.634,3.400,73.501,0.0,0.0,1.465,0.0,12697.600,36.600,24.600,0.0,0.0,5400.600,310078.100
21.587,3.492,73.491,0.0,0.0,1.430,0.0,12288.0,42.600,24.600,0.0,0.0,9181.700,330319.600
21.714,3.409,73.489,0.0,0.0,1.388,0.0,13516.800,24.600,24.600,0.0,0.0,5337.200,320709.600
21.596,3.447,73.542,0.0,0.0,1.415,819.200,13516.800,34.800,31.200,0.0,0.0,5332.600,319358.300
21.535,3.567,73.387,0.0,0.0,1.511,0.0,12697.600,6.0,49.200,0.0,0.0,5309.500,305833.900
21.480,3.634,73.420,0.0,0.0,1.466,0.0,19660.800,31.800,24.600,0.0,0.0,7159.500,302100.900
21.631,3.505,73.419,0.0,0.0,1.444,0.0,16793.600,24.600,24.600,0.0,0.0,5541.300,320835.200
21.524,3.563,73.421,0.0,0.0,1.492,819.200,15155.200,6.600,24.600,0.0,0.0,5344.100,307708.600
21.617,3.481,73.487,0.0,0.0,1.415,0.0,14336.0,24.600,24.600,0.0,0.0,5403.0,317505.400
21.592,3.596,73.357,0.002,0.0,1.453,819.200,27852.800,35.400,41.400,0.0,0.0,7603.400,310795.900
21.442,3.782,73.343,0.0,0.0,1.432,0.0,1228.800,24.200,24.600,0.0,0.0,9379.100,299158.0
