"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-wt/mongowt.BP36/thr140/dstat.txt 10",,,,"Date:","31 May 2016 04:29:22 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
5.472,1.341,91.530,1.611,0.0,0.046,21193095.931,70030645.510,0.0,0.0,39.123,12365.137,16413.865,133231.176
28.862,6.479,7.150,56.460,0.0,1.048,448468582.400,13107.200,162.400,2607.600,0.0,0.0,71489.400,476669.0
28.791,6.398,7.321,56.475,0.0,1.016,449837875.200,11059.200,25.200,36.400,0.0,0.0,71141.200,476537.100
28.743,6.567,7.199,56.461,0.0,1.029,450055782.400,11468.800,12.600,24.600,0.0,0.0,71178.400,474455.400
28.796,6.349,7.244,56.572,0.0,1.040,449150566.400,19660.800,24.600,24.600,0.0,0.0,71672.800,468461.700
28.834,6.413,7.203,56.549,0.0,1.002,450200371.200,12288.0,98.600,24.600,0.0,0.0,76909.0,479025.700
28.700,6.404,7.259,56.682,0.0,0.954,449399603.200,17203.200,64.400,24.600,0.0,0.0,71277.0,469611.800
28.584,6.472,7.111,56.870,0.0,0.962,449569587.200,11878.400,40.800,24.600,0.0,0.0,71306.700,474786.700
28.759,6.469,7.223,56.574,0.0,0.975,449119846.400,12697.600,18.600,24.600,0.0,0.0,71500.100,476130.900
28.773,6.398,7.243,56.535,0.0,1.050,449290240.0,12288.0,87.0,24.600,0.0,0.0,74755.900,481412.100
28.655,6.421,7.171,56.801,0.0,0.953,449159168.0,13516.800,52.800,24.600,0.0,0.0,71470.800,471284.100
28.925,6.508,6.857,56.692,0.0,1.018,448770867.200,13926.400,46.800,24.600,0.0,0.0,72158.500,474876.300
28.802,6.392,7.366,56.448,0.0,0.992,448700416.0,13926.400,52.800,24.600,0.0,0.0,71570.500,473656.400
28.695,6.511,6.896,56.884,0.0,1.015,448337510.400,17612.800,31.200,49.200,0.0,0.0,73006.500,478625.0
28.572,6.582,7.258,56.622,0.0,0.967,448990003.200,14745.600,81.0,24.600,0.0,0.0,71834.600,471455.600
28.847,6.428,7.065,56.750,0.0,0.909,448626688.0,14745.600,93.600,49.200,0.0,0.0,72214.700,479435.300
29.018,6.411,7.029,56.547,0.0,0.995,448346112.0,14745.600,12.600,24.600,0.0,0.0,72002.0,476391.500
28.690,6.443,7.140,56.745,0.0,0.983,448321945.600,14745.600,64.400,24.600,0.0,0.0,76990.800,476402.900
28.900,6.432,7.263,56.393,0.0,1.013,447832473.600,8601.600,132.800,24.600,0.0,0.0,75120.400,480995.500
28.736,6.503,6.872,56.909,0.0,0.980,447878758.400,10649.600,40.800,24.600,0.0,0.0,72922.500,474829.500
28.852,6.345,6.962,56.909,0.0,0.932,447698944.0,8601.600,52.800,24.600,0.0,0.0,72226.500,475147.100
28.744,6.361,7.033,56.855,0.0,1.008,447747276.800,9011.200,28.800,31.200,0.0,0.0,72685.200,476833.200
28.570,6.489,7.240,56.708,0.0,0.993,447347916.800,9420.800,52.800,24.600,0.0,0.0,77453.600,473924.500
28.795,6.435,7.108,56.675,0.0,0.986,447502745.600,9830.400,18.600,24.600,0.0,0.0,72691.600,477034.800
28.718,6.478,7.004,56.797,0.0,1.004,447358976.0,9830.400,12.600,24.600,0.0,0.0,73064.500,475539.800
28.855,6.429,7.153,56.587,0.0,0.976,446981324.800,10240.0,18.600,24.600,0.0,0.0,72642.500,477454.600
28.682,6.511,7.053,56.756,0.0,0.998,447111168.0,11468.800,24.600,24.600,0.0,0.0,75451.500,468702.800
28.784,6.436,6.922,56.890,0.0,0.969,446922752.0,10240.0,12.600,24.600,0.0,0.0,72866.500,477912.100
28.815,6.477,6.921,56.758,0.0,1.029,446647910.400,11468.800,18.600,24.600,0.0,0.0,72813.300,472163.0
28.900,6.474,6.932,56.749,0.0,0.944,446648320.0,11059.200,24.200,24.600,0.0,0.0,73031.700,485571.700
28.790,6.477,6.988,56.738,0.0,1.008,446691328.0,19660.800,30.200,24.600,0.0,0.0,73577.600,475056.800
