"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-wt/mongowt.BP100/thr112/dstat.txt 10",,,,"Date:","31 May 2016 10:12:55 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
7.007,1.627,89.347,1.903,0.0,0.116,25785897.939,67171299.089,0.0,0.0,37.554,11858.989,17823.476,151784.772
55.252,10.989,31.430,0.0,0.0,2.329,0.0,12288.0,130.200,2113.200,0.0,0.0,45751.200,845266.200
55.906,11.003,30.718,0.002,0.0,2.371,0.0,17612.800,12.600,24.600,0.0,0.0,39902.700,839258.300
55.292,11.153,31.172,0.0,0.0,2.382,0.0,19251.200,18.600,24.600,0.0,0.0,39777.600,839481.200
55.729,10.977,30.984,0.0,0.0,2.309,0.0,1228.800,25.200,36.400,0.0,0.0,39830.0,842717.900
55.916,11.031,30.680,0.0,0.0,2.373,0.0,11468.800,19.200,36.400,0.0,0.0,42758.700,842625.300
55.506,11.068,31.062,0.0,0.0,2.364,0.0,13926.400,34.800,31.200,0.0,0.0,39727.0,837451.400
55.463,11.231,30.895,0.0,0.0,2.411,0.0,12697.600,58.400,24.600,0.0,0.0,39590.800,839174.900
55.751,11.033,30.803,0.0,0.0,2.414,0.0,12697.600,52.800,24.600,0.0,0.0,39667.700,833637.300
55.619,10.957,31.079,0.0,0.0,2.345,0.0,29081.600,70.400,24.600,0.0,0.0,40806.500,841442.500
55.711,10.905,31.052,0.0,0.0,2.332,0.0,1228.800,6.600,24.600,0.0,0.0,39399.400,831772.400
55.295,11.038,31.342,0.0,0.0,2.325,0.0,12697.600,72.400,36.400,0.0,0.0,39288.700,831579.200
55.296,10.945,31.395,0.0,0.0,2.364,0.0,13926.400,97.200,31.200,0.0,0.0,39344.600,837026.100
55.356,11.077,31.162,0.002,0.0,2.404,819.200,17612.800,60.800,24.600,0.0,0.0,40722.300,830834.500
55.462,10.951,31.260,0.0,0.0,2.326,0.0,17203.200,65.400,36.400,0.0,0.0,39802.500,835213.500
55.144,11.001,31.531,0.0,0.0,2.324,0.0,34816.0,46.800,24.600,0.0,0.0,39104.100,833169.100
55.340,11.051,31.227,0.0,0.0,2.382,0.0,15564.800,52.800,24.600,0.0,0.0,39362.0,832972.200
55.420,10.958,31.333,0.0,0.0,2.289,0.0,1228.800,87.0,24.600,0.0,0.0,39368.0,825552.500
55.219,10.958,31.521,0.0,0.0,2.302,0.0,5734.400,63.600,43.0,0.0,0.0,42614.200,846633.800
55.145,11.240,31.277,0.0,0.0,2.338,0.0,15564.800,30.200,24.600,0.0,0.0,39468.600,843540.100
55.292,11.023,31.368,0.0,0.0,2.317,0.0,8192.0,46.800,24.600,0.0,0.0,39347.300,835278.500
55.197,11.001,31.458,0.002,0.0,2.343,0.0,8601.600,138.800,24.600,0.0,0.0,39264.100,830101.100
55.462,11.099,31.042,0.0,0.0,2.398,0.0,6963.200,40.800,24.600,0.0,0.0,41575.200,827933.200
55.178,10.942,31.472,0.0,0.0,2.408,0.0,9420.800,12.600,24.600,0.0,0.0,39186.800,829302.900
55.207,11.016,31.419,0.0,0.0,2.357,0.0,17612.800,63.0,31.200,0.0,0.0,39078.600,824634.100
55.337,10.948,31.383,0.002,0.0,2.331,2867.200,2048.0,46.800,24.600,0.0,0.0,39127.500,829914.200
55.221,10.814,31.603,0.0,0.0,2.362,0.0,14336.0,18.600,24.600,0.0,0.0,39815.300,824305.300
55.027,11.055,31.495,0.0,0.0,2.423,0.0,18022.400,24.600,24.600,0.0,0.0,39005.200,828858.800
55.207,11.079,31.239,0.0,0.0,2.475,0.0,9011.200,25.800,48.200,0.0,0.0,39414.900,824042.500
55.012,11.197,31.470,0.0,0.0,2.320,0.0,10649.600,24.600,24.600,0.0,0.0,39114.300,829259.500
54.895,11.029,31.745,0.0,0.0,2.331,0.0,20070.400,16.800,31.200,0.0,0.0,39959.700,824167.200
