procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1 7934160 395300 428220 3730276   14   32  1316  2442    0    0 13  4 79  4  0
28  4 7928556 394288 445420 3611968 5940    0 248044 106307 119906 797335 24  8 59  9  0
35 13 7926896 377452 460472 3564908 1692    0 257008 108836 110169 974750 29  7 55  8  0
27 16 7926016 340428 470756 3579352  860    0 228300 109464 94889 1004685 30  7 55  8  0
18  6 7925028 328700 480512 3567768 1004    0 218948 110884 85081 1049542 31  7 54  8  0
37 12 7923384 327768 485320 3552764 1808    0 204556 111184 98126 1095434 32  7 53  7  0
26  6 7920868 334636 488176 3541288 2760    0 180956 132264 90459 1116882 33  7 54  7  0
22  5 7918084 332212 490956 3531596 3052    0 176504 111188 88700 1135372 34  8 52  7  0
12  3 7915208 330548 492264 3526620 3096    0 163840 112640 93856 1181541 35  8 51  6  0
23  7 7911812 338992 493444 3509964 3868    0 154012 112344 110808 1196646 36  8 51  6  0
31  9 7908720 340536 494748 3496600 3364    0 156124 113996 98826 1235107 37  8 49  6  0
34  4 7905836 333096 495844 3488120 3048    0 148316 114252 91444 1250287 37  9 48  6  0
22  3 7902836 333088 496496 3473476 3228    0 141876 113776 128414 1241110 37  9 49  5  0
20  6 7900076 333972 496120 3461752 2980    0 138368 114468 169790 1262067 38  9 48  5  0
23  5 7897720 336372 495164 3447632 2544    0 131556 113120 214575 1230809 38  9 48  5  0
22  4 7895256 338680 495272 3431024 2812    0 125640 117212 298766 1248309 38 10 47  4  0
20  4 7893604 338952 496284 3428620 1804    0 94508 419636 271489 961661 29  8 59  4  0
 4  6 7891328 335616 496092 3411452 2468    0 123872 123088 292234 1222728 38 10 48  4  0
37  7 7889260 367128 496176 3401100 2336    0 119740 114108 348168 1244006 38 10 48  4  0
37 10 7887028 333176 494924 3387128 2356    0 120152 117420 332428 1275584 39 10 47  5  0
 8  6 7884608 335220 492628 3367524 2576    0 127592 122764 246179 1311157 40 10 45  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
46 10 7882388 330828 490304 3353292 2376    0 113656 135240 208432 1183566 36 10 50  4  0
 1  1 7880420 333908 489320 3337720 2076    0 121508 154428 170994 1258291 38 10 48  4  0
29  1 7878892 334492 487896 3324040 1560    0 99468 453588 164200 1059842 32  8 55  5  0
 0 14 7877020 325372 487280 3311500 2000    0 121400 120012 156170 1344065 41 10 44  5  0
30  6 7875124 335908 484180 3291992 1876    0 120116 121448 132521 1363634 41 11 44  4  0
27  1 7873512 337796 478244 3275304 1680    0 118892 141656 154869 1408760 44 11 42  4  0
56  2 7871952 335480 475536 3277440 1712    0 106036 124420 126884 1219015 38  9 49  3  0
 1  0 7871520 341584 474808 3268028  384    0 44316 86608 68707 515033 16  4 77  2  0
