procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  93128 402216 4319892 69987056   14   31  1317  2440    1    1 13  4 79  4  0
 3  0  93128 403132 4319900 69805688    0    0 190632 85955 59094 345590  9  6 80  5  0
 3  0  93128 413128 4319900 69588864    0    0 189896 89300 65395 369336 10  5 80  5  0
 1  3  93128 405424 4319900 69383840    0    0 185848 90888 58511 389900 11  5 79  5  0
16  4  93128 403032 4319900 69181776    0    0 183628 91452 55472 420545 11  5 79  5  0
18  3  93128 409144 4319900 68969192    0    0 178380 93252 59021 469290 13  5 76  5  0
 1  0  93128 405208 4319908 68766760    0    0 176684 94832 58216 519930 13  5 76  5  0
13  3  93128 398452 4320000 68576408    0    0 176420 97100 61349 573287 15  5 74  5  0
17 10  93128 398864 4320000 68390496    0    0 163976 97108 58545 572002 15  5 75  5  0
 1  0  93128 398196 4320064 68236784    0    0 140172 95860 59440 547770 15  5 74  5  0
23  7  93128 404944 4320064 68067216    0    0 135564 97712 58707 594278 16  6 74  4  0
 6  8  93128 406256 4320072 67902824    0    0 145856 100632 59236 663815 18  6 71  5  0
 2  0  93128 396672 4320072 67742176    0    0 145740 102556 65697 699473 20  6 69  5  0
15  5  93128 400056 4320072 67575744    0    0 139816 102172 63882 712792 19  6 69  5  0
34  3  93128 401416 4320084 67411416    0    0 141172 104636 65755 736526 20  6 69  5  0
19  5  93128 401480 4320084 67253944    0    0 134940 102268 104673 724088 20  6 69  5  0
33  7  93128 401196 4320092 67103864    0    0 126756 103956 155228 744137 22  7 67  4  0
21  2  93128 393152 4320092 66967120    0    0 122548 102592 196573 756369 22  7 66  5  0
11  2  93128 397080 4320092 66822528    0    0 118176 103348 194030 757608 22  7 67  4  0
14  7  93128 404028 4320092 66672028    0    0 124300 103768 200899 758695 21  7 68  4  0
29  7  93128 406584 4320092 66523868    0    0 122760 135924 171791 768824 22  6 67  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  6  93128 393976 4320100 66394772    0    0 118984 99788 110034 747895 21  7 68  4  0
21  2  93128 406852 4320100 66230980    0    0 126008 102480 99796 803386 23  7 66  4  0
 1  0  93128 395132 4320112 66102704    0    0 118232 99880 88711 749262 21  6 68  4  0
 1  0  93128 405348 4320112 65935176    0    0 133336 104464 96882 869513 25  8 62  5  0
30  6  93128 399140 4320112 65776180    0    0 140672 107064 104534 894369 27  8 61  5  0
 1  0  93128 392524 4320120 65624564    0    0 136360 105380 98143 884630 26  8 61  5  0
42  7  93128 405620 4320120 65445400    0    0 136304 106272 95948 894023 26  8 62  5  0
 1  1  93128 403572 4320120 65274740    0    0 145844 110240 97662 953419 28  8 59  5  0
25  2  93128 390088 4320120 65124676    0    0 141300 111060 96209 924300 27  8 60  4  0
15  6  93128 401956 4320120 64950080    0    0 139196 110072 94663 915940 27  8 60  5  0
 1  0  93128 386756 4320128 64814096    0    0 131504 108492 90389 873580 27  8 61  4  0
23 10  93128 401508 4320128 64627660    0    0 140684 110880 92692 932732 28  8 59  5  0
45  1  93128 407056 4320128 64456960    0    0 144456 113356 99637 990664 30  9 57  4  0
54  9  93128 403096 4320128 64289396    0    0 146740 113464 100225 1000821 32  9 55  4  0
24  3  93128 403832 4320128 64152692    0    0 124684 109516 93262 866445 26  8 62  4  0
31 12  93128 405120 4320136 63976876    0    0 141980 112416 102897 968152 29  8 57  5  0
25  4  93128 395028 4320136 63819468    0    0 144044 116320 104876 1060111 34  9 53  4  0
28  3  93128 404944 4320112 63689616    0    0 108424 101600 82554 695490 22  7 68  3  0
 2  0  93128 406420 4320112 63516772    0    0 145068 114436 121359 1015498 32  9 55  4  0
 3  0  93128 396660 4320112 63349988    0    0 150256 115768 109662 1042239 33  9 53  5  0
39  0  93128 389356 4320120 63175164    0    0 154408 115520 106910 1043695 34  9 52  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
