"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-rocks/mongowt.BP100/thr112/dstat.txt 10",,,,"Date:","02 Jun 2016 21:29:13 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
9.627,2.174,85.316,2.544,0.0,0.338,32980213.052,72956020.820,0.0,0.0,185.110,86969.726,17441.659,203781.956
60.958,10.938,25.889,0.0,0.0,2.215,0.0,13107.200,1478.600,5829.900,0.0,0.0,57631.400,830001.500
61.850,11.211,24.618,0.0,0.0,2.322,0.0,8192.0,1532.300,5932.100,0.0,0.0,55961.100,828080.700
62.260,11.132,24.298,0.0,0.0,2.310,0.0,9011.200,1498.400,5845.0,0.0,0.0,55989.200,829126.0
62.207,10.947,24.543,0.0,0.0,2.302,0.0,11878.400,1498.400,5851.900,0.0,0.0,56930.700,827073.200
62.075,11.176,24.431,0.0,0.0,2.318,0.0,8192.0,1478.600,5824.800,0.0,0.0,56294.700,827401.800
61.702,11.165,24.812,0.0,0.0,2.321,0.0,11059.200,1501.300,5903.500,0.0,0.0,55753.800,827169.400
61.931,11.011,24.700,0.0,0.0,2.358,0.0,12697.600,1490.200,5825.400,0.0,0.0,55355.800,827850.0
61.857,11.207,24.731,0.0,0.0,2.205,0.0,9420.800,1497.800,5843.900,0.0,0.0,59035.900,827672.400
62.068,10.907,24.729,0.0,0.0,2.295,0.0,15564.800,1518.100,5920.200,0.0,0.0,55900.700,828459.800
61.805,11.215,24.646,0.0,0.0,2.334,0.0,12697.600,1497.800,5880.700,0.0,0.0,56150.300,830309.500
61.940,11.101,24.697,0.0,0.0,2.262,0.0,15564.800,1491.800,5832.600,0.0,0.0,55595.500,828990.200
61.867,11.116,24.790,0.0,0.0,2.227,0.0,10240.0,1525.900,5916.300,0.0,0.0,55278.800,830320.600
61.427,10.995,25.343,0.002,0.0,2.233,0.0,17612.800,1478.600,5825.700,0.0,0.0,58071.400,828647.300
61.501,11.086,25.099,0.0,0.0,2.314,0.0,10240.0,1479.200,5832.0,0.0,0.0,55514.300,830743.300
61.187,11.124,25.425,0.0,0.0,2.263,0.0,10649.600,1538.900,5948.600,0.0,0.0,55550.500,828965.800
61.271,10.967,25.507,0.0,0.0,2.255,0.0,12697.600,1478.600,5832.600,0.0,0.0,54902.800,828094.400
61.556,10.943,25.286,0.0,0.0,2.215,0.0,11468.800,1503.200,5833.600,0.0,0.0,56755.0,829936.400
61.703,11.044,24.942,0.0,0.0,2.311,0.0,5324.800,1513.300,5905.400,0.0,0.0,56099.100,830455.700
61.437,11.198,25.054,0.0,0.0,2.311,0.0,9011.200,1485.200,5836.0,0.0,0.0,55712.800,830053.700
61.648,10.985,25.099,0.0,0.0,2.268,0.0,6553.600,1484.600,5833.100,0.0,0.0,55419.500,828018.800
61.311,11.209,25.214,0.0,0.0,2.266,0.0,6553.600,1530.700,5926.200,0.0,0.0,55551.400,830642.100
61.624,11.115,25.032,0.0,0.0,2.229,0.0,13516.800,1485.800,5884.600,0.0,0.0,55487.300,829553.100
61.357,11.314,25.052,0.0,0.0,2.277,0.0,8192.0,1478.600,5832.0,0.0,0.0,55372.900,829773.100
61.944,11.108,24.612,0.0,0.0,2.336,0.0,13516.800,1519.300,5899.900,0.0,0.0,55763.400,831521.600
61.694,11.153,24.903,0.0,0.0,2.251,0.0,10240.0,1484.600,5822.700,0.0,0.0,57290.500,828866.500
61.540,11.082,25.001,0.0,0.0,2.377,0.0,9420.800,1486.400,5842.600,0.0,0.0,56457.600,831398.500
61.498,11.092,25.098,0.002,0.0,2.310,0.0,8192.0,1466.0,5826.100,0.0,0.0,55662.100,828388.600
61.587,11.049,25.066,0.0,0.0,2.298,0.0,11059.200,1538.900,5936.400,0.0,0.0,55600.900,830792.500
60.896,10.880,26.008,0.0,0.0,2.216,0.0,9011.200,1472.600,5828.200,0.0,0.0,55063.900,829242.100
61.016,11.159,25.563,0.0,0.0,2.263,0.0,8192.0,1507.300,5896.100,0.0,0.0,57494.0,831912.400
