"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-rocks/mongowt.BP44/thr112/dstat.txt 10",,,,"Date:","02 Jun 2016 16:23:22 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
8.714,2.041,86.595,2.345,0.0,0.306,29394413.009,74866572.300,0.0,0.0,187.030,89254.350,16157.351,194468.882
31.056,5.476,7.999,54.300,0.0,1.170,438117580.800,27852.800,157.0,2174.600,0.0,0.0,81892.700,427024.0
31.386,5.464,7.882,54.095,0.0,1.172,438927360.0,8601.600,18.600,24.600,0.0,0.0,77548.900,425604.800
31.297,5.464,8.033,53.960,0.0,1.246,438965862.400,8192.0,30.600,24.600,0.0,0.0,77360.400,425810.200
31.241,5.418,7.963,54.143,0.0,1.235,438652108.800,7782.400,24.600,24.600,0.0,0.0,77473.500,425595.100
31.368,5.329,7.877,54.224,0.0,1.202,439021568.0,9011.200,6.600,24.600,0.0,0.0,80162.400,426553.900
31.161,5.452,8.080,54.030,0.0,1.277,438807756.800,11468.800,36.200,24.600,0.0,0.0,77370.0,424792.900
31.250,5.493,7.958,54.136,0.0,1.163,438387916.800,9011.200,18.600,24.600,0.0,0.0,77404.600,425077.100
31.393,5.398,7.929,54.080,0.0,1.200,438815539.200,9011.200,24.200,24.600,0.0,0.0,77535.500,425907.200
31.460,5.423,7.958,54.004,0.0,1.155,438223667.200,9011.200,24.600,24.600,0.0,0.0,77539.700,425858.700
31.324,5.387,7.783,54.259,0.0,1.247,438966272.0,9011.200,6.600,24.600,409.600,0.0,78324.800,425680.300
31.353,5.462,7.868,54.098,0.0,1.219,438715596.800,12697.600,24.600,24.600,0.0,0.0,77631.200,427092.700
31.288,5.408,7.944,54.153,0.0,1.206,438466560.0,9011.200,18.600,24.600,0.0,0.0,77667.100,425820.400
31.198,5.572,7.936,54.117,0.0,1.177,438426419.200,12288.0,12.600,24.600,0.0,0.0,77785.700,427104.0
31.544,5.412,7.935,53.894,0.0,1.215,438202368.0,22118.400,24.600,24.600,0.0,0.0,83907.500,426644.300
31.346,5.424,8.042,54.016,0.0,1.172,438055731.200,9830.400,6.600,24.600,0.0,0.0,77548.800,425889.400
31.132,5.534,8.081,54.057,0.0,1.196,438648422.400,9830.400,24.600,24.600,0.0,0.0,77695.400,425104.700
31.477,5.540,8.019,53.791,0.0,1.172,438308044.800,10240.0,18.600,24.600,0.0,0.0,78005.0,427857.900
31.198,5.416,8.094,54.082,0.0,1.210,437916876.800,10240.0,34.400,31.200,0.0,0.0,81965.400,425793.500
31.394,5.404,7.716,54.288,0.0,1.198,438088499.200,11468.800,30.600,24.600,0.0,0.0,78166.700,428196.500
31.335,5.485,8.027,53.983,0.0,1.170,438334668.800,5324.800,18.200,24.600,0.0,0.0,78089.900,428070.200
31.211,5.382,8.204,53.998,0.0,1.204,438143795.200,6553.600,6.600,24.600,0.0,0.0,77993.400,425838.500
31.282,5.516,7.980,54.041,0.0,1.182,437769830.400,6553.600,24.600,24.600,0.0,0.0,78290.200,427490.600
31.303,5.446,8.136,53.986,0.0,1.129,438514073.600,8192.0,13.600,24.600,0.0,0.0,79614.700,424932.700
31.351,5.475,8.085,53.926,0.0,1.164,437881651.200,7372.800,24.600,24.600,0.0,0.0,77972.900,428030.0
31.387,5.359,7.937,54.100,0.0,1.217,437971353.600,7782.400,18.600,24.600,0.0,0.0,78132.0,427283.300
31.554,5.419,8.106,53.718,0.0,1.204,437759590.400,9830.400,12.600,24.600,0.0,0.0,78077.700,429073.200
31.323,5.550,8.058,53.879,0.0,1.191,437601484.800,16384.0,24.600,24.600,0.0,0.0,78811.300,427711.600
31.276,5.451,7.817,54.243,0.0,1.213,437970124.800,7782.400,6.600,24.600,0.0,0.0,78204.0,427641.100
31.455,5.434,7.996,53.899,0.0,1.216,437608857.600,7372.800,24.600,24.600,0.0,0.0,78185.700,427551.400
31.391,5.497,8.063,53.831,0.0,1.217,437626470.400,7372.800,48.200,24.600,0.0,0.0,78168.300,427274.900
