"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-rocks/mongowt.BP132/thr140/dstat.txt 10",,,,"Date:","03 Jun 2016 00:29:30 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
10.198,2.261,84.636,2.544,0.0,0.361,32999631.836,71874717.582,0.0,0.0,182.539,85677.115,17778.595,210000.847
57.442,10.556,29.691,0.0,0.0,2.310,0.0,11468.800,1234.400,2921.800,0.0,0.0,60704.300,838175.500
58.175,11.024,28.508,0.0,0.0,2.293,0.0,9420.800,807.200,90.400,0.0,0.0,59964.400,834746.400
58.107,11.112,28.526,0.0,0.0,2.255,0.0,11468.800,816.800,85.200,0.0,0.0,59971.600,836942.900
58.077,11.023,28.630,0.0,0.0,2.270,0.0,14745.600,878.300,185.500,0.0,0.0,59578.600,833804.800
58.235,10.757,28.759,0.0,0.0,2.249,0.0,10240.0,865.500,155.900,0.0,0.0,62927.200,835316.100
58.070,10.900,28.705,0.0,0.0,2.325,0.0,12697.600,813.200,89.100,0.0,0.0,59150.0,837134.600
57.941,11.183,28.616,0.0,0.0,2.260,0.0,10240.0,818.200,82.800,0.0,0.0,59520.400,836044.300
57.902,11.020,28.753,0.0,0.0,2.326,0.0,10240.0,819.200,90.400,0.0,0.0,59655.700,839766.300
58.164,10.991,28.551,0.0,0.0,2.294,0.0,10240.0,823.400,97.0,0.0,0.0,62605.700,838652.0
58.528,10.845,28.368,0.0,0.0,2.259,0.0,11059.200,831.200,94.600,0.0,0.0,59731.0,838384.800
58.291,10.869,28.622,0.0,0.0,2.218,0.0,11059.200,907.600,258.400,0.0,0.0,59622.500,836931.700
57.973,11.084,28.712,0.0,0.0,2.231,0.0,10240.0,806.600,78.600,0.0,0.0,59586.0,835233.300
57.835,10.975,29.015,0.002,0.0,2.173,0.0,13516.800,838.400,123.900,0.0,0.0,60723.900,835674.100
58.163,10.961,28.640,0.0,0.0,2.236,0.0,11059.200,806.600,78.600,0.0,0.0,59389.900,836114.100
57.993,11.200,28.527,0.0,0.0,2.280,0.0,5734.400,819.800,156.600,0.0,0.0,59478.200,838509.200
58.270,11.245,28.240,0.0,0.0,2.246,0.0,9830.400,816.800,85.200,0.0,0.0,59928.0,837178.600
57.783,11.093,28.794,0.0,0.0,2.331,0.0,13107.200,925.200,258.600,0.0,0.0,58932.500,831852.400
57.987,11.129,28.675,0.002,0.0,2.207,0.0,6963.200,825.200,94.600,0.0,0.0,59985.700,837967.700
57.910,10.911,28.828,0.0,0.0,2.352,0.0,8192.0,824.800,90.400,0.0,0.0,59200.300,838842.900
57.905,11.329,28.545,0.0,0.0,2.222,0.0,8601.600,806.600,82.800,0.0,0.0,59394.400,838805.900
57.777,11.112,28.876,0.0,0.0,2.235,0.0,8601.600,819.200,93.300,0.0,0.0,59399.400,839038.500
57.599,10.955,29.216,0.0,0.0,2.230,0.0,9011.200,822.800,85.200,0.0,0.0,62564.200,834039.500
57.663,11.053,29.062,0.0,0.0,2.223,0.0,9011.200,901.600,258.600,0.0,0.0,59285.700,834828.700
57.998,10.940,28.881,0.0,0.0,2.181,0.0,8601.600,824.600,82.800,0.0,0.0,59529.900,838455.900
57.671,10.889,29.181,0.0,0.0,2.260,0.0,8601.600,812.600,78.600,0.0,0.0,58784.800,833869.0
57.588,11.035,29.199,0.0,0.0,2.178,0.0,10649.600,812.600,82.800,0.0,0.0,61274.600,833876.900
57.760,10.702,29.330,0.0,0.0,2.208,0.0,9420.800,825.200,94.600,0.0,0.0,58838.900,837054.700
57.837,11.000,28.973,0.0,0.0,2.190,0.0,8601.600,829.400,97.0,0.0,0.0,58914.100,836133.300
57.866,11.007,28.922,0.0,0.0,2.206,0.0,9830.400,860.100,166.400,0.0,0.0,59241.100,835240.100
57.802,10.996,28.964,0.002,0.0,2.236,0.0,12697.600,860.300,181.0,0.0,0.0,59157.500,834933.900
