"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-wt/mongowt.BP172/thr14/dstat.txt 10",,,,"Date:","31 May 2016 16:24:10 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
8.540,1.929,87.366,1.961,0.0,0.203,26386013.521,64333619.598,0.0,0.0,36.018,11356.642,18386.659,176763.168
20.864,3.554,74.081,0.0,0.0,1.501,819.200,11468.800,65.0,24.600,0.0,0.0,4685.900,319706.200
20.785,3.593,74.034,0.0,0.0,1.588,819.200,8192.0,52.800,24.600,0.0,0.0,8018.700,315523.900
20.922,3.457,74.087,0.0,0.0,1.534,819.200,16384.0,58.800,24.600,0.0,0.0,4590.0,317508.100
20.740,3.665,74.010,0.0,0.0,1.585,819.200,8192.0,81.0,24.600,0.0,0.0,4612.600,315215.200
20.779,3.631,74.027,0.002,0.0,1.561,819.200,3686.400,18.600,24.600,0.0,0.0,4548.0,315884.0
20.861,3.574,74.055,0.0,0.0,1.510,819.200,21299.200,52.800,24.600,0.0,0.0,4646.600,317446.500
20.795,3.660,74.022,0.0,0.0,1.523,0.0,9011.200,46.800,24.600,0.0,0.0,6010.200,318139.500
20.808,3.620,74.042,0.0,0.0,1.530,1638.400,9011.200,93.0,24.600,0.0,0.0,4542.300,316858.500
20.804,3.588,74.051,0.0,0.0,1.557,2457.600,9011.200,46.800,24.600,0.0,0.0,4542.600,316778.900
20.890,3.599,74.026,0.0,0.0,1.485,819.200,9420.800,52.800,24.600,0.0,0.0,4655.100,316943.100
20.867,3.578,74.049,0.0,0.0,1.507,0.0,1228.800,58.800,24.600,0.0,0.0,12244.600,315609.700
20.917,3.445,74.122,0.0,0.0,1.515,0.0,10240.0,52.400,24.600,0.0,0.0,4591.500,319889.900
20.871,3.553,74.074,0.0,0.0,1.501,0.0,38502.400,70.400,24.600,0.0,0.0,4605.100,319917.300
20.859,3.526,74.076,0.0,0.0,1.538,1638.400,1228.800,46.800,24.600,0.0,0.0,4626.200,318944.400
20.755,3.632,74.040,0.002,0.0,1.571,819.200,19660.800,52.800,24.600,0.0,0.0,10172.900,315857.900
20.872,3.522,74.058,0.0,0.0,1.548,819.200,1228.800,58.800,24.600,0.0,0.0,4592.0,316391.0
20.823,3.580,74.046,0.0,0.0,1.551,0.0,20070.400,6.600,24.600,0.0,0.0,4608.300,318755.800
20.856,3.571,74.045,0.0,0.0,1.528,0.0,2048.0,24.600,24.600,0.0,0.0,4552.0,317656.200
20.832,3.577,74.036,0.002,0.0,1.553,1638.400,20480.0,19.200,34.800,0.0,0.0,7804.200,316628.300
20.825,3.563,74.046,0.0,0.0,1.566,0.0,10649.600,18.600,24.600,0.0,0.0,4554.900,317722.0
20.856,3.586,74.064,0.002,0.0,1.492,0.0,11059.200,24.600,24.600,0.0,0.0,4570.200,317805.800
20.848,3.606,74.048,0.0,0.0,1.499,819.200,1228.800,0.0,49.200,0.0,0.0,4580.900,315559.200
20.871,3.551,74.050,0.002,0.0,1.526,0.0,11059.200,37.800,24.600,0.0,0.0,4581.0,316671.100
20.796,3.629,74.028,0.0,0.0,1.547,0.0,11878.400,30.200,24.600,0.0,0.0,5385.0,318657.500
20.938,3.433,74.107,0.0,0.0,1.522,819.200,12697.600,24.200,24.600,0.0,0.0,4574.800,321367.300
20.834,3.610,74.032,0.0,0.0,1.524,819.200,19660.800,34.800,31.200,0.0,0.0,4616.200,315799.0
20.783,3.683,74.026,0.0,0.0,1.508,409.600,12697.600,6.600,24.600,0.0,0.0,4625.300,316039.300
20.840,3.566,74.078,0.002,0.0,1.514,0.0,22937.600,24.600,24.600,0.0,0.0,11667.0,318152.800
20.859,3.529,74.046,0.0,0.0,1.566,0.0,1228.800,24.600,24.600,0.0,0.0,4594.600,318926.0
