"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-wt/mongowt.BP92/thr28/dstat.txt 10",,,,"Date:","31 May 2016 09:12:43 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
6.724,1.576,89.698,1.900,0.0,0.102,25774400.558,67655621.079,0.0,0.0,37.826,11944.659,17734.827,148171.663
46.370,8.041,43.238,0.0,0.0,2.352,0.0,9420.800,105.0,515.0,0.0,0.0,23526.200,485824.0
46.359,7.930,43.343,0.0,0.0,2.369,1638.400,7372.800,24.600,24.600,0.0,0.0,14635.800,474824.700
46.406,7.909,43.282,0.002,0.0,2.401,4096.0,8601.600,6.600,36.400,0.0,0.0,14902.100,476617.900
46.563,7.949,43.189,0.0,0.0,2.299,0.0,8601.600,31.200,36.400,0.0,0.0,14749.400,480769.100
46.354,7.800,43.549,0.0,0.0,2.297,1638.400,3686.400,25.200,36.400,0.0,0.0,21254.500,470945.300
46.324,8.009,43.341,0.0,0.0,2.327,0.0,26624.0,19.200,36.400,0.0,0.0,14550.600,466298.600
46.378,8.029,43.281,0.0,0.0,2.312,0.0,10240.0,31.200,36.400,0.0,0.0,14383.600,476922.600
46.519,8.021,43.102,0.0,0.0,2.358,819.200,9830.400,25.800,36.400,0.0,0.0,13917.800,470366.500
46.522,7.898,43.331,0.0,0.0,2.249,0.0,10240.0,30.200,24.600,0.0,0.0,13785.300,481182.300
46.501,7.914,43.299,0.0,0.0,2.286,0.0,10240.0,30.200,36.400,0.0,0.0,17753.100,464937.300
46.477,7.942,43.283,0.0,0.0,2.299,0.0,11059.200,19.200,24.600,0.0,0.0,13868.500,475459.200
46.404,7.871,43.288,0.002,0.0,2.435,819.200,11468.800,24.600,24.600,0.0,0.0,14039.900,490179.100
46.567,8.022,43.082,0.0,0.0,2.328,0.0,14336.0,12.600,24.600,0.0,0.0,13948.500,477817.0
46.479,8.059,43.129,0.0,0.0,2.334,409.600,11878.400,18.600,24.600,0.0,0.0,14691.900,495119.500
46.347,7.847,43.391,0.0,0.0,2.414,0.0,14745.600,18.600,36.400,0.0,0.0,13858.200,461036.400
46.407,7.905,43.279,0.0,0.0,2.409,0.0,12288.0,19.200,36.400,0.0,0.0,13751.400,461080.200
46.299,7.800,43.552,0.002,0.0,2.347,0.0,11468.800,37.800,36.400,0.0,0.0,13870.500,461857.0
46.296,7.655,43.741,0.0,0.0,2.308,0.0,16793.600,18.600,24.600,0.0,0.0,22852.800,453099.500
46.542,7.944,43.226,0.0,0.0,2.287,0.0,20070.400,12.600,24.600,0.0,0.0,13499.800,463372.0
46.677,8.022,43.013,0.0,0.0,2.288,0.0,13516.800,24.600,24.600,0.0,0.0,13828.300,474822.600
46.384,7.973,43.221,0.0,0.0,2.423,0.0,13516.800,24.200,24.600,0.0,0.0,14269.400,477805.100
46.361,7.909,43.402,0.0,0.0,2.327,0.0,13926.400,28.400,31.200,0.0,0.0,17545.700,463478.100
46.490,7.997,43.113,0.0,0.0,2.399,0.0,13926.400,18.600,36.400,0.0,0.0,15749.400,474222.400
46.384,7.971,43.292,0.0,0.0,2.353,0.0,13516.800,19.200,24.600,0.0,0.0,13564.700,460411.300
46.562,7.831,43.294,0.0,0.0,2.313,0.0,15155.200,24.600,24.600,0.0,0.0,13382.100,467092.400
46.378,7.850,43.431,0.004,0.0,2.338,2867.200,6963.200,18.600,36.400,0.0,0.0,13481.700,456892.600
46.303,7.596,43.753,0.0,0.0,2.348,0.0,11468.800,19.200,24.600,0.0,0.0,16114.0,432545.0
46.360,7.850,43.465,0.0,0.0,2.325,0.0,8601.600,18.600,24.600,0.0,0.0,13633.900,455658.900
46.495,7.729,43.458,0.0,0.0,2.318,0.0,8601.600,12.600,24.600,0.0,0.0,13502.300,448649.600
