"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-wt/mongowt.BP180/thr28/dstat.txt 10",,,,"Date:","31 May 2016 17:13:21 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
8.710,1.965,87.146,1.966,0.0,0.214,26425735.504,63975413.674,0.0,0.0,35.848,11293.257,18436.079,179765.152
42.358,6.251,48.568,0.0,0.0,2.823,0.0,9011.200,159.400,451.800,0.0,0.0,8809.500,516022.300
42.305,6.513,48.342,0.002,0.0,2.838,0.0,7372.800,52.800,24.600,0.0,0.0,8667.0,532734.900
42.265,6.426,48.471,0.0,0.0,2.838,0.0,8601.600,60.800,24.600,0.0,0.0,11544.900,522321.900
42.537,6.0,48.721,0.0,0.0,2.742,0.0,8601.600,31.600,36.400,0.0,0.0,8547.400,497448.100
42.164,6.460,48.444,0.0,0.0,2.933,0.0,8601.600,93.200,36.400,0.0,0.0,8674.800,522861.200
42.213,6.672,48.191,0.0,0.0,2.924,0.0,18022.400,90.600,36.400,0.0,0.0,8693.800,550095.900
42.182,6.764,48.153,0.0,0.0,2.901,819.200,12697.600,59.800,36.400,0.0,0.0,8697.800,553681.600
42.444,6.227,48.480,0.0,0.0,2.849,0.0,9011.200,53.400,24.600,0.0,0.0,9039.500,521036.300
42.399,6.179,48.664,0.0,0.0,2.759,0.0,9420.800,93.0,24.600,0.0,0.0,8550.800,499629.900
42.338,6.275,48.559,0.0,0.0,2.828,0.0,9011.200,6.600,24.600,0.0,0.0,8610.900,514540.100
42.234,6.254,48.697,0.002,0.0,2.813,409.600,12697.600,24.600,36.400,0.0,0.0,8611.400,500318.400
42.263,6.692,48.205,0.0,0.0,2.840,0.0,10240.0,25.200,24.600,0.0,0.0,18972.700,546837.100
42.231,6.817,48.123,0.002,0.0,2.827,409.600,12697.600,12.600,36.400,0.0,0.0,8734.600,559927.100
42.324,6.115,48.797,0.0,0.0,2.765,0.0,9420.800,31.200,36.400,0.0,0.0,8595.500,486797.500
42.261,6.416,48.523,0.0,0.0,2.800,0.0,10649.600,19.800,48.200,0.0,0.0,8696.700,517956.900
42.468,6.138,48.519,0.0,0.0,2.875,0.0,11059.200,31.200,36.400,0.0,0.0,13798.200,512754.0
42.308,6.184,48.712,0.0,0.0,2.797,0.0,11059.200,36.800,36.400,0.0,0.0,8539.700,493114.200
42.367,6.599,48.171,0.0,0.0,2.864,0.0,11468.800,30.800,24.600,0.0,0.0,8704.700,551182.400
42.192,6.668,48.219,0.0,0.0,2.921,0.0,13516.800,34.800,31.200,0.0,0.0,8677.600,544986.900
42.112,6.907,48.017,0.002,0.0,2.963,0.0,16793.600,18.600,24.600,0.0,0.0,8742.500,572197.700
42.489,6.148,48.540,0.0,0.0,2.823,0.0,11878.400,12.600,36.400,0.0,0.0,11978.600,515089.800
42.294,6.577,48.238,0.0,0.0,2.891,0.0,12288.0,31.200,24.600,0.0,0.0,8671.200,543265.100
42.248,6.652,48.261,0.0,0.0,2.839,2867.200,15974.400,6.600,24.600,0.0,0.0,8680.0,539672.700
42.309,6.755,48.137,0.0,0.0,2.799,0.0,11468.800,24.600,24.600,0.0,0.0,8718.500,552256.200
42.245,6.611,48.253,0.002,0.0,2.889,0.0,11878.400,18.600,24.600,0.0,0.0,19160.800,542805.0
42.313,6.378,48.426,0.0,0.0,2.883,0.0,13516.800,12.600,36.400,0.0,0.0,8612.100,524713.200
42.441,6.289,48.451,0.0,0.0,2.819,0.0,5734.400,19.200,24.600,0.0,0.0,8621.100,517497.400
42.156,6.803,48.125,0.0,0.0,2.916,0.0,7782.400,12.600,36.400,0.0,0.0,8724.200,555492.900
42.225,6.678,48.208,0.0,0.0,2.889,0.0,8192.0,42.800,36.400,0.0,0.0,19072.200,549193.400
