"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-rocks/mongowt.BP108/thr28/dstat.txt 10",,,,"Date:","02 Jun 2016 21:56:25 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
9.706,2.188,85.217,2.548,0.0,0.341,33034357.701,72791051.597,0.0,0.0,184.701,86772.268,17506.658,204708.052
43.912,4.882,49.134,0.0,0.0,2.072,2867.200,8601.600,811.600,54.0,0.0,0.0,9309.300,373651.800
43.885,5.109,48.835,0.0,0.0,2.171,1638.400,7372.800,812.0,58.200,0.0,0.0,9345.500,414522.800
44.166,4.772,49.039,0.0,0.0,2.023,6553.600,7782.400,853.700,156.700,0.0,0.0,9296.100,394213.300
43.866,5.142,48.855,0.0,0.0,2.137,7372.800,7372.800,800.0,54.0,0.0,0.0,11059.500,409714.0
43.949,4.996,48.903,0.002,0.0,2.150,5734.400,8601.600,853.900,141.800,0.0,0.0,9308.0,406803.800
43.964,5.103,48.864,0.0,0.0,2.068,3686.400,18022.400,800.0,54.0,0.0,0.0,9340.600,408158.300
43.934,5.019,48.941,0.0,0.0,2.105,2867.200,10240.0,812.0,58.200,0.0,0.0,9327.200,401681.400
44.093,4.821,49.063,0.0,0.0,2.023,3686.400,8192.0,806.0,54.0,0.0,0.0,16417.500,390365.100
43.971,4.731,49.200,0.0,0.0,2.098,2867.200,7782.400,859.700,156.500,0.0,0.0,10088.500,379379.700
43.866,5.109,48.891,0.0,0.0,2.133,0.0,8192.0,806.0,54.0,0.0,0.0,9319.900,403573.500
43.924,4.886,49.055,0.002,0.0,2.133,1638.400,7782.400,853.300,135.400,0.0,0.0,9230.700,391446.800
43.873,5.211,48.798,0.0,0.0,2.118,819.200,8192.0,824.200,64.500,0.0,0.0,9319.300,411351.900
44.135,4.689,49.202,0.002,0.0,1.972,819.200,10649.600,806.0,54.0,0.0,0.0,15054.300,377743.0
44.011,4.876,48.972,0.0,0.0,2.140,819.200,9011.200,804.200,48.600,0.0,0.0,9219.400,399799.100
43.998,4.949,48.928,0.0,0.0,2.125,2048.0,9011.200,813.400,63.600,0.0,0.0,9304.600,405964.700
43.935,5.095,48.869,0.0,0.0,2.101,819.200,9011.200,865.700,156.700,0.0,0.0,9304.800,407596.300
44.018,4.996,48.871,0.0,0.0,2.115,0.0,9011.200,841.300,131.300,0.0,0.0,13381.500,408517.900
44.102,4.856,48.958,0.0,0.0,2.083,0.0,8601.600,812.0,58.200,0.0,0.0,9246.700,396755.0
43.994,5.038,48.920,0.002,0.0,2.046,819.200,13926.400,806.0,54.0,0.0,0.0,9270.200,404321.400
44.042,5.012,48.854,0.0,0.0,2.092,819.200,10649.600,806.600,64.500,0.0,0.0,9316.500,408546.900
43.972,5.035,48.883,0.0,0.0,2.110,0.0,9011.200,806.0,58.200,0.0,0.0,10445.300,408721.400
43.977,4.979,48.895,0.002,0.0,2.148,0.0,9011.200,859.700,152.300,0.0,0.0,9270.900,407916.100
43.868,5.174,48.844,0.0,0.0,2.115,0.0,9830.400,847.300,131.300,0.0,0.0,9363.200,412717.600
43.976,5.029,48.870,0.0,0.0,2.125,0.0,9830.400,817.600,58.200,0.0,0.0,9314.300,409250.200
44.028,5.048,48.842,0.0,0.0,2.082,0.0,10240.0,806.0,54.0,0.0,0.0,12294.400,412831.0
44.033,4.941,48.896,0.0,0.0,2.131,0.0,13107.200,823.600,58.200,0.0,0.0,15201.500,404619.800
43.974,4.969,48.907,0.0,0.0,2.150,0.0,5324.800,806.600,64.500,0.0,0.0,9244.500,404581.800
44.107,4.717,49.060,0.0,0.0,2.116,0.0,6553.600,865.700,156.700,0.0,0.0,9166.800,388160.900
43.954,4.914,49.028,0.0,0.0,2.103,0.0,6553.600,853.200,135.300,0.0,0.0,9215.100,390907.400
