"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-rocks/mongowt.BP28/thr56/dstat.txt 10",,,,"Date:","02 Jun 2016 14:45:59 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
8.613,2.028,87.005,2.054,0.0,0.301,26327229.231,75496252.791,0.0,0.0,188.495,90007.141,15811.999,193740.131
19.452,3.457,37.824,38.488,0.0,0.778,453011456.0,9420.800,264.0,1276.0,0.0,0.0,61476.500,279534.800
19.406,3.310,37.804,38.745,0.0,0.736,452700569.600,13926.400,46.400,31.200,0.0,0.0,59264.700,278996.800
19.475,3.430,37.517,38.816,0.0,0.761,452823449.600,9011.200,18.600,24.600,0.0,0.0,59574.600,279306.900
19.343,3.500,37.540,38.862,0.0,0.755,452624793.600,9011.200,24.200,24.600,0.0,0.0,59452.0,279009.400
19.407,3.498,37.459,38.882,0.0,0.754,452859904.0,7782.400,24.600,24.600,0.0,0.0,59545.500,278519.300
19.379,3.458,37.551,38.905,0.0,0.707,452735795.200,10649.600,14.400,49.200,0.0,0.0,59980.800,279013.900
19.383,3.415,37.701,38.768,0.0,0.733,452613324.800,9011.200,24.600,24.600,0.0,0.0,59573.500,278898.100
19.549,3.261,37.602,38.870,0.0,0.718,452503142.400,9011.200,28.800,31.200,0.0,0.0,59571.500,279183.600
19.408,3.404,37.635,38.810,0.0,0.743,452629299.200,8601.600,18.600,24.600,0.0,0.0,59705.100,279124.700
19.471,3.382,37.650,38.744,0.0,0.753,452481843.200,8601.600,6.600,24.600,0.0,0.0,64417.0,279011.800
19.518,3.370,37.636,38.734,0.0,0.742,452292198.400,9011.200,6.600,24.600,0.0,0.0,59926.800,279719.300
19.439,3.407,37.635,38.782,0.0,0.737,452290969.600,9420.800,24.600,24.600,0.0,0.0,59689.300,279520.600
19.321,3.452,37.730,38.724,0.0,0.773,452281548.800,18432.0,24.600,24.600,0.0,0.0,59898.400,279555.600
19.375,3.479,37.633,38.768,0.0,0.745,452261478.400,9420.800,35.400,31.200,0.0,0.0,63009.700,279641.700
19.602,3.421,37.539,38.736,0.0,0.702,452156211.200,15564.800,24.600,24.600,0.0,0.0,59812.600,280353.800
19.479,3.376,37.692,38.682,0.0,0.771,452077977.600,8601.600,37.200,24.600,0.0,0.0,59633.300,279809.100
19.596,3.408,37.668,38.626,0.0,0.702,452182425.600,8601.600,19.600,24.600,0.0,0.0,59857.900,279922.200
19.459,3.369,37.722,38.716,0.0,0.734,451928473.600,9011.200,12.600,24.600,0.0,0.0,61565.300,280069.100
19.479,3.426,37.578,38.799,0.0,0.719,451967795.200,9420.800,6.600,24.600,0.0,0.0,60032.100,279704.400
19.407,3.410,37.627,38.837,0.0,0.720,451968204.800,9830.400,34.800,31.200,0.0,0.0,60053.200,280143.400
19.478,3.395,37.595,38.767,0.0,0.766,451789619.200,9830.400,24.600,24.600,0.0,0.0,59994.600,280118.500
19.443,3.483,37.506,38.857,0.0,0.712,451923558.400,9420.800,6.600,24.600,0.0,0.0,60053.300,280279.900
19.485,3.516,37.591,38.656,0.0,0.752,451783065.600,9420.800,24.600,24.600,0.0,0.0,60169.700,280097.900
19.521,3.398,37.696,38.645,0.0,0.739,451726950.400,10240.0,6.600,24.600,0.0,0.0,60139.100,280931.800
19.306,3.494,37.663,38.781,0.0,0.757,451760537.600,11059.200,24.600,24.600,0.0,0.0,60148.600,279884.700
19.471,3.467,37.595,38.742,0.0,0.726,451770368.0,6963.200,46.400,31.200,0.0,0.0,60249.600,280152.500
19.398,3.523,37.398,38.938,0.0,0.744,451574169.600,7782.400,6.600,24.600,0.0,0.0,64450.500,280309.700
19.534,3.358,37.698,38.684,0.0,0.726,451538534.400,9830.400,36.200,24.600,0.0,0.0,60218.500,280912.700
19.510,3.516,37.489,38.769,0.0,0.717,451326771.200,8192.0,18.600,24.600,0.0,0.0,60058.200,280871.500
19.483,3.458,37.530,38.809,0.0,0.721,451394355.200,7372.800,12.600,24.600,0.0,0.0,60438.500,280250.500
