"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-wt/mongowt.BP188/thr28/dstat.txt 10",,,,"Date:","31 May 2016 17:57:03 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
8.874,1.999,86.932,1.971,0.0,0.224,26481442.770,63660661.131,0.0,0.0,35.679,11237.546,18494.549,182670.337
42.362,6.074,48.757,0.0,0.0,2.806,0.0,9830.400,52.200,520.200,0.0,0.0,8710.300,490210.800
42.316,6.472,48.265,0.0,0.0,2.947,819.200,7782.400,24.600,24.600,0.0,0.0,8687.300,535295.300
42.141,6.833,48.059,0.0,0.0,2.967,819.200,8192.0,6.600,36.400,0.0,0.0,12349.800,559243.800
42.416,6.200,48.527,0.0,0.0,2.857,0.0,8192.0,13.200,24.600,0.0,0.0,8614.200,508166.600
42.393,6.205,48.530,0.0,0.0,2.872,0.0,10240.0,30.600,36.400,0.0,0.0,8639.800,509345.800
42.354,6.221,48.588,0.0,0.0,2.837,0.0,19660.800,19.200,36.400,0.0,0.0,8562.800,504288.300
42.163,6.635,48.121,0.0,0.0,3.081,0.0,9420.800,24.800,24.600,0.0,0.0,12242.700,553756.200
42.196,6.585,48.295,0.0,0.0,2.924,0.0,9011.200,36.200,24.600,0.0,0.0,10755.500,532014.100
42.257,6.675,48.079,0.0,0.0,2.989,0.0,8601.600,6.600,24.600,0.0,0.0,8728.200,555599.400
42.202,6.636,48.203,0.002,0.0,2.957,0.0,9011.200,24.600,24.600,0.0,0.0,8697.300,543538.0
42.345,6.137,48.573,0.0,0.0,2.946,0.0,9420.800,12.600,24.600,0.0,0.0,8582.700,504761.900
42.411,6.107,48.690,0.0,0.0,2.793,0.0,9830.400,18.600,24.600,0.0,0.0,16114.300,494977.600
42.411,6.001,48.798,0.0,0.0,2.790,0.0,11878.400,24.600,24.600,0.0,0.0,8541.500,480441.500
42.258,6.232,48.727,0.0,0.0,2.783,0.0,9420.800,13.200,49.200,0.0,0.0,8549.400,489759.0
42.265,6.161,48.718,0.0,0.0,2.855,0.0,9830.400,24.600,24.600,0.0,0.0,8600.900,493557.600
42.302,6.200,48.587,0.0,0.0,2.910,0.0,10240.0,12.600,24.600,0.0,0.0,13887.900,508011.500
42.183,6.723,48.113,0.0,0.0,2.981,0.0,10649.600,52.800,24.600,0.0,0.0,8757.100,553802.200
42.346,6.225,48.555,0.0,0.0,2.875,0.0,12288.0,93.0,36.400,0.0,0.0,8586.800,506647.900
42.355,6.502,48.201,0.002,0.0,2.940,0.0,17612.800,65.0,28.800,0.0,0.0,8665.0,542919.500
42.232,6.719,48.073,0.0,0.0,2.975,0.0,11059.200,52.400,24.600,0.0,0.0,11332.200,561371.300
42.374,6.561,48.104,0.0,0.0,2.960,0.0,11468.800,64.800,24.600,0.0,0.0,8999.800,557060.200
42.093,6.939,47.936,0.0,0.0,3.033,0.0,11468.800,85.200,31.200,0.0,0.0,8800.800,572830.100
42.238,6.642,48.091,0.0,0.0,3.029,0.0,11878.400,58.800,24.600,0.0,0.0,8730.700,555226.600
42.056,6.875,48.046,0.0,0.0,3.023,0.0,11878.400,46.800,24.600,0.0,0.0,11324.800,556144.200
42.285,6.603,48.156,0.0,0.0,2.956,0.0,12288.0,18.600,24.600,0.0,0.0,18869.100,548331.600
42.373,6.647,48.105,0.0,0.0,2.875,0.0,14745.600,93.0,24.600,0.0,0.0,8738.0,551245.500
42.277,6.622,48.213,0.0,0.0,2.889,0.0,5734.400,40.800,24.600,0.0,0.0,8714.600,538490.500
42.380,6.587,48.070,0.002,0.0,2.961,0.0,7372.800,58.800,24.600,0.0,0.0,8729.400,558132.900
42.371,6.637,48.095,0.0,0.0,2.898,0.0,6963.200,12.600,24.600,0.0,0.0,18596.300,556231.200
