"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-wt/mongowt.BP132/thr56/dstat.txt 10",,,,"Date:","31 May 2016 12:56:41 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
7.699,1.758,88.460,1.930,0.0,0.153,26062798.726,65889140.877,0.0,0.0,36.860,11632.007,18063.747,162051.766
62.546,13.172,21.523,0.0,0.0,2.759,0.0,10649.600,146.400,1044.400,0.0,0.0,44939.200,1124342.100
61.277,12.509,23.437,0.0,0.0,2.778,0.0,8601.600,65.200,34.0,0.0,0.0,38462.400,1087441.800
60.310,12.514,24.415,0.0,0.0,2.761,0.0,9830.400,58.800,24.600,0.0,0.0,37097.100,1074775.500
61.605,12.573,23.018,0.0,0.0,2.804,0.0,9830.400,64.0,67.600,0.0,0.0,37609.0,1105449.800
61.429,12.389,23.411,0.0,0.0,2.771,0.0,10240.0,118.600,45.800,0.0,0.0,37393.800,1080044.400
61.699,12.695,22.881,0.0,0.0,2.725,0.0,12288.0,94.0,24.600,0.0,0.0,39663.0,1096094.700
61.198,12.436,23.566,0.0,0.0,2.800,0.0,10240.0,52.800,24.600,0.0,0.0,37919.100,1084535.0
61.040,12.660,23.579,0.0,0.0,2.721,0.0,10649.600,65.200,34.0,0.0,0.0,37283.500,1080591.600
61.743,12.723,22.726,0.0,0.0,2.808,0.0,10649.600,58.400,24.600,0.0,0.0,38158.500,1096543.900
61.156,12.479,23.589,0.0,0.0,2.776,0.0,11059.200,71.400,24.600,0.0,0.0,38371.700,1079667.600
61.810,12.545,22.955,0.0,0.0,2.690,0.0,11468.800,94.400,16.0,0.0,0.0,38049.200,1092017.200
61.531,12.712,23.054,0.0,0.0,2.703,0.0,18022.400,40.800,49.200,0.0,0.0,37841.600,1083264.500
62.131,12.860,22.274,0.0,0.0,2.734,0.0,20480.0,71.400,40.600,0.0,0.0,38123.900,1095032.0
62.507,13.040,21.690,0.0,0.0,2.763,0.0,12697.600,77.800,45.800,0.0,0.0,42330.400,1102907.100
63.029,13.024,21.173,0.002,0.0,2.772,0.0,12288.0,53.800,24.600,0.0,0.0,38118.400,1101153.100
63.391,12.897,20.959,0.0,0.0,2.753,0.0,12697.600,64.800,0.0,0.0,0.0,38390.700,1104971.0
63.682,13.054,20.482,0.0,0.0,2.783,0.0,13107.200,83.0,101.600,0.0,0.0,38283.800,1103396.800
63.914,13.022,20.259,0.0,0.0,2.804,0.0,12288.0,53.400,24.600,0.0,0.0,38438.300,1102098.500
63.473,12.994,20.641,0.0,0.0,2.893,0.0,13516.800,24.600,4.200,0.0,0.0,41181.0,1101221.0
63.727,13.229,20.228,0.0,0.0,2.816,0.0,14336.0,38.0,58.600,0.0,0.0,38365.400,1111961.600
63.668,13.133,20.397,0.0,0.0,2.802,0.0,14336.0,36.200,24.600,0.0,0.0,38325.400,1108503.300
63.614,13.128,20.445,0.0,0.0,2.814,0.0,14745.600,38.200,36.400,0.0,0.0,38094.500,1110454.0
63.471,13.218,20.519,0.0,0.0,2.793,0.0,15155.200,67.800,40.600,0.0,0.0,39534.100,1114431.600
63.236,13.120,20.851,0.0,0.0,2.793,0.0,5734.400,24.600,24.600,0.0,0.0,37814.700,1108433.700
63.262,13.132,20.748,0.0,0.0,2.858,0.0,15974.400,13.600,24.600,0.0,0.0,37651.600,1104464.900
63.252,13.064,20.818,0.0,0.0,2.866,0.0,9420.800,57.0,34.0,0.0,0.0,37772.400,1102481.400
63.055,12.813,21.368,0.0,0.0,2.764,0.0,8192.0,18.600,24.600,0.0,0.0,38016.700,1102336.0
62.769,12.815,21.745,0.0,0.0,2.670,0.0,8192.0,12.600,24.600,0.0,0.0,37479.500,1098203.400
62.248,12.804,22.161,0.0,0.0,2.787,0.0,9011.200,53.200,52.400,0.0,0.0,37603.0,1096877.800
61.721,12.549,23.057,0.0,0.0,2.673,0.0,9011.200,19.200,0.0,0.0,0.0,37230.300,1087293.900
