"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-rocks/mongowt.BP196/thr28/dstat.txt 10",,,,"Date:","03 Jun 2016 05:57:03 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
11.169,2.411,83.471,2.550,0.0,0.400,33124257.041,69990651.253,0.0,0.0,178.057,83424.257,18366.005,220587.741
44.048,4.944,48.930,0.002,0.0,2.076,8192.0,10649.600,1002.800,93.300,0.0,0.0,9424.100,401275.0
43.915,5.033,48.880,0.0,0.0,2.172,2457.600,7782.400,841.900,160.100,0.0,0.0,18576.600,411297.100
44.045,4.959,48.892,0.0,0.0,2.104,819.200,7782.400,818.600,78.600,0.0,0.0,9282.200,406825.200
43.836,5.090,48.933,0.0,0.0,2.141,2457.600,7782.400,818.600,78.600,0.0,0.0,9306.300,404852.500
44.030,5.005,48.912,0.0,0.0,2.054,2867.200,9830.400,854.300,176.900,0.0,0.0,9340.700,409580.500
43.801,5.091,48.883,0.0,0.0,2.225,819.200,17612.800,818.600,82.800,0.0,0.0,13099.0,409061.900
43.855,5.065,48.874,0.002,0.0,2.204,2867.200,7782.400,818.600,93.0,0.0,0.0,11989.400,412813.600
43.862,5.127,48.830,0.0,0.0,2.181,0.0,8601.600,854.100,155.900,0.0,0.0,9372.600,414373.800
44.168,4.637,49.173,0.0,0.0,2.022,2867.200,8601.600,825.200,89.100,0.0,0.0,9166.400,381986.500
43.906,5.005,48.913,0.0,0.0,2.175,1638.400,7782.400,818.200,82.800,0.0,0.0,9242.700,405134.100
43.866,5.153,48.825,0.002,0.0,2.154,0.0,8192.0,872.300,176.900,0.0,0.0,12641.600,413849.900
43.976,4.958,48.956,0.0,0.0,2.110,1228.800,8601.600,812.600,78.600,0.0,0.0,9275.0,403667.300
43.855,5.169,48.821,0.0,0.0,2.154,409.600,13107.200,812.600,82.800,0.0,0.0,9370.0,415814.800
44.053,4.849,48.970,0.0,0.0,2.128,819.200,9420.800,865.900,160.100,0.0,0.0,9308.400,403255.700
43.811,5.091,48.913,0.0,0.0,2.185,0.0,9420.800,800.600,78.600,0.0,0.0,9927.300,408118.500
43.957,4.971,48.940,0.0,0.0,2.133,0.0,9420.800,813.200,93.300,0.0,0.0,9335.900,407819.100
43.850,5.163,48.858,0.0,0.0,2.129,0.0,8601.600,866.300,177.100,0.0,0.0,9338.500,412815.400
43.955,5.068,48.842,0.0,0.0,2.134,0.0,12697.600,812.600,82.800,0.0,0.0,9320.400,412840.400
43.966,5.009,48.889,0.0,0.0,2.137,0.0,15564.800,824.600,82.800,0.0,0.0,16977.700,405622.500
43.955,5.066,48.866,0.0,0.0,2.113,819.200,9830.400,853.500,155.900,0.0,0.0,9315.700,410537.800
43.976,4.975,48.948,0.002,0.0,2.099,0.0,10240.0,818.600,78.600,0.0,0.0,9273.300,402447.900
44.105,4.815,49.089,0.0,0.0,1.990,0.0,10240.0,842.200,87.0,0.0,0.0,9368.400,393742.200
43.812,5.154,48.892,0.0,0.0,2.142,819.200,9830.400,800.600,78.600,0.0,0.0,9355.0,411078.200
43.922,5.060,48.875,0.0,0.0,2.144,0.0,10240.0,866.900,187.400,0.0,0.0,15414.500,411727.0
44.012,4.823,49.045,0.0,0.0,2.120,0.0,9830.400,806.600,78.600,0.0,0.0,9230.800,394072.200
43.876,5.203,48.805,0.0,0.0,2.116,0.0,12697.600,847.900,155.900,0.0,0.0,9381.300,419790.700
44.030,4.938,48.903,0.0,0.0,2.129,0.0,5324.800,824.600,93.0,0.0,0.0,9249.900,407089.500
44.035,4.920,48.928,0.0,0.0,2.118,0.0,6963.200,813.800,101.500,0.0,0.0,12244.700,405902.300
43.931,4.829,49.083,0.0,0.0,2.156,0.0,7782.400,818.600,78.600,0.0,0.0,9228.100,392533.700
