"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-rocks/mongowt.BP68/thr112/dstat.txt 10",,,,"Date:","02 Jun 2016 18:34:27 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
9.053,2.091,86.005,2.533,0.0,0.317,32508693.526,74035526.209,0.0,0.0,185.162,88260.716,16927.962,197877.572
61.440,11.230,21.993,3.311,0.0,2.026,200310374.400,11059.200,695.600,2143.800,0.0,0.0,142593.900,831529.100
61.561,11.483,21.736,3.169,0.0,2.051,199639449.600,8601.600,516.600,24.600,0.0,0.0,149378.200,846718.600
61.454,11.553,21.879,3.165,0.0,1.949,199604224.0,8601.600,534.600,24.600,0.0,0.0,148993.400,845430.100
61.761,11.480,21.637,3.182,0.0,1.941,200315289.600,12697.600,522.600,24.600,1638.400,0.0,150455.200,843850.700
61.588,11.622,21.688,3.142,0.0,1.960,199439155.200,15974.400,540.600,24.600,0.0,0.0,151926.0,846187.600
61.778,11.613,21.575,3.133,0.0,1.901,199834828.800,11468.800,534.600,24.600,0.0,0.0,150589.800,846501.500
61.864,11.589,21.330,3.194,0.0,2.023,201062400.0,10240.0,544.800,31.200,0.0,0.0,150699.200,847469.300
61.836,11.592,21.449,3.128,0.0,1.994,199815168.0,10240.0,542.400,49.200,0.0,0.0,151153.100,847468.500
61.728,11.557,21.561,3.187,0.0,1.966,200225177.600,17203.200,523.200,36.400,0.0,0.0,154311.100,844282.400
61.629,11.574,21.492,3.235,0.0,2.070,201263923.200,10240.0,540.600,24.600,0.0,0.0,150805.200,846001.0
61.611,11.764,21.379,3.236,0.0,2.011,201444966.400,9830.400,547.200,36.400,0.0,0.0,151639.800,846009.700
62.031,11.442,21.335,3.208,0.0,1.985,201150873.600,10240.0,546.200,24.600,0.0,0.0,152320.400,848109.700
61.670,11.527,21.516,3.230,0.0,2.057,201331916.800,13516.800,599.0,43.0,0.0,0.0,155577.300,845818.500
61.633,11.750,21.362,3.272,0.0,1.983,201880371.200,11059.200,528.600,24.600,0.0,0.0,152782.100,848014.600
61.807,11.427,21.511,3.284,0.0,1.970,201863577.600,11059.200,516.600,24.600,0.0,0.0,152377.200,846645.800
61.934,11.555,21.176,3.318,0.0,2.016,202572185.600,12288.0,541.200,36.400,0.0,0.0,153457.100,847990.300
61.876,11.680,21.192,3.325,0.0,1.927,203199283.200,5324.800,516.600,24.600,0.0,0.0,154255.300,849239.200
61.675,11.696,21.415,3.307,0.0,1.906,202285056.0,15155.200,534.600,24.600,0.0,0.0,156063.300,846718.700
61.477,11.582,21.673,3.299,0.0,1.968,202057728.0,7782.400,538.800,31.200,0.0,0.0,153240.0,846732.600
61.743,11.599,21.338,3.343,0.0,1.977,202428825.600,6963.200,552.600,24.600,0.0,0.0,153384.200,849072.0
62.053,11.519,21.188,3.304,0.0,1.936,202979328.0,8192.0,523.200,36.400,0.0,0.0,154706.200,846984.100
61.688,11.629,21.341,3.336,0.0,2.005,202180608.0,10649.600,504.600,24.600,0.0,0.0,155093.200,847213.500
61.638,11.505,21.589,3.343,0.0,1.925,202180198.400,8601.600,529.200,36.400,0.0,0.0,154207.400,848344.700
61.810,11.408,21.454,3.366,0.0,1.962,202693427.200,8601.600,540.800,36.400,0.0,0.0,154156.100,848429.900
61.523,11.707,21.482,3.322,0.0,1.967,201246310.400,8601.600,516.200,24.600,0.0,0.0,154083.200,848776.900
61.670,11.606,21.454,3.339,0.0,1.931,202154803.200,10240.0,586.800,31.200,0.0,0.0,159438.800,848775.200
62.116,11.373,21.149,3.377,0.0,1.985,203360256.0,10240.0,516.600,24.600,0.0,0.0,154572.400,847975.600
61.402,11.626,21.614,3.408,0.0,1.951,201991782.400,10240.0,516.600,24.600,0.0,0.0,154134.500,848865.900
61.669,11.705,21.235,3.359,0.0,2.031,202676224.0,8601.600,522.600,24.600,0.0,0.0,155037.400,849689.100
61.667,11.708,21.301,3.331,0.0,1.992,201028812.800,8601.600,540.600,24.600,0.0,0.0,155090.100,849464.200
