"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-wt/mongowt.BP148/thr112/dstat.txt 10",,,,"Date:","31 May 2016 14:35:05 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
8.116,1.841,87.926,1.940,0.0,0.176,26147341.263,65141883.129,0.0,0.0,36.448,11499.777,18215.679,169140.334
54.002,11.459,31.793,0.0,0.0,2.746,0.0,16384.0,176.200,2148.600,0.0,0.0,44238.800,1003755.100
54.977,11.493,30.739,0.0,0.0,2.791,0.0,16384.0,88.0,24.600,0.0,0.0,40725.300,1012953.100
55.087,11.620,30.476,0.0,0.0,2.817,0.0,11059.200,6.600,24.600,0.0,0.0,41226.200,1019730.500
54.670,11.696,30.860,0.0,0.0,2.774,0.0,11468.800,65.800,24.600,0.0,0.0,42889.700,1022424.100
54.634,11.669,30.902,0.0,0.0,2.795,0.0,11059.200,52.800,24.600,0.0,0.0,40843.900,1023871.900
54.626,11.604,30.977,0.002,0.0,2.792,0.0,15155.200,12.600,24.600,0.0,0.0,40996.500,1022853.900
54.504,11.498,31.227,0.0,0.0,2.771,0.0,12288.0,36.200,24.600,0.0,0.0,40689.100,1014710.600
54.857,11.443,30.951,0.0,0.0,2.749,0.0,11878.400,18.200,24.600,0.0,0.0,41267.300,1019105.800
54.682,11.653,30.894,0.0,0.0,2.770,0.0,13107.200,24.600,24.600,0.0,0.0,41003.900,1018579.0
54.448,11.643,31.139,0.0,0.0,2.769,0.0,13107.200,18.600,24.600,0.0,0.0,41000.800,1018939.0
54.946,11.495,30.815,0.0,0.0,2.744,0.0,13107.200,12.600,24.600,0.0,0.0,40900.800,1019136.0
54.910,11.598,30.803,0.0,0.0,2.689,0.0,13107.200,24.600,24.600,0.0,0.0,44623.800,1017848.100
54.722,11.450,31.077,0.0,0.0,2.751,0.0,24576.0,18.600,24.600,0.0,0.0,41591.300,1018749.300
54.531,11.527,31.199,0.0,0.0,2.743,0.0,13926.400,12.600,24.600,0.0,0.0,40650.700,1016020.800
54.602,11.545,31.067,0.0,0.0,2.786,0.0,22528.0,18.600,24.600,0.0,0.0,40884.100,1019441.300
54.634,11.656,31.027,0.0,0.0,2.683,0.0,27852.800,18.600,24.600,0.0,0.0,40951.500,1014714.500
54.669,11.380,31.167,0.0,0.0,2.785,0.0,1228.800,13.200,36.400,0.0,0.0,43770.700,1013100.700
54.975,11.527,30.734,0.0,0.0,2.765,0.0,5324.800,24.600,24.600,0.0,0.0,41593.900,1023082.700
54.536,11.548,31.129,0.0,0.0,2.787,0.0,7782.400,24.200,24.600,0.0,0.0,40797.900,1015456.400
54.423,11.468,31.351,0.0,0.0,2.758,0.0,7782.400,36.200,24.600,0.0,0.0,40446.800,1008527.900
54.893,11.607,30.787,0.0,0.0,2.712,0.0,8601.600,6.600,24.600,0.0,0.0,42721.800,1022804.100
54.577,11.827,30.879,0.0,0.0,2.717,0.0,8601.600,31.600,24.600,0.0,0.0,41146.300,1018804.700
54.582,11.531,31.096,0.0,0.0,2.791,0.0,9420.800,28.800,31.200,0.0,0.0,40665.500,1010991.100
54.522,11.607,31.119,0.0,0.0,2.753,0.0,8601.600,12.600,24.600,0.0,0.0,40536.100,1016821.300
54.561,11.249,31.340,0.0,0.0,2.850,0.0,9830.400,31.200,36.400,0.0,0.0,40631.400,1009946.300
54.675,11.613,30.984,0.002,0.0,2.727,0.0,11878.400,18.600,24.600,0.0,0.0,40686.200,1024935.0
54.489,11.699,31.125,0.0,0.0,2.686,0.0,9830.400,18.600,24.600,0.0,0.0,40631.900,1016979.800
54.716,11.524,30.950,0.0,0.0,2.810,0.0,17203.200,6.600,24.600,0.0,0.0,41053.0,1017971.100
54.754,11.745,30.748,0.0,0.0,2.753,0.0,9830.400,12.600,24.600,0.0,0.0,42106.100,1019121.900
54.489,11.626,31.111,0.0,0.0,2.774,0.0,11059.200,24.600,24.600,0.0,0.0,44096.500,1020579.700
