"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-rocks/mongowt.BP52/thr14/dstat.txt 10",,,,"Date:","02 Jun 2016 16:45:03 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
8.757,2.047,86.464,2.425,0.0,0.307,30102012.563,74728037.396,0.0,0.0,186.711,89088.376,16261.235,194899.841
16.475,2.236,76.779,3.773,0.0,0.738,218954547.200,14336.0,6.600,24.600,0.0,0.0,32669.200,179356.200
16.416,2.245,76.754,3.825,0.0,0.760,218829619.200,7782.400,18.600,24.600,0.0,0.0,33969.800,180052.400
16.466,2.332,77.059,3.454,0.0,0.689,218455654.400,7372.800,18.600,24.600,0.0,0.0,30445.300,178862.300
16.463,2.380,76.947,3.505,0.0,0.705,218777190.400,7782.400,25.600,24.600,0.0,0.0,33188.800,179134.400
16.550,2.307,77.033,3.417,0.0,0.692,216498995.200,9011.200,12.600,24.600,0.0,0.0,30178.700,177252.0
16.522,2.195,77.214,3.346,0.0,0.723,218155827.200,7372.800,16.800,31.200,0.0,0.0,30836.300,178592.600
16.487,2.300,77.178,3.336,0.0,0.700,218542080.0,8192.0,24.600,24.600,0.0,0.0,30229.100,179272.900
16.528,2.263,76.695,3.767,0.0,0.747,217689292.800,8192.0,24.200,24.600,0.0,0.0,34483.500,178429.200
16.455,2.298,76.954,3.599,0.0,0.694,217955532.800,7372.800,30.200,24.600,0.0,0.0,32495.0,178735.600
16.443,2.281,77.356,3.164,0.0,0.756,217276825.600,7372.800,12.600,24.600,0.0,0.0,29237.200,178001.300
16.469,2.222,76.977,3.604,0.0,0.728,219065548.800,7782.400,24.600,24.600,0.0,0.0,32810.600,179437.500
16.492,2.342,76.765,3.664,0.0,0.736,217112576.0,18841.600,18.600,24.600,0.0,0.0,34739.800,177534.400
16.453,2.276,77.127,3.416,0.0,0.728,219351859.200,17203.200,12.600,24.600,0.0,0.0,33363.400,179465.200
16.430,2.345,77.135,3.406,0.0,0.683,218182041.600,10649.600,12.0,24.600,0.0,0.0,30831.0,178224.300
16.472,2.282,77.168,3.389,0.0,0.689,218191462.400,9011.200,25.200,24.600,0.0,0.0,30802.200,178596.200
16.460,2.312,77.014,3.504,0.0,0.710,218288128.0,9011.200,18.600,24.600,0.0,0.0,31662.200,178759.100
16.334,2.322,76.827,3.794,0.0,0.723,218467942.400,8601.600,18.600,24.600,0.0,0.0,37463.300,178454.300
16.480,2.269,77.285,3.219,0.0,0.746,217423872.0,9011.200,12.600,24.600,0.0,0.0,29453.600,178038.400
16.404,2.280,77.129,3.471,0.0,0.716,218018611.200,8601.600,18.600,24.600,0.0,0.0,31547.700,178559.500
16.472,2.351,77.027,3.437,0.0,0.713,218180812.800,9830.400,30.200,24.600,0.0,0.0,31783.800,178917.400
16.597,2.314,77.184,3.208,0.0,0.697,217042944.0,9420.800,30.200,24.600,0.0,0.0,31244.900,177819.400
16.467,2.326,77.066,3.442,0.0,0.699,218279936.0,9830.400,18.600,24.600,0.0,0.0,30963.800,178339.700
16.645,2.255,77.213,3.153,0.0,0.734,217098240.0,9011.200,12.600,24.600,0.0,0.0,28701.300,177808.900
16.506,2.270,77.068,3.435,0.0,0.721,217461145.600,9830.400,18.600,24.600,0.0,0.0,30930.300,178777.700
16.571,2.324,77.245,3.167,0.0,0.694,216535449.600,13107.200,24.600,24.600,0.0,0.0,28706.400,177780.800
16.681,2.241,77.270,3.134,0.0,0.674,216215961.600,10649.600,18.600,24.600,0.0,0.0,29186.600,177599.100
16.660,2.345,77.253,3.060,0.0,0.683,215528243.200,12288.0,6.600,24.600,0.0,0.0,27565.400,176973.700
16.627,2.391,77.244,3.043,0.0,0.695,216626380.800,12288.0,18.600,24.600,0.0,0.0,27473.100,178023.100
16.625,2.278,77.244,3.126,0.0,0.728,215452057.600,5324.800,18.600,24.600,0.0,0.0,28633.100,177620.400
