"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-rocks/mongowt.BP124/thr56/dstat.txt 10",,,,"Date:","02 Jun 2016 23:29:18 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
9.996,2.231,84.873,2.548,0.0,0.353,33036196.725,72232196.673,0.0,0.0,183.370,86104.448,17664.642,207781.699
68.400,9.963,19.213,0.0,0.0,2.424,0.0,9011.200,1141.400,1347.800,0.0,0.0,34691.900,842182.200
69.631,10.034,17.793,0.0,0.0,2.542,0.0,8192.0,807.200,89.100,0.0,0.0,28705.400,842336.400
69.399,10.196,17.973,0.0,0.0,2.432,0.0,9011.200,812.600,78.600,0.0,0.0,28677.400,842400.700
69.619,9.892,18.001,0.0,0.0,2.488,0.0,8601.600,806.600,78.600,0.0,0.0,28582.600,842493.600
69.616,9.929,18.012,0.0,0.0,2.443,0.0,7782.400,828.800,89.400,0.0,0.0,31583.0,844667.500
69.568,10.105,17.853,0.0,0.0,2.474,0.0,10240.0,907.500,254.0,0.0,0.0,28859.500,845626.200
69.412,9.984,18.082,0.0,0.0,2.522,0.0,7782.400,824.200,78.600,0.0,0.0,28762.200,843994.100
69.394,9.944,18.193,0.0,0.0,2.469,0.0,8192.0,830.800,88.800,0.0,0.0,28579.200,845627.900
69.680,9.929,17.862,0.0,0.0,2.528,0.0,9420.800,819.200,93.0,0.0,0.0,32052.300,843208.100
69.537,10.067,17.881,0.0,0.0,2.515,0.0,13516.800,819.200,89.100,0.0,0.0,29454.300,843153.200
69.528,9.836,18.138,0.0,0.0,2.498,0.0,9420.800,822.800,85.200,0.0,0.0,28627.600,842347.500
69.284,9.881,18.364,0.0,0.0,2.471,0.0,14745.600,860.500,166.100,0.0,0.0,28751.900,843901.700
69.282,10.129,18.117,0.0,0.0,2.472,0.0,11878.400,866.300,181.100,0.0,0.0,28688.400,846219.700
69.398,10.011,18.088,0.0,0.0,2.503,0.0,9011.200,819.200,88.800,0.0,0.0,31398.400,843747.800
69.478,10.023,18.088,0.0,0.0,2.411,0.0,9420.800,819.200,97.400,0.0,0.0,28578.700,842485.500
69.715,9.857,17.974,0.002,0.0,2.452,0.0,10240.0,800.600,78.600,0.0,0.0,28701.800,844323.600
69.495,9.995,18.032,0.0,0.0,2.479,0.0,10240.0,829.400,95.700,0.0,0.0,28744.100,844428.0
69.437,9.985,18.135,0.0,0.0,2.443,0.0,10240.0,854.500,170.200,0.0,0.0,29925.900,844630.700
69.457,10.122,17.952,0.0,0.0,2.469,0.0,10240.0,872.500,187.0,0.0,0.0,28660.700,844534.400
69.438,9.989,18.131,0.0,0.0,2.442,0.0,10649.600,830.800,88.800,0.0,0.0,28641.700,845637.200
69.277,10.047,18.297,0.0,0.0,2.378,0.0,11059.200,806.600,78.600,0.0,0.0,28595.300,844905.200
69.378,10.075,18.063,0.0,0.0,2.485,0.0,11059.200,825.200,93.0,0.0,0.0,33941.200,845086.600
69.505,9.851,18.152,0.0,0.0,2.493,0.0,14745.600,828.800,89.400,0.0,0.0,28720.0,844716.400
69.478,9.955,18.109,0.0,0.0,2.457,0.0,5734.400,847.900,155.900,0.0,0.0,28643.300,847201.600
69.640,9.835,18.096,0.0,0.0,2.430,0.0,15564.800,872.900,187.500,0.0,0.0,28571.400,845555.400
69.445,9.990,18.046,0.0,0.0,2.519,0.0,9420.800,806.600,78.600,0.0,0.0,29100.400,842271.800
69.441,10.028,18.133,0.0,0.0,2.399,0.0,8192.0,818.600,82.800,0.0,0.0,31825.600,844399.800
69.544,9.936,18.088,0.0,0.0,2.432,0.0,8192.0,806.600,78.600,0.0,0.0,28638.600,844419.600
69.761,10.002,17.723,0.0,0.0,2.514,0.0,8192.0,835.400,99.600,0.0,0.0,28668.100,843277.800
69.655,9.926,17.887,0.0,0.0,2.531,0.0,7782.400,853.900,160.0,0.0,0.0,28658.700,841208.700
