"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-wt/mongowt.BP100/thr56/dstat.txt 10",,,,"Date:","31 May 2016 10:01:55 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
6.945,1.616,89.420,1.905,0.0,0.113,25819745.067,67259454.094,0.0,0.0,37.604,11874.555,17799.853,150901.779
60.915,12.012,24.661,0.0,0.0,2.412,0.0,11059.200,83.600,1040.600,0.0,0.0,40479.900,928280.700
60.780,11.863,24.886,0.0,0.0,2.471,0.0,9420.800,31.800,72.800,0.0,0.0,38887.400,933756.800
60.546,11.716,25.277,0.0,0.0,2.461,0.0,17203.200,18.200,24.600,0.0,0.0,35509.0,924775.300
60.603,11.873,25.061,0.0,0.0,2.464,0.0,18432.0,12.600,24.600,0.0,0.0,35589.700,922669.900
60.920,11.768,24.923,0.0,0.0,2.389,0.0,10240.0,34.800,6.600,0.0,0.0,35491.200,925906.900
61.459,11.831,24.218,0.0,0.0,2.492,0.0,3686.400,12.600,49.200,0.0,0.0,36704.400,929585.0
61.751,12.006,23.745,0.0,0.0,2.498,0.0,10649.600,18.600,24.600,0.0,0.0,37030.0,944557.400
62.028,12.152,23.414,0.0,0.0,2.407,0.0,11059.200,18.600,24.600,0.0,0.0,36293.700,956425.300
62.097,12.203,23.311,0.0,0.0,2.389,0.0,11059.200,25.600,0.0,0.0,0.0,36406.100,946952.300
62.583,12.262,22.641,0.0,0.0,2.513,0.0,24576.0,31.200,61.0,0.0,0.0,36682.700,965157.900
62.563,12.177,22.724,0.0,0.0,2.537,0.0,1228.800,22.800,31.200,0.0,0.0,37634.700,946667.300
62.402,12.307,22.809,0.0,0.0,2.482,0.0,12288.0,18.600,36.400,0.0,0.0,36312.400,960049.300
62.206,12.256,23.115,0.0,0.0,2.424,0.0,26624.0,42.800,24.600,0.0,0.0,36101.300,950088.0
61.839,12.276,23.388,0.0,0.0,2.497,0.0,13107.200,12.600,36.400,0.0,0.0,36025.200,949712.300
62.241,12.189,23.092,0.0,0.0,2.478,0.0,12697.600,36.800,24.600,0.0,0.0,40057.300,952986.600
62.540,12.188,22.775,0.0,0.0,2.497,0.0,8601.600,18.600,24.600,0.0,0.0,35991.100,950332.400
62.577,12.057,22.814,0.0,0.0,2.552,0.0,12697.600,33.0,39.0,0.0,0.0,36083.700,957143.600
62.490,12.319,22.681,0.0,0.0,2.510,0.0,13516.800,24.600,24.600,0.0,0.0,36228.300,938881.900
62.706,12.295,22.596,0.002,0.0,2.401,409.600,13926.400,12.600,24.600,0.0,0.0,38911.300,948078.800
62.613,12.129,22.729,0.0,0.0,2.529,0.0,17612.800,18.600,24.600,0.0,0.0,36188.700,954612.600
62.694,12.121,22.732,0.0,0.0,2.454,0.0,13926.400,30.600,24.600,0.0,0.0,36033.700,946506.800
62.868,12.238,22.423,0.0,0.0,2.471,0.0,27443.200,12.600,36.400,0.0,0.0,36265.900,953943.100
62.731,12.208,22.562,0.0,0.0,2.500,0.0,6553.600,82.200,62.400,0.0,0.0,36161.600,950202.700
62.670,12.251,22.475,0.0,0.0,2.604,0.0,5734.400,22.800,130.800,0.0,0.0,38155.500,953840.900
62.669,12.136,22.785,0.0,0.0,2.411,0.0,7782.400,64.400,24.600,0.0,0.0,36239.900,946135.700
62.907,12.312,22.225,0.0,0.0,2.555,0.0,9011.200,94.0,24.600,0.0,0.0,36407.400,963535.700
62.344,12.031,23.174,0.0,0.0,2.451,0.0,7372.800,58.400,24.600,0.0,0.0,35684.600,948883.200
62.361,12.142,23.004,0.0,0.0,2.493,0.0,7782.400,31.600,24.600,0.0,0.0,36827.200,934425.300
62.524,12.116,22.892,0.0,0.0,2.468,0.0,15155.200,64.0,31.200,0.0,0.0,36109.900,946083.300
62.535,12.197,22.696,0.0,0.0,2.572,0.0,8192.0,87.0,24.600,0.0,0.0,35863.900,938913.900
