
  #ts device     rd_s rd_avkb rd_mb_s rd_mrg rd_cnc   rd_rt    wr_s wr_avkb wr_mb_s wr_mrg wr_cnc   wr_rt busy in_prg    io_s  qtime stime
  0.7 sda       309.2    16.0     4.8     0%   12.8    41.3     2.9    12.0     0.0    60%    0.0     0.0 100%     17   312.1   37.5   3.2
  0.7 sda1      309.2    16.0     4.8     0%   12.8    41.3     2.9    12.0     0.0    60%    0.0     0.0 100%     17   312.1   37.5   3.2
  0.7 sdb        56.4     7.9     0.4     0%    0.0     0.1     0.0     0.0     0.0     0%    0.0     0.0   1%      0    56.4    0.0   0.1
  0.7 sdb2       56.4     7.9     0.4     0%    0.0     0.1     0.0     0.0     0.0     0%    0.0     0.0   1%      0    56.4    0.0   0.1
  0.7 sdc         5.8     4.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     5.8    0.0   0.0
  0.7 sdc2        5.8     4.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     5.8    0.0   0.0
  0.7 md1        62.1     7.5     0.5     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0    62.1    0.0   0.0

  1.0 sda       326.0    16.0     5.1     0%   13.2    40.4    12.0     6.3     0.1    29%    0.5    30.8 100%     14   338.0   37.4   2.9
  1.0 sda1      326.0    16.0     5.1     0%   13.2    40.4    12.0     6.3     0.1    29%    0.5    30.8 100%     14   338.0   37.4   2.9
  1.0 sdb         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 sdb2        0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 sdc         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 sdc2        0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 md1         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0

  #ts device     rd_s rd_avkb rd_mb_s rd_mrg rd_cnc   rd_rt    wr_s wr_avkb wr_mb_s wr_mrg wr_cnc   wr_rt busy in_prg    io_s  qtime stime
  1.0 sda       253.0    16.1     4.0     0%   14.9    58.8    21.0     6.3     0.1    25%    0.9    33.1 100%     19   274.0   52.4   3.5
  1.0 sda1      253.0    16.1     4.0     0%   14.9    58.8    21.0     6.3     0.1    25%    0.9    33.1 100%     19   274.0   52.4   3.5
  1.0 sdb         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 sdb2        0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 sdc         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 sdc2        0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 md1         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0

  1.0 sda       286.0    16.0     4.5     0%   16.3    57.1    18.0     6.9     0.1    25%    0.9    36.7 100%     14   304.0   51.9   3.2
  1.0 sda1      286.0    16.0     4.5     0%   16.3    57.1    18.0     6.9     0.1    25%    0.9    36.7 100%     14   304.0   51.9   3.2
  1.0 sdb         0.0     0.0     0.0     0%    0.0     0.0     1.0     1.0     0.0     0%    0.0     4.0   0%      0     1.0    0.0   4.0
  1.0 sdb2        0.0     0.0     0.0     0%    0.0     0.0     1.0     1.0     0.0     0%    0.0     4.0   0%      0     1.0    0.0   4.0
  1.0 sdc         0.0     0.0     0.0     0%    0.0     0.0     1.0     1.0     0.0     0%    0.0     4.0   0%      0     1.0    0.0   4.0
  1.0 sdc2        0.0     0.0     0.0     0%    0.0     0.0     1.0     1.0     0.0     0%    0.0     4.0   0%      0     1.0    0.0   4.0
  1.0 md1         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0

  1.0 sda       282.0    16.0     4.4     0%   19.1    67.8    10.0     5.6     0.1    23%    0.7    51.1 100%     14   292.0   65.9   3.4
  1.0 sda1      282.0    16.0     4.4     0%   19.1    67.8    10.0     5.6     0.1    23%    0.7    51.1 100%     14   292.0   65.9   3.4
  1.0 sdb         0.0     0.0     0.0     0%    0.0     0.0     6.0    11.2     0.1    70%    0.0     1.0   2%      0     6.0    0.0   1.0
  1.0 sdb2        0.0     0.0     0.0     0%    0.0     0.0     6.0    11.2     0.1    70%    0.0     1.0   2%      0     6.0    0.0   1.0
  1.0 sdc         0.0     0.0     0.0     0%    0.0     0.0     6.0    11.2     0.1    70%    0.0     1.0   2%      0     6.0    0.0   1.0
  1.0 sdc2        0.0     0.0     0.0     0%    0.0     0.0     6.0    11.2     0.1    70%    0.0     1.0   2%      0     6.0    0.0   1.0
  1.0 md1         0.0     0.0     0.0     0%    0.0     0.0    16.0     4.0     0.1     0%    0.0     0.0   0%      0    16.0    0.0   0.0

  #ts device     rd_s rd_avkb rd_mb_s rd_mrg rd_cnc   rd_rt    wr_s wr_avkb wr_mb_s wr_mrg wr_cnc   wr_rt busy in_prg    io_s  qtime stime
  1.0 sda       274.0    15.8     4.2     0%   16.5    60.3    14.0     7.4     0.1    26%    0.6    33.1 100%     15   288.0   53.2   3.4
  1.0 sda1      274.0    15.8     4.2     0%   16.5    60.3    14.0     7.4     0.1    26%    0.6    33.1 100%     15   288.0   53.2   3.4
  1.0 sdb         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 sdb2        0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 sdc         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 sdc2        0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 md1         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0

  1.0 sda       264.0    15.8     4.1     0%   19.9    75.3    15.0     7.7     0.1    25%    0.8    39.8 100%     15   279.0   69.3   3.5
  1.0 sda1      264.0    15.8     4.1     0%   19.9    75.3    15.0     7.7     0.1    25%    0.8    39.8 100%     15   279.0   69.3   3.5
  1.0 sdb         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 sdb2        0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 sdc         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
