
  #ts device     rd_s rd_avkb rd_mb_s rd_mrg rd_cnc   rd_rt    wr_s wr_avkb wr_mb_s wr_mrg wr_cnc   wr_rt busy in_prg    io_s  qtime stime
  0.9 sda       366.0    16.0     5.7     0%   13.1    35.8     2.2    18.0     0.0    75%    0.0     0.5 100%     16   368.2   33.5   2.7
  0.9 sda1      366.0    16.0     5.7     0%   13.1    35.8     2.2    18.0     0.0    75%    0.0     0.5 100%     16   368.2   33.5   2.7
  0.9 sdb         6.7    31.3     0.2     0%    0.0     0.7     0.0     0.0     0.0     0%    0.0     0.0   0%      0     6.7    0.0   0.7
  0.9 sdb2        6.7    31.3     0.2     0%    0.0     0.7     0.0     0.0     0.0     0%    0.0     0.0   0%      0     6.7    0.0   0.7
  0.9 md1         6.7    31.3     0.2     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     6.7    0.0   0.0

  1.0 sda       255.0    16.0     4.0     0%   16.3    63.8    18.0     6.0     0.1    25%    0.9    36.3 100%     13   273.0   56.9   3.6
  1.0 sda1      255.0    16.0     4.0     0%   16.3    63.8    18.0     6.0     0.1    25%    0.9    36.3 100%     13   273.0   56.9   3.6
  1.0 sdb         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 sdb2        0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 md1         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0

  #ts device     rd_s rd_avkb rd_mb_s rd_mrg rd_cnc   rd_rt    wr_s wr_avkb wr_mb_s wr_mrg wr_cnc   wr_rt busy in_prg    io_s  qtime stime
  1.0 sda       255.0    16.0     4.0     0%   15.3    59.9    18.0     6.2     0.1    28%    0.9    34.2 100%     17   273.0   55.5   3.6
  1.0 sda1      255.0    16.0     4.0     0%   15.3    59.9    18.0     6.2     0.1    28%    0.9    34.2 100%     17   273.0   55.5   3.6
  1.0 sdb         0.0     0.0     0.0     0%    0.0     0.0     1.0     1.0     0.0     0%    0.0     4.0   0%      0     1.0    0.0   4.0
  1.0 sdb2        0.0     0.0     0.0     0%    0.0     0.0     1.0     1.0     0.0     0%    0.0     4.0   0%      0     1.0    0.0   4.0
  1.0 sdc         0.0     0.0     0.0     0%    0.0     0.0     1.0     1.0     0.0     0%    0.0     4.0   0%      0     1.0    0.0   4.0
  1.0 sdc2        0.0     0.0     0.0     0%    0.0     0.0     1.0     1.0     0.0     0%    0.0     4.0   0%      0     1.0    0.0   4.0
  1.0 md1         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0

  1.0 sda       272.0    16.0     4.3     0%   15.0    55.0    16.0     6.2     0.1    24%    0.9    44.0 100%     15   288.0   49.5   3.4
  1.0 sda1      272.0    16.0     4.3     0%   15.0    55.0    16.0     6.2     0.1    24%    0.9    44.0 100%     15   288.0   49.5   3.4
  1.0 sdb         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 sdb2        0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 sdc         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 sdc2        0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 md1         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0

  1.0 sda       231.0    15.8     3.6     0%   16.3    70.6    17.0     7.8     0.1    26%    0.8    33.4 100%     15   248.0   63.6   3.9
  1.0 sda1      231.0    15.8     3.6     0%   16.3    70.6    17.0     7.8     0.1    26%    0.8    33.4 100%     15   248.0   63.6   3.9
  1.0 sdb         0.0     0.0     0.0     0%    0.0     0.0     4.0    28.4     0.1    87%    0.0     0.5   2%      0     4.0    0.0   0.5
  1.0 sdb2        0.0     0.0     0.0     0%    0.0     0.0     4.0    28.4     0.1    87%    0.0     0.5   2%      0     4.0    0.0   0.5
  1.0 sdc         0.0     0.0     0.0     0%    0.0     0.0     4.0    28.4     0.1    87%    0.0     0.5   2%      0     4.0    0.0   0.5
  1.0 sdc2        0.0     0.0     0.0     0%    0.0     0.0     4.0    28.4     0.1    87%    0.0     0.5   2%      0     4.0    0.0   0.5
  1.0 md1         0.0     0.0     0.0     0%    0.0     0.0    28.0     4.0     0.1     0%    0.0     0.0   0%      0    28.0    0.0   0.0

  #ts device     rd_s rd_avkb rd_mb_s rd_mrg rd_cnc   rd_rt    wr_s wr_avkb wr_mb_s wr_mrg wr_cnc   wr_rt busy in_prg    io_s  qtime stime
  1.0 sda       244.0    15.9     3.8     0%   19.8    81.2    15.0     6.4     0.1    25%    0.8    40.2 100%     17   259.0   75.2   3.8
  1.0 sda1      244.0    15.9     3.8     0%   19.8    81.2    15.0     6.4     0.1    25%    0.8    40.2 100%     17   259.0   75.2   3.8
  1.0 sdb         0.0     0.0     0.0     0%    0.0     0.0     2.0     0.8     0.0     0%    0.0     2.0   0%      0     2.0    0.0   2.0
  1.0 sdb2        0.0     0.0     0.0     0%    0.0     0.0     2.0     0.8     0.0     0%    0.0     2.0   0%      0     2.0    0.0   2.0
  1.0 sdc         0.0     0.0     0.0     0%    0.0     0.0     2.0     0.8     0.0     0%    0.0     2.0   0%      0     2.0    0.0   2.0
  1.0 sdc2        0.0     0.0     0.0     0%    0.0     0.0     2.0     0.8     0.0     0%    0.0     2.0   0%      0     2.0    0.0   2.0
  1.0 md1         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0

  1.0 sda       262.0    15.8     4.0     0%   17.6    67.1    21.0     6.5     0.1    25%    1.0    35.7 100%     15   283.0   59.2   3.4
  1.0 sda1      262.0    15.8     4.0     0%   17.6    67.1    21.0     6.5     0.1    25%    1.0    35.7 100%     15   283.0   59.2   3.4
  1.0 sdb         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 sdb2        0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 sdc         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 sdc2        0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 md1         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0

  1.0 sda       267.0    15.9     4.1     0%   15.8    59.3    18.0     6.0     0.1    25%    0.9    36.8 100%     16   285.0   54.4   3.4
  1.0 sda1      267.0    15.9     4.1     0%   15.8    59.3    18.0     6.0     0.1    25%    0.9    36.8 100%     16   285.0   54.4   3.4
  1.0 sdb         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
