
  #ts device     rd_s rd_avkb rd_mb_s rd_mrg rd_cnc   rd_rt    wr_s wr_avkb wr_mb_s wr_mrg wr_cnc   wr_rt busy in_prg    io_s  qtime stime
  0.7 sda       357.1    16.0     5.6     0%   12.2    33.9     2.9    16.0     0.0    67%    0.0     0.0 100%      9   360.0   31.1   2.7
  0.7 sda1      357.1    16.0     5.6     0%   12.2    33.9     2.9    16.0     0.0    67%    0.0     0.0 100%      9   360.0   31.1   2.7
  0.7 sdb         7.1    36.0     0.3     0%    0.0     0.8     0.0     0.0     0.0     0%    0.0     0.0   1%      0     7.1    0.0   0.8
  0.7 sdb2        7.1    36.0     0.3     0%    0.0     0.8     0.0     0.0     0.0     0%    0.0     0.0   1%      0     7.1    0.0   0.8
  0.7 md1         7.1    36.0     0.3     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     7.1    0.0   0.0

  1.0 sda       223.0    16.1     3.5     0%   11.9    53.4    41.0    16.4     0.7    18%    1.2    23.4 100%     14   264.0   44.4   3.7
  1.0 sda1      223.0    16.1     3.5     0%   11.9    53.4    40.0    16.8     0.7    18%    1.1    22.9 100%     14   263.0   44.3   3.7
  1.0 sdb         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 sdb2        0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 md1         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0

  1.0 sda       286.0    16.0     4.5     0%   16.0    56.1    15.0     6.7     0.1    25%    0.7    37.4 100%     14   301.0   50.5   3.3
  1.0 sda1      286.0    16.0     4.5     0%   16.0    56.1    15.0     6.7     0.1    25%    0.7    37.4 100%     14   301.0   50.5   3.3
  1.0 sdb         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 sdb2        0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 md1         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0

  #ts device     rd_s rd_avkb rd_mb_s rd_mrg rd_cnc   rd_rt    wr_s wr_avkb wr_mb_s wr_mrg wr_cnc   wr_rt busy in_prg    io_s  qtime stime
  1.0 sda       237.0    16.0     3.7     0%   16.7    70.5    18.0     7.1     0.1    25%    0.9    39.3 100%     14   255.0   64.7   3.8
  1.0 sda1      237.0    16.0     3.7     0%   16.7    70.5    18.0     7.1     0.1    25%    0.9    39.3 100%     14   255.0   64.7   3.8
  1.0 sdb         0.0     0.0     0.0     0%    0.0     0.0     1.0     1.0     0.0     0%    0.0     4.0   0%      0     1.0    0.0   4.0
  1.0 sdb2        0.0     0.0     0.0     0%    0.0     0.0     1.0     1.0     0.0     0%    0.0     4.0   0%      0     1.0    0.0   4.0
  1.0 sdc         0.0     0.0     0.0     0%    0.0     0.0     1.0     1.0     0.0     0%    0.0     4.0   0%      0     1.0    0.0   4.0
  1.0 sdc2        0.0     0.0     0.0     0%    0.0     0.0     1.0     1.0     0.0     0%    0.0     4.0   0%      0     1.0    0.0   4.0
  1.0 md1         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0

  1.0 sda       255.0    15.9     4.0     0%   17.1    67.1    15.0     7.2     0.1    25%    0.9    46.6 100%     14   270.0   61.9   3.6
  1.0 sda1      255.0    15.9     4.0     0%   17.1    67.1    15.0     7.2     0.1    25%    0.9    46.6 100%     14   270.0   61.9   3.6
  1.0 sdb         0.0     0.0     0.0     0%    0.0     0.0     6.0    11.8     0.1    71%    0.0     1.0   2%      0     6.0    0.0   1.0
  1.0 sdb2        0.0     0.0     0.0     0%    0.0     0.0     6.0    11.8     0.1    71%    0.0     1.0   2%      0     6.0    0.0   1.0
  1.0 sdc         0.0     0.0     0.0     0%    0.0     0.0     6.0    11.8     0.1    71%    0.0     1.0   2%      0     6.0    0.0   1.0
  1.0 sdc2        0.0     0.0     0.0     0%    0.0     0.0     6.0    11.8     0.1    71%    0.0     1.0   2%      0     6.0    0.0   1.0
  1.0 md1         0.0     0.0     0.0     0%    0.0     0.0    17.0     4.0     0.1     0%    0.0     0.0   0%      0    17.0    0.0   0.0

  1.0 sda       247.0    15.8     3.8     0%   17.2    69.5    18.0     6.9     0.1    25%    0.8    32.3 100%     17   265.0   63.4   3.7
  1.0 sda1      247.0    15.8     3.8     0%   17.2    69.5    18.0     6.9     0.1    25%    0.8    32.3 100%     17   265.0   63.4   3.7
  1.0 sdb         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 sdb2        0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 sdc         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 sdc2        0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 md1         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0

  #ts device     rd_s rd_avkb rd_mb_s rd_mrg rd_cnc   rd_rt    wr_s wr_avkb wr_mb_s wr_mrg wr_cnc   wr_rt busy in_prg    io_s  qtime stime
  1.0 sda       254.0    15.8     3.9     0%   14.7    58.0    18.0     7.1     0.1    25%    1.0    41.8 100%     16   272.0   51.7   3.6
  1.0 sda1      254.0    15.8     3.9     0%   14.7    58.0    18.0     7.1     0.1    25%    1.0    41.8 100%     16   272.0   51.7   3.6
  1.0 sdb         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 sdb2        0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 sdc         0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
  1.0 sdc2        0.0     0.0     0.0     0%    0.0     0.0     0.0     0.0     0.0     0%    0.0     0.0   0%      0     0.0    0.0   0.0
