workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
oltp,8000,16,10,3941.05,13809.68,44.82,984.71,16
oltp,8000,16,20,4414.48,15447.62,39.30,1102.19,16
oltp,8000,16,30,4466.55,15637.33,38.68,1116.69,16
oltp,8000,16,40,4244.47,14864.85,41.18,1061.12,16
oltp,8000,16,50,4504.13,15775.67,39.84,1125.88,16
oltp,8000,16,60,4257.26,14904.79,42.09,1063.71,16
oltp,8000,16,70,4527.91,15849.63,38.78,1131.80,16
oltp,8000,16,80,4436.58,15540.72,38.66,1109.59,16
oltp,8000,16,90,4092.79,14329.88,42.85,1022.40,16
oltp,8000,16,100,4462.50,15630.79,38.81,1116.70,16
oltp,8000,16,110,4503.79,15783.86,37.10,1125.60,16
oltp,8000,16,120,4428.64,15499.33,40.03,1106.91,16
oltp,8000,16,130,4508.81,15793.32,38.78,1126.40,16
oltp,8000,16,140,4397.37,15400.88,40.67,1099.49,16
oltp,8000,16,150,4491.73,15721.31,39.46,1122.91,16
oltp,8000,16,160,4550.97,15933.28,37.76,1136.49,16
oltp,8000,16,170,4428.50,15500.51,38.56,1106.70,16
oltp,8000,16,180,4559.80,15966.01,38.20,1140.70,16
oltp,8000,16,190,4550.79,15933.17,37.81,1137.40,16
oltp,8000,16,200,4382.81,15342.13,40.30,1095.00,16
oltp,8000,16,210,4574.07,16019.19,38.33,1143.39,16
oltp,8000,16,220,4403.03,15430.40,40.45,1101.61,16
oltp,8000,16,230,4419.93,15481.79,40.04,1104.71,16
oltp,8000,16,240,4481.79,15690.56,38.33,1120.30,16
oltp,8000,16,250,4454.58,15595.54,40.18,1112.40,16
oltp,8000,16,260,4578.21,16026.64,38.22,1144.10,16
oltp,8000,16,270,4425.28,15499.04,40.56,1106.60,16
oltp,8000,16,280,4352.91,15239.33,39.06,1087.60,16
oltp,8000,16,290,4575.17,16037.69,38.13,1144.89,16
oltp,8000,16,300,4168.53,14581.69,42.32,1040.51,16
oltp,8000,16,310,4533.83,15883.02,37.63,1133.01,16
oltp,8000,16,320,4490.58,15736.04,37.72,1123.40,16
oltp,8000,16,330,4536.39,15874.25,38.12,1133.00,16
oltp,8000,16,340,4448.21,15580.03,40.19,1112.00,16
oltp,8000,16,350,4504.88,15778.44,36.65,1125.80,16
oltp,8000,16,360,4465.81,15637.84,39.24,1116.60,16
oltp,8000,16,370,4381.77,15341.69,39.66,1094.89,16
oltp,8000,16,380,4536.93,15884.82,36.70,1134.21,16
oltp,8000,16,390,4267.53,14945.19,40.36,1067.21,16
oltp,8000,16,400,4546.48,15929.24,38.71,1136.30,16
oltp,8000,16,410,4372.80,15311.20,39.51,1093.60,16
oltp,8000,16,420,4348.39,15227.58,39.82,1087.10,16
oltp,8000,16,430,4392.89,15363.85,40.27,1096.60,16
oltp,8000,16,440,4132.41,14470.24,42.20,1033.00,16
oltp,8000,16,450,4145.43,14525.10,41.73,1037.51,16
oltp,8000,16,460,4093.07,14328.70,42.42,1022.89,16
oltp,8000,16,470,4318.02,15123.28,39.34,1079.51,16
oltp,8000,16,480,4226.88,14791.34,39.70,1055.50,16
oltp,8000,16,490,4349.79,15234.17,40.45,1087.20,16
oltp,8000,16,500,4230.00,14819.50,39.28,1058.60,16
oltp,8000,16,510,4302.99,15061.47,37.84,1074.40,16
oltp,8000,16,520,4446.41,15585.33,39.60,1112.30,16
oltp,8000,16,530,4254.47,14894.70,40.79,1062.19,16
oltp,8000,16,540,4381.63,15341.69,37.95,1095.51,16
oltp,8000,16,550,4268.73,14940.21,41.54,1066.61,16
oltp,8000,16,560,4372.18,15315.05,39.89,1092.90,16
oltp,8000,16,570,4511.88,15807.04,38.65,1128.10,16
oltp,8000,16,580,4462.51,15619.85,38.44,1114.90,16
oltp,8000,16,590,4257.38,14905.94,40.69,1063.80,16
oltp,8000,16,600,4411.81,15451.93,38.75,1103.20,16
oltp,8000,16,610,4007.77,14031.09,43.42,1001.89,16
oltp,8000,16,620,4471.43,15661.42,36.76,1117.31,16
oltp,8000,16,630,4293.93,15043.51,40.47,1074.51,16
oltp,8000,16,640,4192.98,14679.72,41.79,1046.89,16
oltp,8000,16,650,4075.20,14282.78,41.83,1019.80,16
oltp,8000,16,660,4466.20,15622.81,41.76,1114.80,16
oltp,8000,16,670,4292.48,15037.35,40.44,1072.60,16
oltp,8000,16,680,4359.91,15272.33,40.11,1090.20,16
oltp,8000,16,690,4122.37,14431.20,40.72,1029.99,16
oltp,8000,16,700,4378.36,15332.80,39.40,1094.81,16
oltp,8000,16,710,4285.58,15000.94,40.95,1071.10,16
oltp,8000,16,720,4245.10,14866.40,39.61,1062.40,16
oltp,8000,16,730,4279.31,14989.13,38.51,1069.50,16
oltp,8000,16,740,4195.18,14690.94,40.44,1048.50,16
oltp,8000,16,750,4183.08,14645.75,40.94,1045.20,16
oltp,8000,16,760,4190.91,14678.14,39.82,1048.00,16
oltp,8000,16,770,4437.33,15527.11,39.34,1107.71,16
oltp,8000,16,780,4297.17,15053.29,40.47,1074.89,16
oltp,8000,16,790,4504.93,15774.79,38.61,1125.31,16
oltp,8000,16,800,4182.89,14644.56,41.43,1045.70,16
oltp,8000,16,810,4392.99,15383.46,39.30,1098.60,16
oltp,8000,16,820,4416.40,15470.41,39.02,1104.60,16
oltp,8000,16,830,4405.38,15429.94,37.33,1100.60,16
oltp,8000,16,840,4373.31,15314.13,39.31,1093.50,16
oltp,8000,16,850,4294.83,15034.62,40.51,1072.31,16
oltp,8000,16,860,4443.08,15556.74,40.36,1110.60,16
oltp,8000,16,870,4396.91,15401.03,40.51,1099.30,16
oltp,8000,16,880,4483.78,15698.34,39.53,1120.70,16
oltp,8000,16,890,4238.79,14845.76,41.99,1059.10,16
oltp,8000,16,900,4183.00,14646.82,41.94,1045.60,16
oltp,8000,16,910,4496.58,15764.34,39.87,1125.60,16
oltp,8000,16,920,4199.31,14691.44,41.25,1049.10,16
oltp,8000,16,930,4372.97,15309.79,38.78,1092.19,16
oltp,8000,16,940,4173.13,14606.61,41.16,1043.01,16
oltp,8000,16,950,4351.23,15235.79,37.93,1088.81,16
oltp,8000,16,960,4506.78,15781.25,37.62,1125.40,16
oltp,8000,16,970,4392.09,15385.86,37.61,1098.80,16
oltp,8000,16,980,4355.10,15241.81,37.75,1087.60,16
oltp,8000,16,990,4337.89,15192.85,39.23,1084.00,16
oltp,8000,16,1000,4406.80,15439.21,38.67,1101.30,16
oltp,8000,16,1010,4304.42,15072.46,40.18,1075.90,16
oltp,8000,16,1020,4234.56,14835.66,38.92,1058.19,16
oltp,8000,16,1030,4356.35,15260.99,39.48,1089.21,16
oltp,8000,16,1040,4448.99,15578.96,38.97,1111.80,16
oltp,8000,16,1050,4359.18,15264.84,41.48,1089.40,16
oltp,8000,16,1060,4272.31,14960.53,39.93,1067.90,16
oltp,8000,16,1070,4341.38,15221.14,39.57,1086.50,16
oltp,8000,16,1080,4396.44,15383.84,39.17,1097.61,16
oltp,8000,16,1090,4389.60,15371.12,38.75,1096.60,16
oltp,8000,16,1100,4260.97,14933.61,41.64,1066.59,16
oltp,8000,16,1110,4147.92,14521.07,42.97,1036.30,16
oltp,8000,16,1120,4377.39,15317.05,39.38,1093.20,16
oltp,8000,16,1130,4183.79,14657.26,40.86,1047.10,16
oltp,8000,16,1140,4201.20,14714.81,39.48,1050.10,16
oltp,8000,16,1150,4552.19,15932.26,37.95,1137.50,16
oltp,8000,16,1160,4111.21,14388.53,40.91,1027.30,16
oltp,8000,16,1170,4240.93,14869.91,41.80,1060.71,16
oltp,8000,16,1180,4128.97,14448.59,40.54,1030.69,16
oltp,8000,16,1190,4392.13,15382.41,39.76,1097.81,16
oltp,8000,16,1200,4428.48,15509.32,38.03,1106.49,16
oltp,8000,16,1210,4427.62,15505.77,37.96,1106.71,16
oltp,8000,16,1220,4225.88,14808.23,39.44,1056.59,16
oltp,8000,16,1230,4249.38,14879.95,38.60,1062.90,16
oltp,8000,16,1240,4448.81,15563.34,38.28,1110.80,16
oltp,8000,16,1250,4219.06,14775.97,39.76,1055.09,16
oltp,8000,16,1260,4216.74,14776.55,42.65,1054.91,16
oltp,8000,16,1270,4412.70,15452.90,39.04,1102.50,16
oltp,8000,16,1280,4288.69,15008.36,40.06,1071.00,16
oltp,8000,16,1290,4256.01,14913.95,40.10,1064.50,16
oltp,8000,16,1300,4549.79,15929.38,37.32,1137.20,16
oltp,8000,16,1310,4291.30,15020.81,39.15,1072.60,16
oltp,8000,16,1320,4614.29,16153.06,38.30,1153.00,16
oltp,8000,16,1330,4290.80,15026.08,39.49,1072.50,16
oltp,8000,16,1340,4648.62,16277.97,37.31,1161.91,16
oltp,8000,16,1350,4274.00,14976.98,37.88,1069.70,16
oltp,8000,16,1360,4387.90,15359.49,38.71,1096.00,16
oltp,8000,16,1370,4450.50,15575.72,39.63,1111.80,16
oltp,8000,16,1380,4334.10,15171.20,40.09,1083.30,16
oltp,8000,16,1390,4293.59,15036.97,40.12,1074.90,16
oltp,8000,16,1400,4269.89,14957.26,39.37,1066.00,16
oltp,8000,16,1410,4140.10,14507.10,40.81,1035.00,16
oltp,8000,16,1420,4594.61,16085.05,37.71,1147.70,16
oltp,8000,16,1430,4200.50,14713.01,41.44,1050.90,16
oltp,8000,16,1440,4161.60,14561.60,41.21,1039.30,16
oltp,8000,16,1450,4290.19,15029.47,38.65,1073.10,16
oltp,8000,16,1460,4340.00,15195.92,40.30,1084.30,16
oltp,8000,16,1470,4307.89,15098.36,41.11,1077.80,16
