"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-rocks/mongowt.BP28/thr14/dstat.txt 10",,,,"Date:","02 Jun 2016 14:34:59 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
8.608,2.028,87.017,2.046,0.0,0.301,26028981.737,75568212.338,0.0,0.0,188.657,90092.943,15789.181,193774.888
12.126,2.043,79.231,6.082,0.0,0.519,329660006.400,17203.200,28.800,31.200,409.600,0.0,39000.300,151490.400
12.489,1.977,79.683,5.339,0.0,0.512,327079116.800,13516.800,12.600,24.600,0.0,0.0,34230.400,150456.500
12.452,2.091,79.992,4.934,0.0,0.532,325453004.800,15155.200,24.600,24.600,0.0,0.0,34726.600,149997.800
12.507,2.115,80.152,4.715,0.0,0.512,325525504.0,8192.0,12.600,24.600,0.0,0.0,32050.900,149604.500
12.816,1.964,80.207,4.512,0.0,0.501,323067904.0,7782.400,18.600,24.600,0.0,0.0,31834.200,148499.200
12.679,1.997,80.125,4.722,0.0,0.476,324782899.200,7782.400,18.600,24.600,0.0,0.0,34111.900,149261.500
12.497,1.988,79.892,5.141,0.0,0.482,325164646.400,8192.0,16.800,31.200,0.0,0.0,36450.300,149704.100
12.464,1.997,79.608,5.440,0.0,0.491,326017024.0,8192.0,36.200,24.600,0.0,0.0,36632.500,150147.900
12.523,2.042,80.053,4.902,0.0,0.480,324914380.800,7782.400,18.600,24.600,0.0,0.0,34766.300,149363.300
12.590,1.978,80.215,4.730,0.0,0.487,324965580.800,8601.600,24.200,24.600,0.0,0.0,34662.700,149738.100
12.639,1.998,80.147,4.716,0.0,0.500,324363878.400,8601.600,24.600,24.600,0.0,0.0,37449.900,149457.100
12.469,2.042,79.726,5.255,0.0,0.509,326026444.800,9420.800,6.600,24.600,0.0,0.0,35736.600,150053.0
12.677,2.034,80.351,4.408,0.0,0.530,323491020.800,10240.0,34.800,31.200,0.0,0.0,32673.100,149091.800
12.487,1.941,80.008,5.054,0.0,0.511,325355929.600,9830.400,18.600,24.600,0.0,0.0,36191.500,150013.700
12.682,1.991,80.494,4.360,0.0,0.473,323744153.600,7782.400,12.600,24.600,0.0,0.0,32489.500,149141.800
12.571,2.042,80.195,4.712,0.0,0.480,324527718.400,13926.400,24.600,24.600,0.0,0.0,36096.100,149709.500
12.520,1.979,80.110,4.901,0.0,0.489,325587353.600,9420.800,12.600,24.600,0.0,0.0,34223.700,149871.900
12.659,1.908,80.252,4.676,0.0,0.505,324441702.400,9420.800,18.600,24.600,0.0,0.0,33823.500,149703.900
12.378,2.089,79.555,5.491,0.0,0.487,325578752.0,9420.800,34.800,31.200,0.0,0.0,38653.400,150391.100
12.542,2.020,80.273,4.605,0.0,0.561,324273356.800,9420.800,18.200,24.600,0.0,0.0,34532.700,149788.0
12.545,2.015,79.718,5.210,0.0,0.512,324578099.200,9011.200,36.0,24.600,0.0,0.0,33873.700,149773.300
12.710,1.994,80.266,4.528,0.0,0.502,322420326.400,9420.800,36.800,24.600,0.0,0.0,32106.200,149095.900
12.691,2.000,80.327,4.486,0.0,0.496,322267955.200,9420.800,12.600,24.600,0.0,0.0,32081.500,148825.100
12.527,2.057,79.515,5.399,0.0,0.501,325089280.0,9830.400,24.600,24.600,0.0,0.0,38033.0,150279.400
12.607,1.981,79.748,5.152,0.0,0.512,324149657.600,11059.200,22.800,31.200,0.0,0.0,33499.900,150000.300
12.695,1.985,79.955,4.856,0.0,0.508,323264512.0,10240.0,6.600,24.600,0.0,0.0,33491.400,149296.100
12.589,2.015,79.802,5.107,0.0,0.487,324469145.600,10649.600,18.600,24.600,0.0,0.0,36671.100,149878.700
12.204,1.960,78.197,7.135,0.0,0.504,328107212.800,10649.600,12.600,24.600,0.0,0.0,48274.700,151766.500
12.519,1.983,79.195,5.772,0.0,0.532,325562777.600,15974.400,24.600,24.600,0.0,0.0,38979.200,150408.600
