"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-wt/mongowt.BP140/thr56/dstat.txt 10",,,,"Date:","31 May 2016 13:40:23 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
7.882,1.794,88.225,1.936,0.0,0.163,26122009.068,65555270.713,0.0,0.0,36.680,11572.911,18129.929,165022.009
60.821,13.001,23.388,0.0,0.0,2.790,0.0,10649.600,91.800,1112.400,0.0,0.0,44353.300,1134531.700
62.032,13.152,21.937,0.0,0.0,2.879,0.0,9011.200,12.600,49.200,0.0,0.0,36790.700,1146691.400
62.061,13.164,21.780,0.0,0.0,2.994,0.0,9420.800,30.600,24.600,0.0,0.0,36425.0,1148334.0
62.447,13.216,21.392,0.0,0.0,2.945,0.0,9830.400,6.600,36.400,0.0,0.0,36612.800,1152269.800
62.217,13.073,21.824,0.0,0.0,2.886,0.0,9830.400,19.800,11.800,0.0,0.0,36877.300,1147729.200
62.327,13.383,21.453,0.0,0.0,2.837,0.0,12288.0,24.600,49.200,0.0,0.0,38397.0,1150272.900
62.549,13.115,21.535,0.0,0.0,2.801,0.0,10649.600,6.600,36.400,0.0,0.0,36523.300,1147663.300
63.123,13.168,20.785,0.0,0.0,2.923,0.0,11059.200,31.200,36.400,0.0,0.0,36451.700,1151745.700
62.829,13.156,21.053,0.002,0.0,2.960,0.0,11059.200,19.200,24.600,0.0,0.0,36660.600,1149850.300
61.199,13.039,22.876,0.0,0.0,2.886,0.0,22528.0,18.600,36.400,0.0,0.0,37751.0,1135702.200
60.939,12.553,23.715,0.0,0.0,2.794,0.0,11468.800,42.800,36.400,0.0,0.0,37393.700,1130519.500
60.776,12.763,23.625,0.0,0.0,2.836,0.0,11059.200,24.800,36.400,0.0,0.0,37179.700,1134538.100
60.989,12.826,23.351,0.0,0.0,2.834,0.0,15155.200,25.200,24.600,0.0,0.0,37176.100,1132830.300
61.425,12.705,23.036,0.0,0.0,2.834,0.0,11878.400,18.600,24.600,0.0,0.0,41569.300,1140185.800
61.713,12.963,22.567,0.0,0.0,2.757,0.0,12697.600,6.600,24.600,0.0,0.0,37008.700,1141193.500
62.274,12.934,21.959,0.0,0.0,2.833,0.0,12697.600,24.600,24.600,0.0,0.0,37064.300,1145141.500
62.689,12.923,21.584,0.0,0.0,2.805,0.0,13107.200,12.600,0.0,0.0,0.0,36699.0,1150862.800
63.316,13.148,20.664,0.002,0.0,2.871,409.600,13107.200,27.600,58.200,0.0,0.0,38144.800,1150668.400
63.441,13.202,20.408,0.0,0.0,2.948,0.0,13926.400,31.600,24.600,0.0,0.0,38069.200,1152317.500
63.247,13.195,20.650,0.0,0.0,2.908,0.0,13926.400,16.800,6.600,0.0,0.0,36755.100,1157476.400
63.528,13.210,20.345,0.0,0.0,2.917,0.0,14336.0,31.200,36.400,0.0,0.0,36609.700,1149116.300
62.998,13.327,20.845,0.0,0.0,2.830,0.0,27033.600,12.600,24.600,0.0,0.0,36718.600,1158986.400
63.005,13.178,20.839,0.0,0.0,2.978,0.0,11468.800,30.200,49.200,0.0,0.0,38199.700,1161273.900
63.337,13.075,20.563,0.0,0.0,3.024,0.0,5734.400,36.200,24.600,0.0,0.0,36711.0,1155612.200
63.649,13.064,20.321,0.002,0.0,2.964,0.0,7372.800,6.600,24.600,0.0,0.0,36668.0,1149071.700
63.344,13.152,20.605,0.0,0.0,2.899,0.0,9830.400,18.600,24.600,0.0,0.0,36498.900,1156446.300
63.361,13.320,20.424,0.0,0.0,2.895,0.0,8601.600,87.0,24.600,0.0,0.0,37465.500,1149793.600
63.466,13.187,20.365,0.0,0.0,2.982,409.600,8601.600,60.400,49.200,0.0,0.0,36426.100,1156158.700
63.331,13.324,20.466,0.0,0.0,2.880,0.0,11468.800,24.600,36.400,0.0,0.0,36608.800,1151105.100
63.064,13.168,20.838,0.002,0.0,2.928,0.0,9011.200,53.400,24.600,0.0,0.0,36643.500,1148339.500
