"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-rocks/mongowt.BP52/thr28/dstat.txt 10",,,,"Date:","02 Jun 2016 16:50:33 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
8.760,2.047,86.461,2.425,0.0,0.307,30180966.198,74692858.503,0.0,0.0,186.623,89046.432,16266.953,194884.418
27.977,3.798,55.361,11.682,0.0,1.182,356542054.400,15564.800,204.200,63.0,1638.400,0.0,63941.700,294517.800
27.849,3.847,55.252,11.886,0.0,1.167,358417203.200,6553.600,18.600,24.600,0.0,0.0,60266.600,296644.500
27.957,3.733,55.270,11.875,0.0,1.165,358271795.200,7372.800,12.600,24.600,0.0,0.0,61047.200,296224.400
27.680,3.837,55.472,11.801,0.0,1.211,358366003.200,8601.600,18.600,24.600,0.0,0.0,60949.200,296691.700
27.631,3.873,55.482,11.829,0.0,1.185,358252544.0,15155.200,24.600,24.600,0.0,0.0,63515.500,296508.0
27.722,3.859,55.540,11.673,0.0,1.206,357935513.600,10649.600,12.600,24.600,0.0,0.0,61009.500,296799.300
27.738,3.861,55.451,11.741,0.0,1.209,358267289.600,12288.0,18.600,24.600,0.0,0.0,61245.600,296967.200
27.818,3.783,55.555,11.643,0.0,1.200,358159974.400,8192.0,12.600,24.600,0.0,0.0,60833.800,296569.600
27.606,3.878,55.572,11.693,0.0,1.251,358159564.800,8192.0,18.600,24.600,0.0,0.0,61113.600,297384.400
27.618,3.796,55.662,11.752,0.0,1.172,358886195.200,8601.600,24.600,24.600,0.0,0.0,61881.800,296869.600
27.719,3.714,55.636,11.745,0.0,1.186,358231244.800,9011.200,34.400,31.200,0.0,0.0,61020.500,296491.800
27.743,3.729,55.619,11.705,0.0,1.203,358463078.400,9011.200,30.200,24.600,0.0,0.0,61188.900,296917.500
27.660,3.811,55.531,11.760,0.0,1.238,357796659.200,11878.400,18.600,24.600,0.0,0.0,61761.100,296964.400
27.670,3.817,55.601,11.712,0.0,1.201,358279577.600,11878.400,12.600,24.600,0.0,0.0,67411.700,296779.800
27.613,3.925,55.490,11.754,0.0,1.218,358162022.400,9420.800,24.600,24.600,0.0,0.0,61637.200,296460.700
27.791,3.819,55.409,11.772,0.0,1.210,357437849.600,9011.200,12.600,24.600,0.0,0.0,61669.100,296708.0
27.605,3.843,55.532,11.758,0.0,1.262,358052249.600,8192.0,18.600,24.600,0.0,0.0,60715.900,297031.200
27.754,3.821,55.578,11.696,0.0,1.152,357576704.0,12288.0,26.400,49.200,0.0,0.0,65564.400,296953.700
27.738,3.815,55.539,11.724,0.0,1.183,358130483.200,9420.800,18.600,24.600,0.0,0.0,61427.900,297001.400
27.690,3.858,55.476,11.738,0.0,1.238,357273600.0,13107.200,18.600,24.600,0.0,0.0,62362.600,297392.400
27.712,3.789,55.511,11.784,0.0,1.203,357295718.400,9011.200,12.600,24.600,0.0,0.0,61449.0,296860.300
27.628,3.894,55.435,11.835,0.0,1.209,357574656.0,9011.200,18.600,24.600,0.0,0.0,62166.100,296725.600
27.713,3.792,55.562,11.736,0.0,1.197,357592678.400,9011.200,24.200,24.600,0.0,0.0,64031.600,297607.500
27.611,3.790,55.580,11.802,0.0,1.217,357277286.400,9011.200,24.200,24.600,0.0,0.0,61173.200,297396.300
27.653,3.822,55.502,11.784,0.0,1.239,357452595.200,11059.200,18.600,24.600,0.0,0.0,61968.700,296726.600
27.748,3.748,55.605,11.744,0.0,1.156,357562368.0,6553.600,18.600,24.600,0.0,0.0,62264.600,297164.800
27.627,3.845,55.528,11.776,0.0,1.224,357353881.600,7372.800,12.600,24.600,0.0,0.0,62178.700,297246.700
27.862,3.729,55.481,11.762,0.0,1.165,356836147.200,10649.600,24.600,24.600,0.0,0.0,62112.800,296673.800
27.824,3.831,55.399,11.710,0.0,1.236,356939776.0,7372.800,19.600,24.600,0.0,0.0,61973.300,298260.800
