"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-rocks/mongowt.BP52/thr112/dstat.txt 10",,,,"Date:","02 Jun 2016 17:07:03 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
8.795,2.052,86.389,2.456,0.0,0.309,30659360.046,74587399.145,0.0,0.0,186.401,88920.691,16348.474,195187.544
43.094,7.387,4.718,43.219,0.0,1.582,430261043.200,12288.0,276.0,2258.400,0.0,0.0,96151.500,570990.300
43.143,7.454,4.356,43.484,0.0,1.563,431449292.800,9011.200,28.800,31.200,0.0,0.0,92983.900,573137.200
43.124,7.377,4.402,43.545,0.0,1.552,431035596.800,9011.200,18.600,24.600,0.0,0.0,92559.800,568573.300
43.185,7.179,4.391,43.654,0.0,1.591,431228928.0,8601.600,12.600,24.600,0.0,0.0,92118.0,568247.400
43.186,7.414,4.385,43.523,0.0,1.492,430923366.400,8601.600,18.600,24.600,0.0,0.0,95508.500,569866.200
42.906,7.365,4.405,43.777,0.0,1.549,431327641.600,11468.800,12.600,24.600,0.0,0.0,92756.0,568373.300
43.123,7.332,4.366,43.638,0.0,1.541,431160115.200,8601.600,24.600,24.600,0.0,0.0,92869.700,569142.700
43.187,7.391,4.304,43.632,0.0,1.486,431124480.0,9011.200,24.200,24.600,0.0,0.0,92778.800,568195.400
42.992,7.374,4.363,43.693,0.0,1.578,430874624.0,9830.400,30.200,24.600,0.0,0.0,92949.300,570879.400
43.232,7.340,4.372,43.536,0.0,1.520,430614528.0,13516.800,18.600,24.600,0.0,0.0,93480.300,570460.200
43.376,7.441,4.375,43.269,0.0,1.540,430882406.400,15564.800,12.600,24.600,0.0,0.0,93539.800,575202.100
43.367,7.328,4.424,43.296,0.0,1.586,430528512.0,9011.200,24.600,24.600,0.0,0.0,93553.200,574023.0
43.384,7.291,4.318,43.433,0.0,1.574,430689075.200,11878.400,12.600,24.600,0.0,0.0,92911.700,572517.700
43.387,7.370,4.386,43.343,0.0,1.514,430842265.600,10649.600,18.600,24.600,0.0,0.0,100127.600,574622.100
43.407,7.265,4.357,43.432,0.0,1.539,430522777.600,11468.800,18.600,24.600,0.0,0.0,93268.400,573262.0
43.083,7.430,4.369,43.604,0.0,1.514,430618214.400,12288.0,12.600,24.600,0.0,0.0,92861.200,570748.600
43.300,7.410,4.325,43.431,0.0,1.534,430609612.800,5734.400,24.600,24.600,0.0,0.0,92943.700,571871.900
43.200,7.470,4.271,43.493,0.0,1.566,430401945.600,7372.800,18.600,24.600,0.0,0.0,97029.300,569833.800
43.215,7.411,4.354,43.479,0.0,1.542,430893056.0,6553.600,12.600,24.600,0.0,0.0,92814.300,572789.900
43.506,7.487,4.366,43.138,0.0,1.503,430556774.400,7372.800,30.200,24.600,0.0,0.0,92934.900,573394.800
43.233,7.390,4.281,43.612,0.0,1.483,430402355.200,6963.200,30.200,24.600,0.0,0.0,92274.700,568717.500
43.418,7.382,4.301,43.375,0.0,1.524,430410956.800,8192.0,18.600,24.600,0.0,0.0,94589.700,571309.400
43.306,7.472,4.272,43.457,0.0,1.493,430349926.400,9420.800,12.600,24.600,0.0,0.0,92629.0,572478.700
43.346,7.375,4.354,43.439,0.0,1.486,430445363.200,15564.800,6.600,24.600,0.0,0.0,92881.900,571577.200
43.277,7.468,4.367,43.387,0.0,1.501,429883392.0,8192.0,24.600,24.600,0.0,0.0,92848.500,572254.400
43.250,7.343,4.310,43.556,0.0,1.541,430348288.0,9420.800,12.600,24.600,0.0,0.0,94129.200,569122.600
43.330,7.417,4.266,43.434,0.0,1.553,430337638.400,7372.800,18.600,24.600,0.0,0.0,95577.900,571501.600
43.336,7.306,4.231,43.582,0.0,1.545,429828505.600,8192.0,18.600,24.600,0.0,0.0,92499.600,569917.0
43.374,7.421,4.310,43.319,0.0,1.575,430321664.0,9011.200,12.600,24.600,0.0,0.0,92857.500,572882.200
43.379,7.318,4.390,43.343,0.0,1.569,429724467.200,9011.200,24.600,24.600,0.0,0.0,92933.700,573903.800
