"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-rocks/mongowt.BP36/thr14/dstat.txt 10",,,,"Date:","02 Jun 2016 15:18:11 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
8.642,2.032,86.848,2.176,0.0,0.302,27427324.143,75287363.280,0.0,0.0,188.012,89756.873,15927.771,193954.939
13.634,2.149,78.412,5.232,0.0,0.573,303616409.600,14336.0,29.600,24.600,0.0,0.0,34070.400,162411.400
13.562,2.223,78.402,5.275,0.0,0.537,304651878.400,5324.800,21.0,49.200,0.0,0.0,33506.300,163326.400
13.626,2.146,78.879,4.804,0.0,0.545,303173222.400,21708.800,30.200,24.600,0.0,0.0,32549.0,162304.300
13.795,2.155,79.045,4.469,0.0,0.536,301865369.600,8601.600,22.200,31.200,0.0,0.0,31517.600,161732.600
13.701,2.139,78.830,4.789,0.0,0.541,302467891.200,9420.800,19.200,24.600,0.0,0.0,33963.100,162042.800
13.751,2.146,78.960,4.586,0.0,0.557,302501888.0,7782.400,24.600,24.600,0.0,0.0,34081.600,162098.400
13.668,2.190,78.885,4.676,0.0,0.580,302615756.800,6963.200,12.600,24.600,0.0,0.0,33607.600,162379.400
13.675,2.174,78.863,4.718,0.0,0.570,302186086.400,8192.0,18.600,24.600,0.0,0.0,33370.400,162118.400
13.755,2.250,79.056,4.415,0.0,0.524,302672691.200,8601.600,18.600,24.600,0.0,0.0,32082.100,162156.0
13.638,2.203,79.271,4.379,0.0,0.509,302983987.200,8192.0,22.800,31.200,0.0,0.0,34067.900,162309.800
13.839,2.209,79.029,4.424,0.0,0.499,302314700.800,8601.600,24.600,24.600,0.0,0.0,32030.500,162117.200
13.847,2.196,79.058,4.387,0.0,0.512,302663680.0,10240.0,19.600,24.600,0.0,0.0,31357.500,162558.500
13.766,2.162,79.138,4.371,0.0,0.563,301621248.0,10240.0,23.600,24.600,0.0,0.0,31596.700,161808.800
13.599,2.176,78.804,4.883,0.0,0.538,303023718.400,8192.0,25.200,24.600,0.0,0.0,37920.600,163091.100
13.772,2.109,79.048,4.553,0.0,0.517,303098675.200,8601.600,17.600,24.600,0.0,0.0,33074.200,162596.300
13.677,2.215,79.075,4.522,0.0,0.510,303143731.200,19251.200,41.400,31.200,0.0,0.0,33713.700,163072.900
13.596,2.130,78.562,5.175,0.0,0.537,304396697.600,16384.0,18.600,24.600,0.0,0.0,34310.300,163019.100
13.706,2.203,78.856,4.692,0.0,0.542,302438809.600,9011.200,12.600,24.600,0.0,0.0,34839.300,162511.600
13.673,2.212,79.037,4.528,0.0,0.550,302002176.0,9420.800,24.600,24.600,0.0,0.0,33066.400,162259.800
13.793,2.166,79.356,4.142,0.0,0.543,301051084.800,9420.800,18.600,24.600,0.0,0.0,31161.200,161663.900
13.670,2.176,78.717,4.922,0.0,0.514,303205171.200,8601.600,0.0,24.600,0.0,0.0,33057.300,163129.300
13.718,2.171,79.214,4.349,0.0,0.549,301553664.0,8601.600,42.400,55.800,0.0,0.0,32172.200,162119.200
13.581,2.185,79.057,4.572,0.0,0.604,302276198.400,8601.600,12.600,24.600,0.0,0.0,33251.700,162534.700
13.713,2.100,79.288,4.314,0.0,0.585,301540556.800,9420.800,24.600,24.600,0.0,0.0,31427.900,162003.600
13.859,2.168,78.970,4.514,0.0,0.490,301329612.800,10240.0,24.200,24.600,0.0,0.0,31679.400,162145.600
13.596,2.156,78.041,5.667,0.0,0.540,304783769.600,10240.0,18.600,24.600,0.0,0.0,39060.600,164128.500
13.724,2.167,79.101,4.462,0.0,0.546,301393510.400,10240.0,30.200,24.600,0.0,0.0,37513.100,162053.200
13.523,2.105,78.824,4.975,0.0,0.574,303218278.400,12697.600,22.800,31.200,0.0,0.0,36325.200,163272.200
13.297,2.104,77.833,6.176,0.0,0.590,304041164.800,15155.200,24.600,24.600,0.0,0.0,44698.100,163228.100
