"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-wt/mongowt.BP132/thr28/dstat.txt 10",,,,"Date:","31 May 2016 12:51:11 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
7.678,1.755,88.484,1.931,0.0,0.151,26079564.076,65931517.896,0.0,0.0,36.883,11639.489,18067.871,161814.403
44.090,7.335,45.975,0.0,0.0,2.600,1638.400,10240.0,159.0,494.400,0.0,0.0,11148.900,579364.200
44.154,7.352,45.867,0.0,0.0,2.627,819.200,8192.0,89.200,34.0,0.0,0.0,10943.200,585822.300
44.008,7.432,45.913,0.0,0.0,2.647,0.0,7372.800,36.600,24.600,0.0,0.0,11240.700,586611.600
44.137,7.405,45.785,0.0,0.0,2.674,0.0,8601.600,82.800,24.600,0.0,0.0,16270.700,578983.500
44.170,7.391,45.791,0.0,0.0,2.648,819.200,8601.600,85.600,58.600,0.0,0.0,12675.600,587985.500
44.311,7.380,45.741,0.0,0.0,2.568,0.0,22528.0,55.200,36.400,0.0,0.0,11549.700,575763.200
44.322,7.310,45.650,0.0,0.0,2.718,0.0,9420.800,65.0,31.200,0.0,0.0,11495.0,599599.100
44.309,7.429,45.650,0.0,0.0,2.612,0.0,9830.400,49.0,34.0,0.0,0.0,11538.700,591060.500
44.328,7.462,45.570,0.0,0.0,2.640,0.0,9830.400,12.600,36.400,0.0,0.0,14098.300,618285.500
44.282,7.324,45.757,0.0,0.0,2.637,0.0,10240.0,31.200,36.400,0.0,0.0,11342.500,599163.700
44.215,7.296,45.844,0.0,0.0,2.645,0.0,10649.600,37.600,34.0,0.0,0.0,11332.600,588477.900
44.139,7.309,45.898,0.0,0.0,2.655,0.0,10649.600,18.600,36.400,0.0,0.0,11254.900,597570.100
44.092,7.382,45.901,0.004,0.0,2.620,409.600,14336.0,41.400,31.200,0.0,0.0,22435.0,577810.600
44.112,7.277,45.945,0.0,0.0,2.666,0.0,11878.400,25.0,45.800,0.0,0.0,11166.0,592108.200
44.130,7.230,45.979,0.0,0.0,2.660,0.0,11468.800,31.200,24.600,0.0,0.0,11099.500,571695.700
44.186,7.436,45.751,0.0,0.0,2.627,0.0,11878.400,25.200,61.0,0.0,0.0,11156.500,609556.700
44.210,7.287,45.892,0.0,0.0,2.611,0.0,12288.0,37.600,45.800,0.0,0.0,20314.400,577942.500
44.129,7.365,45.811,0.0,0.0,2.695,0.0,12288.0,42.800,24.600,0.0,0.0,10948.700,602951.100
43.966,7.464,45.878,0.0,0.0,2.692,0.0,21299.200,34.400,31.200,0.0,0.0,11045.500,592362.500
44.141,7.335,45.977,0.0,0.0,2.547,0.0,13107.200,37.0,34.0,0.0,0.0,11107.400,561638.700
44.122,7.266,45.946,0.002,0.0,2.664,0.0,13107.200,18.600,24.600,0.0,0.0,11085.500,580486.100
44.144,7.391,45.850,0.0,0.0,2.616,0.0,13516.800,12.600,36.400,0.0,0.0,16574.200,587263.0
44.082,7.363,45.986,0.0,0.0,2.570,0.0,14336.0,43.600,38.200,0.0,0.0,11000.0,582126.500
44.091,7.409,45.893,0.002,0.0,2.606,0.0,17612.800,12.600,24.600,0.0,0.0,10940.200,561250.800
44.149,7.284,45.975,0.0,0.0,2.592,0.0,14336.0,35.400,55.800,0.0,0.0,10917.200,569340.800
44.158,7.367,45.877,0.0,0.0,2.598,0.0,15974.400,43.0,34.0,0.0,0.0,12826.300,592469.900
44.146,7.390,45.836,0.0,0.0,2.629,0.0,5324.800,13.600,24.600,0.0,0.0,10773.900,578299.500
44.040,7.236,46.030,0.0,0.0,2.694,0.0,6963.200,31.600,24.600,0.0,0.0,10850.100,560804.600
44.096,7.262,45.995,0.0,0.0,2.646,0.0,7372.800,31.0,45.800,0.0,0.0,10846.200,555149.900
