"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-rocks/mongowt.BP68/thr56/dstat.txt 10",,,,"Date:","02 Jun 2016 18:23:26 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
9.010,2.085,86.058,2.532,0.0,0.316,32360949.297,74104761.574,0.0,0.0,185.306,88343.265,16839.820,197373.736
61.981,9.729,21.103,5.250,0.0,1.936,214622617.600,9830.400,717.0,1055.200,0.0,0.0,99293.400,786951.0
62.658,9.601,20.378,5.380,0.0,1.983,223686246.400,8192.0,618.600,24.600,0.0,0.0,105650.600,786946.700
62.705,9.623,20.412,5.315,0.0,1.946,217136332.800,10240.0,600.600,24.600,409.600,0.0,101121.200,785041.800
62.743,9.612,20.374,5.343,0.0,1.928,216866816.0,9420.800,624.600,24.600,0.0,0.0,101209.200,787085.0
62.810,9.739,20.217,5.274,0.0,1.959,216150016.0,15155.200,606.600,24.600,0.0,0.0,101391.100,788920.500
62.856,9.639,20.250,5.329,0.0,1.927,216020582.400,10649.600,628.400,31.200,0.0,0.0,103395.0,788007.700
62.728,9.720,20.368,5.303,0.0,1.882,214800793.600,9420.800,630.200,0.0,0.0,0.0,101276.600,789246.800
62.830,9.744,20.211,5.301,0.0,1.913,214627123.200,9830.400,612.600,49.200,0.0,0.0,101480.700,788467.400
62.729,9.609,20.443,5.297,0.0,1.921,214347776.0,9830.400,624.600,24.600,0.0,0.0,101428.800,790622.500
62.740,9.594,20.411,5.323,0.0,1.932,213841100.800,20889.600,612.600,0.0,1638.400,0.0,103008.900,786886.600
62.823,9.684,20.276,5.314,0.0,1.902,214109388.800,9830.400,613.600,61.0,0.0,0.0,109232.500,789665.800
62.820,9.729,20.277,5.270,0.0,1.904,213156659.200,9420.800,648.400,31.200,0.0,0.0,101565.600,788799.200
62.725,9.715,20.311,5.324,0.0,1.925,213453209.600,13516.800,625.600,24.600,0.0,0.0,101649.300,790576.900
62.825,9.592,20.308,5.317,0.0,1.959,213597798.400,9830.400,606.600,24.600,0.0,0.0,101539.200,790382.700
63.015,9.538,20.163,5.326,0.0,1.958,213160345.600,11059.200,624.600,24.600,0.0,0.0,108817.800,785888.700
62.879,9.774,20.084,5.335,0.0,1.928,213144780.800,10649.600,570.600,0.0,0.0,0.0,102182.300,784952.0
62.830,9.619,20.347,5.305,0.0,1.899,212033536.0,9830.400,744.600,24.600,0.0,0.0,101639.400,788462.300
62.966,9.689,20.061,5.333,0.0,1.951,213398732.800,14745.600,754.400,55.800,0.0,0.0,102391.900,788184.400
62.860,9.646,20.139,5.401,0.0,1.954,213901312.0,9830.400,750.200,36.400,0.0,0.0,106471.200,786743.100
62.790,9.582,20.291,5.418,0.0,1.918,213694054.400,11059.200,745.200,36.400,0.0,0.0,102463.900,789374.800
62.858,9.585,20.274,5.340,0.0,1.943,212882636.800,11468.800,751.200,24.600,0.0,0.0,102261.800,789096.0
62.868,9.748,20.069,5.402,0.0,1.914,213886156.800,12288.0,744.600,24.600,0.0,0.0,103381.400,789814.300
62.780,9.507,20.372,5.421,0.0,1.921,213843148.800,4096.0,732.600,24.600,0.0,0.0,102894.600,785343.900
62.804,9.685,20.084,5.436,0.0,1.990,214216704.0,11468.800,749.800,31.200,0.0,0.0,104963.900,787080.300
62.782,9.704,20.144,5.452,0.0,1.918,214053273.600,8192.0,738.600,36.400,0.0,0.0,103377.300,785564.900
62.943,9.632,19.986,5.476,0.0,1.964,214822912.0,9830.400,734.200,24.600,0.0,0.0,103889.200,784271.700
62.746,9.605,20.228,5.420,0.0,2.000,213821440.0,8192.0,744.600,24.600,0.0,0.0,103423.300,788652.600
62.558,9.716,20.273,5.501,0.0,1.952,214881075.200,7782.400,745.600,0.0,0.0,0.0,112431.800,786102.800
62.625,9.738,20.188,5.503,0.0,1.946,215502848.0,8192.0,739.600,49.200,0.0,0.0,104318.400,785816.400
62.635,9.668,20.309,5.473,0.0,1.914,214715596.800,8192.0,756.200,24.600,0.0,0.0,104108.300,788398.700
