"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-rocks/mongowt.BP92/thr28/dstat.txt 10",,,,"Date:","02 Jun 2016 20:29:02 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
9.424,2.146,85.552,2.547,0.0,0.330,33017234.368,73324393.526,0.0,0.0,186.002,87410.088,17354.190,201743.820
44.315,4.589,49.228,0.0,0.0,1.868,8192.0,11878.400,1665.800,6344.900,0.0,0.0,9498.800,348149.500
43.990,5.013,48.934,0.0,0.0,2.063,4096.0,6963.200,1513.300,6404.200,0.0,0.0,9533.300,383168.400
44.094,4.950,48.931,0.002,0.0,2.023,5734.400,7782.400,1590.200,6380.0,0.0,0.0,9604.700,385300.700
44.021,5.112,48.884,0.0,0.0,1.983,3276.800,10649.600,1703.300,6445.700,0.0,0.0,9652.600,391723.100
44.161,4.935,48.891,0.0,0.0,2.013,2048.0,11878.400,1659.800,6392.800,0.0,0.0,11624.800,391094.100
44.061,4.878,48.943,0.0,0.0,2.118,819.200,18022.400,1623.800,6333.800,0.0,0.0,9585.800,388444.200
44.012,5.054,48.886,0.0,0.0,2.048,1638.400,11059.200,1649.600,6341.800,0.0,0.0,9407.700,390749.500
44.031,5.170,48.855,0.002,0.0,1.942,2048.0,7782.400,1685.700,6432.0,0.0,0.0,9291.200,389680.100
44.032,5.060,48.890,0.0,0.0,2.018,819.200,7782.400,1679.600,6369.200,0.0,0.0,18732.600,388504.100
43.912,5.075,48.911,0.0,0.0,2.103,819.200,11468.800,1642.600,6347.100,0.0,0.0,9261.400,389571.900
44.150,4.980,48.888,0.0,0.0,1.983,1228.800,9011.200,1692.500,6448.300,0.0,0.0,9264.900,388897.600
43.928,5.136,48.867,0.0,0.0,2.069,819.200,8601.600,1644.200,6371.200,0.0,0.0,9261.200,392386.400
44.060,4.966,48.945,0.0,0.0,2.029,0.0,14745.600,1637.0,6360.200,0.0,0.0,15783.600,385753.900
44.079,5.012,48.947,0.0,0.0,1.962,1228.800,8601.600,1726.800,6457.800,0.0,0.0,9270.0,383201.700
44.059,4.983,48.932,0.0,0.0,2.025,0.0,8601.600,1629.200,6335.200,0.0,0.0,9321.900,387145.900
44.060,5.058,48.894,0.0,0.0,1.988,0.0,11059.200,1651.400,6393.300,0.0,0.0,9329.900,387740.0
44.176,4.944,48.942,0.0,0.0,1.938,0.0,12288.0,1702.700,6420.900,0.0,0.0,13612.800,384663.500
44.070,4.938,48.920,0.002,0.0,2.069,0.0,10240.0,1667.600,6403.900,0.0,0.0,9329.100,390020.500
44.160,4.821,48.997,0.0,0.0,2.022,0.0,18022.400,1656.800,6347.600,0.0,0.0,9351.0,379885.100
44.028,4.926,48.988,0.0,0.0,2.058,0.0,9420.800,1728.100,6453.900,0.0,0.0,9319.600,381869.100
43.952,5.054,48.922,0.0,0.0,2.073,819.200,9420.800,1621.400,6318.500,0.0,0.0,9356.700,389083.800
43.987,4.997,48.961,0.0,0.0,2.054,0.0,13107.200,1622.800,6349.100,0.0,0.0,10847.400,385872.600
44.092,5.000,48.887,0.0,0.0,2.021,0.0,10240.0,1671.500,6428.0,0.0,0.0,9362.0,395591.200
44.071,5.058,48.893,0.0,0.0,1.978,0.0,10649.600,1650.200,6365.800,0.0,0.0,9340.600,390884.0
44.029,4.951,48.978,0.0,0.0,2.042,0.0,13516.800,1617.200,6336.200,0.0,0.0,9337.0,381874.500
43.993,5.002,48.953,0.0,0.0,2.053,0.0,12288.0,1678.900,6409.700,0.0,0.0,18551.0,386325.800
44.069,4.951,48.905,0.002,0.0,2.072,0.0,5324.800,1646.0,6322.400,0.0,0.0,9330.700,388697.900
43.878,5.124,48.898,0.0,0.0,2.100,0.0,9830.400,1620.800,6355.500,0.0,0.0,9379.300,392355.800
43.963,4.983,48.928,0.0,0.0,2.126,819.200,9011.200,1606.400,6334.500,0.0,0.0,9470.600,392605.100
