"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-wt/mongowt.BP68/thr112/dstat.txt 10",,,,"Date:","31 May 2016 07:18:08 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
6.193,1.479,90.373,1.878,0.0,0.078,25518840.186,68596128.425,0.0,0.0,38.320,12111.201,17529.654,141625.448
57.662,11.108,28.952,0.0,0.0,2.278,0.0,13516.800,150.800,1985.600,0.0,0.0,47597.800,766119.900
58.320,11.142,28.173,0.0,0.0,2.365,0.0,11059.200,59.800,24.600,0.0,0.0,41021.700,769901.500
58.233,11.180,28.293,0.0,0.0,2.294,0.0,11878.400,38.200,36.400,0.0,0.0,40871.600,761799.400
58.641,11.323,27.749,0.0,0.0,2.287,0.0,11468.800,75.0,24.600,0.0,0.0,41152.600,770679.100
59.040,11.224,27.416,0.0,0.0,2.320,0.0,12697.600,58.800,24.600,0.0,0.0,42146.400,763385.200
58.968,11.305,27.437,0.0,0.0,2.291,0.0,14745.600,59.400,36.400,0.0,0.0,44295.700,768889.500
58.817,11.186,27.626,0.0,0.0,2.370,0.0,13107.200,46.800,24.600,0.0,0.0,41086.900,768792.500
58.820,11.382,27.474,0.0,0.0,2.325,0.0,13516.800,58.800,24.600,0.0,0.0,41356.800,767902.300
59.164,11.135,27.345,0.0,0.0,2.355,0.0,13926.400,115.200,24.600,0.0,0.0,41482.800,777644.400
59.100,11.222,27.299,0.002,0.0,2.377,0.0,21299.200,52.800,24.600,0.0,0.0,43181.600,764859.900
59.103,11.193,27.316,0.0,0.0,2.389,0.0,14336.0,46.800,24.600,0.0,0.0,41869.500,766953.300
58.802,11.174,27.677,0.002,0.0,2.345,0.0,14336.0,52.400,24.600,0.0,0.0,41347.300,757844.800
58.871,11.302,27.408,0.0,0.0,2.419,409.600,21708.800,70.400,24.600,0.0,0.0,41973.0,778082.400
59.076,11.238,27.398,0.0,0.0,2.288,0.0,15155.200,52.800,24.600,0.0,0.0,41866.100,766998.900
59.056,11.365,27.194,0.0,0.0,2.385,1228.800,15564.800,46.800,24.600,0.0,0.0,42091.500,785233.200
59.144,11.435,27.109,0.0,0.0,2.311,1228.800,19251.200,24.600,24.600,0.0,0.0,41901.600,776720.400
59.065,11.370,27.239,0.0,0.0,2.326,0.0,5734.400,46.800,24.600,0.0,0.0,41890.0,769879.200
59.084,11.331,27.252,0.0,0.0,2.333,1228.800,8601.600,18.600,24.600,0.0,0.0,44037.200,769968.100
58.983,11.402,27.221,0.0,0.0,2.394,0.0,8601.600,25.200,49.200,0.0,0.0,42567.700,778989.200
59.032,11.371,27.211,0.0,0.0,2.386,0.0,8192.0,30.600,24.600,0.0,0.0,41436.300,770689.400
59.180,11.264,27.215,0.0,0.0,2.341,0.0,8601.600,24.600,24.600,0.0,0.0,41394.800,761266.800
58.706,11.175,27.767,0.002,0.0,2.350,0.0,9420.800,19.200,36.400,0.0,0.0,40737.0,754616.500
59.091,11.271,27.271,0.0,0.0,2.367,0.0,18022.400,25.200,36.400,0.0,0.0,43890.300,776796.900
59.019,11.244,27.387,0.0,0.0,2.351,2457.600,10240.0,30.200,24.600,0.0,0.0,41530.400,768111.800
59.238,11.213,27.137,0.0,0.0,2.412,2457.600,10649.600,24.200,24.600,0.0,0.0,41721.800,776603.700
59.254,11.334,27.029,0.0,0.0,2.383,0.0,11468.800,24.600,24.600,0.0,0.0,41753.800,790096.200
59.055,11.276,27.265,0.0,0.0,2.404,3686.400,5324.800,12.600,24.600,0.0,0.0,42840.500,772381.700
58.988,11.153,27.543,0.0,0.0,2.317,2457.600,23347.200,28.800,31.200,0.0,0.0,41298.900,776261.500
58.662,11.322,27.633,0.0,0.0,2.383,0.0,11059.200,18.600,24.600,0.0,0.0,40881.300,766870.300
58.924,11.324,27.437,0.0,0.0,2.315,1638.400,11878.400,12.600,24.600,0.0,0.0,41171.200,766245.100
