"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-rocks/mongowt.BP156/thr140/dstat.txt 10",,,,"Date:","03 Jun 2016 02:40:35 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
10.597,2.324,84.158,2.545,0.0,0.377,33024906.447,71108269.863,0.0,0.0,180.749,84761.093,18012.041,214296.980
61.241,10.988,25.456,0.0,0.0,2.315,0.0,11059.200,1208.200,2882.800,0.0,0.0,63643.300,817655.900
62.274,11.274,24.130,0.0,0.0,2.322,0.0,8601.600,837.200,97.500,0.0,0.0,58134.500,816040.200
62.385,11.314,24.011,0.0,0.0,2.290,0.0,11468.800,806.600,78.600,0.0,0.0,58342.600,815198.100
62.530,11.204,24.067,0.002,0.0,2.198,0.0,14745.600,852.100,162.400,0.0,0.0,61831.800,815369.300
62.348,11.075,24.193,0.0,0.0,2.384,0.0,9830.400,878.300,181.100,0.0,0.0,58941.200,816184.300
61.876,11.180,24.691,0.0,0.0,2.254,0.0,12697.600,807.200,90.400,0.0,0.0,57615.500,817165.200
61.855,11.331,24.443,0.0,0.0,2.371,0.0,10240.0,812.600,78.600,0.0,0.0,58351.400,819603.700
62.095,11.324,24.254,0.0,0.0,2.327,0.0,10240.0,824.600,87.0,0.0,0.0,60473.300,817980.400
62.164,11.173,24.366,0.0,0.0,2.298,0.0,10240.0,806.600,78.600,0.0,0.0,59851.200,817486.500
62.029,11.215,24.447,0.0,0.0,2.310,0.0,11059.200,876.700,177.200,0.0,0.0,57882.900,817519.0
61.885,11.200,24.558,0.0,0.0,2.356,0.0,10240.0,824.200,78.600,0.0,0.0,58905.900,817032.400
62.281,11.191,24.265,0.0,0.0,2.263,0.0,11059.200,854.300,176.900,0.0,0.0,58794.400,815869.600
62.509,11.274,23.922,0.0,0.0,2.295,0.0,14336.0,836.200,82.800,0.0,0.0,60028.200,817293.800
62.322,11.193,24.152,0.0,0.0,2.334,0.0,11468.800,806.600,82.800,0.0,0.0,57997.200,816442.0
62.356,11.319,24.021,0.0,0.0,2.303,0.0,5324.800,818.600,78.600,0.0,0.0,58188.300,815941.900
62.650,11.104,23.931,0.0,0.0,2.314,0.0,10649.600,876.700,178.400,0.0,0.0,58962.100,816481.200
62.269,11.166,24.261,0.002,0.0,2.302,0.0,14745.600,807.200,89.100,0.0,0.0,59011.500,815726.500
62.552,11.105,24.032,0.0,0.0,2.311,0.0,7782.400,878.300,181.100,0.0,0.0,58532.500,815877.300
62.359,11.156,24.106,0.0,0.0,2.380,0.0,7782.400,813.200,90.400,0.0,0.0,59405.100,817462.600
62.371,11.341,23.999,0.0,0.0,2.288,0.0,8192.0,812.600,78.600,0.0,0.0,59569.200,817102.300
62.499,11.067,24.159,0.0,0.0,2.275,0.0,8192.0,806.600,82.800,0.0,0.0,61518.200,815461.700
62.429,11.177,24.120,0.0,0.0,2.274,0.0,8601.600,864.700,174.300,0.0,0.0,58997.800,816631.100
62.331,11.236,24.131,0.0,0.0,2.302,0.0,7782.400,830.200,78.600,0.0,0.0,58949.800,817393.400
62.780,11.116,23.748,0.0,0.0,2.355,0.0,8601.600,868.700,200.700,0.0,0.0,59076.100,817018.200
62.450,11.234,24.038,0.0,0.0,2.277,0.0,8601.600,830.800,89.100,0.0,0.0,59124.500,817088.300
62.214,11.406,24.023,0.0,0.0,2.356,0.0,10240.0,819.200,94.600,0.0,0.0,60907.0,816783.500
62.076,11.232,24.308,0.0,0.0,2.384,409.600,11468.800,807.200,90.400,0.0,0.0,58593.100,815267.900
62.225,11.031,24.438,0.0,0.0,2.306,0.0,13516.800,870.0,162.400,0.0,0.0,58274.900,816044.700
62.281,11.030,24.323,0.002,0.0,2.364,0.0,13516.800,806.600,78.600,0.0,0.0,58287.500,816967.800
62.403,11.239,24.045,0.0,0.0,2.314,0.0,10240.0,813.200,90.400,0.0,0.0,60030.500,816145.600
