sysbench 0.9:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 512
Report intermediate results every 10 second(s)
Initializing random number generator from current time


setting write concern to 1
Threads started!

[  10s] threads: 512, tps: 10025.52, reads: 30113.25, writes: 30087.95, response time: 96.68ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 512, tps: 10012.70, reads: 30034.51, writes: 30035.61, response time: 96.30ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 512, tps: 10010.18, reads: 30030.04, writes: 30028.84, response time: 96.10ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 512, tps: 9987.11, reads: 29965.14, writes: 29965.04, response time: 96.42ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 512, tps: 9973.79, reads: 29920.66, writes: 29917.96, response time: 96.39ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 512, tps: 9973.61, reads: 29919.23, writes: 29921.33, response time: 96.53ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 512, tps: 9959.32, reads: 29878.25, writes: 29878.65, response time: 96.56ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 512, tps: 9938.98, reads: 29823.04, writes: 29817.94, response time: 96.77ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 512, tps: 9953.30, reads: 29853.71, writes: 29858.71, response time: 96.59ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 512, tps: 10072.95, reads: 30219.35, writes: 30218.85, response time: 95.59ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 512, tps: 10127.74, reads: 30388.61, writes: 30384.81, response time: 94.82ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 512, tps: 10126.31, reads: 30377.54, writes: 30379.14, response time: 94.82ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 512, tps: 10123.60, reads: 30366.09, writes: 30369.69, response time: 94.82ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 512, tps: 10115.20, reads: 30346.31, writes: 30344.91, response time: 95.04ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 512, tps: 10130.01, reads: 30392.44, writes: 30390.44, response time: 94.79ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 512, tps: 10120.13, reads: 30360.30, writes: 30360.60, response time: 94.82ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 512, tps: 10120.00, reads: 30361.30, writes: 30361.00, response time: 94.93ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 512, tps: 10133.09, reads: 30396.28, writes: 30397.68, response time: 94.73ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 512, tps: 10098.41, reads: 30298.73, writes: 30297.03, response time: 95.07ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 512, tps: 10103.60, reads: 30313.89, writes: 30310.39, response time: 95.01ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 512, tps: 10105.00, reads: 30304.31, writes: 30312.51, response time: 95.13ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 512, tps: 10103.49, reads: 30315.47, writes: 30311.77, response time: 94.99ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 512, tps: 10105.21, reads: 30313.92, writes: 30315.72, response time: 94.93ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 512, tps: 7334.00, reads: 22065.10, writes: 22009.60, response time: 153.94ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 512, tps: 4625.00, reads: 13873.81, writes: 13876.21, response time: 181.65ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 512, tps: 4637.51, reads: 13913.02, writes: 13910.72, response time: 181.71ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 512, tps: 4616.69, reads: 13842.47, writes: 13849.27, response time: 185.72ms (95%), errors: 0.00, reconnects:  0.00
[ 280s] threads: 512, tps: 4634.80, reads: 13910.30, writes: 13906.00, response time: 180.79ms (95%), errors: 0.00, reconnects:  0.00
[ 290s] threads: 512, tps: 4640.70, reads: 13918.70, writes: 13922.50, response time: 173.47ms (95%), errors: 0.00, reconnects:  0.00
[ 300s] threads: 512, tps: 4626.90, reads: 13888.90, writes: 13884.00, response time: 186.89ms (95%), errors: 0.00, reconnects:  0.00
[ 310s] threads: 512, tps: 4610.01, reads: 13828.13, writes: 13827.53, response time: 180.30ms (95%), errors: 0.00, reconnects:  0.00
[ 320s] threads: 512, tps: 4610.79, reads: 13826.06, writes: 13831.86, response time: 188.35ms (95%), errors: 0.00, reconnects:  0.00
[ 330s] threads: 512, tps: 4619.20, reads: 13859.11, writes: 13856.51, response time: 181.87ms (95%), errors: 0.00, reconnects:  0.00
[ 340s] threads: 512, tps: 4621.50, reads: 13864.91, writes: 13863.71, response time: 180.84ms (95%), errors: 0.00, reconnects:  0.00
[ 350s] threads: 512, tps: 4626.70, reads: 13876.00, writes: 13882.00, response time: 180.95ms (95%), errors: 0.00, reconnects:  0.00
[ 360s] threads: 512, tps: 4640.90, reads: 13932.40, writes: 13922.10, response time: 180.41ms (95%), errors: 0.00, reconnects:  0.00
[ 370s] threads: 512, tps: 4625.61, reads: 13875.02, writes: 13878.32, response time: 185.39ms (95%), errors: 0.00, reconnects:  0.00
[ 380s] threads: 512, tps: 4645.88, reads: 13931.24, writes: 13937.74, response time: 183.57ms (95%), errors: 0.00, reconnects:  0.00
[ 390s] threads: 512, tps: 4622.50, reads: 13875.00, writes: 13866.50, response time: 181.65ms (95%), errors: 0.00, reconnects:  0.00
[ 400s] threads: 512, tps: 4620.60, reads: 13859.71, writes: 13860.51, response time: 175.77ms (95%), errors: 0.00, reconnects:  0.00
[ 410s] threads: 512, tps: 4615.80, reads: 13846.29, writes: 13848.69, response time: 188.24ms (95%), errors: 0.00, reconnects:  0.00
[ 420s] threads: 512, tps: 4623.24, reads: 13870.91, writes: 13869.91, response time: 188.52ms (95%), errors: 0.00, reconnects:  0.00
[ 430s] threads: 512, tps: 4609.00, reads: 13834.09, writes: 13827.49, response time: 183.24ms (95%), errors: 0.00, reconnects:  0.00
[ 440s] threads: 512, tps: 4649.40, reads: 13935.31, writes: 13948.91, response time: 179.81ms (95%), errors: 0.00, reconnects:  0.00
[ 450s] threads: 512, tps: 4618.30, reads: 13855.80, writes: 13853.40, response time: 176.77ms (95%), errors: 0.00, reconnects:  0.00
[ 460s] threads: 512, tps: 4630.40, reads: 13897.10, writes: 13890.20, response time: 182.09ms (95%), errors: 0.00, reconnects:  0.00
[ 470s] threads: 512, tps: 4632.89, reads: 13899.46, writes: 13899.76, response time: 177.67ms (95%), errors: 0.00, reconnects:  0.00
[ 480s] threads: 512, tps: 4621.60, reads: 13865.51, writes: 13864.71, response time: 184.67ms (95%), errors: 0.00, reconnects:  0.00
[ 490s] threads: 512, tps: 4632.81, reads: 13886.32, writes: 13895.72, response time: 182.74ms (95%), errors: 0.00, reconnects:  0.00
[ 500s] threads: 512, tps: 4615.49, reads: 13851.48, writes: 13849.28, response time: 180.03ms (95%), errors: 0.00, reconnects:  0.00
[ 510s] threads: 512, tps: 4621.10, reads: 13858.61, writes: 13861.41, response time: 182.53ms (95%), errors: 0.00, reconnects:  0.00
[ 520s] threads: 512, tps: 4621.60, reads: 13867.99, writes: 13867.09, response time: 186.06ms (95%), errors: 0.00, reconnects:  0.00
[ 530s] threads: 512, tps: 4591.11, reads: 13767.02, writes: 13771.52, response time: 191.25ms (95%), errors: 0.00, reconnects:  0.00
[ 540s] threads: 512, tps: 4624.30, reads: 13884.60, writes: 13876.40, response time: 184.78ms (95%), errors: 0.00, reconnects:  0.00
[ 550s] threads: 512, tps: 4627.20, reads: 13881.19, writes: 13878.69, response time: 184.17ms (95%), errors: 0.00, reconnects:  0.00
