sysbench 0.9:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 128
Report intermediate results every 10 second(s)
Initializing random number generator from current time


setting write concern to 1
Threads started!

[  10s] threads: 128, tps: 13539.09, reads: 40619.18, writes: 0.00, response time: 16.94ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 128, tps: 13554.60, reads: 40664.21, writes: 0.00, response time: 16.97ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 128, tps: 13567.70, reads: 40704.19, writes: 0.00, response time: 17.00ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 128, tps: 13533.00, reads: 40597.90, writes: 0.00, response time: 16.97ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 128, tps: 13532.01, reads: 40595.92, writes: 0.00, response time: 17.01ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 128, tps: 13616.49, reads: 40849.88, writes: 0.00, response time: 16.89ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 128, tps: 14198.70, reads: 42597.39, writes: 0.00, response time: 16.16ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 128, tps: 14184.70, reads: 42554.19, writes: 0.00, response time: 16.24ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 128, tps: 14169.10, reads: 42506.91, writes: 0.00, response time: 16.18ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 128, tps: 14122.50, reads: 42366.50, writes: 0.00, response time: 16.28ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 128, tps: 14111.40, reads: 42336.20, writes: 0.00, response time: 16.27ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 128, tps: 14096.00, reads: 42286.51, writes: 0.00, response time: 16.33ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 128, tps: 13545.49, reads: 40634.77, writes: 0.00, response time: 17.01ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 128, tps: 13551.81, reads: 40657.43, writes: 0.00, response time: 17.03ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 128, tps: 13562.39, reads: 40686.48, writes: 0.00, response time: 16.98ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 128, tps: 13562.40, reads: 40687.00, writes: 0.00, response time: 17.00ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 128, tps: 13558.20, reads: 40674.21, writes: 0.00, response time: 17.01ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 128, tps: 13555.21, reads: 40666.02, writes: 0.00, response time: 17.05ms (95%), errors: 0.00, reconnects:  0.00
