sysbench 0.9:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 1
Report intermediate results every 10 second(s)
Initializing random number generator from current time


Threads started!

setting write concern to 1
[  10s] threads: 1, tps: 0.30, reads: 1.20, writes: 1.10, response time: 6942.06ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 1, tps: 1.00, reads: 3.00, writes: 3.00, response time: 5285.15ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 1, tps: 1.40, reads: 4.20, writes: 4.20, response time: 5264.62ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 1, tps: 2.20, reads: 6.60, writes: 6.60, response time: 193.90ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 1, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 1, tps: 1.80, reads: 5.40, writes: 5.40, response time: 3.55ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 1, tps: 0.90, reads: 2.70, writes: 2.70, response time: 6871.77ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 1, tps: 2.10, reads: 6.30, writes: 6.30, response time: 3.40ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 1, tps: 8.80, reads: 26.40, writes: 26.40, response time: 3.17ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 1, tps: 12.20, reads: 36.60, writes: 36.60, response time: 3.19ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 1, tps: 215.90, reads: 647.69, writes: 647.69, response time: 2.78ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 1, tps: 426.80, reads: 1280.11, writes: 1280.21, response time: 2.64ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 1, tps: 426.20, reads: 1278.59, writes: 1278.59, response time: 2.64ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 1, tps: 426.10, reads: 1278.61, writes: 1278.31, response time: 2.64ms (95%), errors: 0.00, reconnects:  0.00
