sysbench 0.9:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 48
Report intermediate results every 10 second(s)
Initializing random number generator from current time


setting write concern to 1
Threads started!

[  10s] threads: 48, tps: 21316.27, reads: 63950.02, writes: 0.00, response time: 2.55ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 48, tps: 21338.13, reads: 64014.58, writes: 0.00, response time: 2.52ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 48, tps: 21356.31, reads: 64068.43, writes: 0.00, response time: 2.53ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 48, tps: 21377.53, reads: 64133.58, writes: 0.00, response time: 2.52ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 48, tps: 21339.68, reads: 64018.75, writes: 0.00, response time: 2.53ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 48, tps: 21389.61, reads: 64167.84, writes: 0.00, response time: 2.52ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 48, tps: 21337.76, reads: 64013.57, writes: 0.00, response time: 2.53ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 48, tps: 21348.04, reads: 64044.33, writes: 0.00, response time: 2.52ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 48, tps: 21298.70, reads: 63896.71, writes: 0.00, response time: 2.54ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 48, tps: 21305.84, reads: 63918.01, writes: 0.00, response time: 2.52ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 48, tps: 21321.85, reads: 63964.14, writes: 0.00, response time: 2.52ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 48, tps: 21328.51, reads: 63985.22, writes: 0.00, response time: 2.52ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 48, tps: 21405.99, reads: 64218.16, writes: 0.00, response time: 2.53ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 48, tps: 21530.01, reads: 64590.14, writes: 0.00, response time: 2.50ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 48, tps: 21502.07, reads: 64506.20, writes: 0.00, response time: 2.51ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 48, tps: 21528.53, reads: 64585.60, writes: 0.00, response time: 2.49ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 48, tps: 21474.94, reads: 64424.83, writes: 0.00, response time: 2.49ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 48, tps: 21496.06, reads: 64488.69, writes: 0.00, response time: 2.51ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 48, tps: 21474.51, reads: 64423.43, writes: 0.00, response time: 2.50ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 48, tps: 21487.20, reads: 64461.49, writes: 0.00, response time: 2.51ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 48, tps: 21496.80, reads: 64489.40, writes: 0.00, response time: 2.50ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 48, tps: 21476.81, reads: 64431.02, writes: 0.00, response time: 2.51ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 48, tps: 21473.60, reads: 64420.59, writes: 0.00, response time: 2.50ms (95%), errors: 0.00, reconnects:  0.00
