sysbench 0.9:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 32
Report intermediate results every 10 second(s)
Initializing random number generator from current time


setting write concern to 1
Threads started!

[  10s] threads: 32, tps: 17124.07, reads: 51373.10, writes: 0.00, response time: 2.00ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 32, tps: 17177.43, reads: 51532.18, writes: 0.00, response time: 1.99ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 32, tps: 17164.42, reads: 51493.56, writes: 0.00, response time: 1.99ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 32, tps: 17189.90, reads: 51569.11, writes: 0.00, response time: 1.99ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 32, tps: 17151.69, reads: 51454.78, writes: 0.00, response time: 1.99ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 32, tps: 17172.50, reads: 51518.40, writes: 0.00, response time: 1.99ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 32, tps: 17207.71, reads: 51622.23, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 32, tps: 17261.19, reads: 51783.87, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 32, tps: 17277.90, reads: 51834.10, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 32, tps: 17260.01, reads: 51779.62, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 32, tps: 17237.29, reads: 51711.77, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 32, tps: 17291.00, reads: 51873.01, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 32, tps: 17240.50, reads: 51721.60, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 32, tps: 17282.31, reads: 51847.43, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 32, tps: 17228.40, reads: 51684.99, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 32, tps: 17295.10, reads: 51885.01, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 32, tps: 17257.90, reads: 51773.60, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 32, tps: 17247.00, reads: 51741.61, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 32, tps: 17233.70, reads: 51700.89, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 32, tps: 17271.20, reads: 51814.30, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 32, tps: 17251.70, reads: 51754.41, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 32, tps: 17280.31, reads: 51840.92, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 32, tps: 17227.60, reads: 51682.49, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 32, tps: 17244.19, reads: 51732.58, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 32, tps: 17276.30, reads: 51828.81, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 32, tps: 17255.00, reads: 51765.29, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 32, tps: 17246.69, reads: 51740.37, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 280s] threads: 32, tps: 17268.31, reads: 51804.34, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 290s] threads: 32, tps: 17242.00, reads: 51726.19, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 300s] threads: 32, tps: 17274.20, reads: 51823.19, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 310s] threads: 32, tps: 17259.91, reads: 51778.93, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 320s] threads: 32, tps: 17283.19, reads: 51849.98, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 330s] threads: 32, tps: 17213.30, reads: 51639.39, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 340s] threads: 32, tps: 17264.99, reads: 51794.78, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 350s] threads: 32, tps: 17237.22, reads: 51712.15, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 360s] threads: 32, tps: 17270.59, reads: 51812.18, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 370s] threads: 32, tps: 17238.91, reads: 51715.82, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 380s] threads: 32, tps: 17257.79, reads: 51773.97, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 390s] threads: 32, tps: 17232.00, reads: 51695.91, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 400s] threads: 32, tps: 17289.60, reads: 51868.79, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 410s] threads: 32, tps: 17227.19, reads: 51681.48, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 420s] threads: 32, tps: 17233.91, reads: 51702.13, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 430s] threads: 32, tps: 17222.10, reads: 51666.50, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 440s] threads: 32, tps: 17267.70, reads: 51802.41, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 450s] threads: 32, tps: 17228.80, reads: 51686.69, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 460s] threads: 32, tps: 17270.10, reads: 51810.51, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 470s] threads: 32, tps: 17242.68, reads: 51727.84, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 480s] threads: 32, tps: 17217.92, reads: 51653.97, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 490s] threads: 32, tps: 17184.10, reads: 51552.09, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 500s] threads: 32, tps: 17268.50, reads: 51805.10, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 510s] threads: 32, tps: 17227.10, reads: 51681.41, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 520s] threads: 32, tps: 17247.89, reads: 51744.06, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 530s] threads: 32, tps: 17165.01, reads: 51494.32, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 540s] threads: 32, tps: 17176.70, reads: 51530.80, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 550s] threads: 32, tps: 17222.91, reads: 51668.82, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 560s] threads: 32, tps: 17241.17, reads: 51723.42, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 570s] threads: 32, tps: 17196.02, reads: 51588.17, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 580s] threads: 32, tps: 17217.49, reads: 51652.18, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 590s] threads: 32, tps: 17220.81, reads: 51662.32, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 600s] threads: 32, tps: 17276.49, reads: 51829.38, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 610s] threads: 32, tps: 17249.29, reads: 51748.28, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 620s] threads: 32, tps: 17206.81, reads: 51620.14, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 630s] threads: 32, tps: 17216.30, reads: 51649.00, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 640s] threads: 32, tps: 17229.59, reads: 51688.77, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 650s] threads: 32, tps: 17239.81, reads: 51720.22, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 660s] threads: 32, tps: 17163.79, reads: 51490.48, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 670s] threads: 32, tps: 17163.31, reads: 51489.84, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 680s] threads: 32, tps: 17232.40, reads: 51697.39, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 690s] threads: 32, tps: 17251.10, reads: 51753.20, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 700s] threads: 32, tps: 17163.30, reads: 51489.79, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 710s] threads: 32, tps: 17089.71, reads: 51269.73, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 720s] threads: 32, tps: 17271.50, reads: 51814.11, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 730s] threads: 32, tps: 17226.30, reads: 51678.89, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 740s] threads: 32, tps: 17161.69, reads: 51485.26, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
[ 750s] threads: 32, tps: 17135.70, reads: 51406.80, writes: 0.00, response time: 1.98ms (95%), errors: 0.00, reconnects:  0.00
