sysbench 0.9:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 512
Report intermediate results every 10 second(s)
Initializing random number generator from current time


setting write concern to 1
Threads started!

[  10s] threads: 512, tps: 0.70, reads: 2.80, writes: 0.00, response time: 246.00ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 512, tps: 1714.99, reads: 5155.48, writes: 0.00, response time: 94.82ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 512, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 512, tps: 8589.20, reads: 25763.60, writes: 0.00, response time: 97.49ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 512, tps: 11800.10, reads: 35398.80, writes: 0.00, response time: 97.26ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 512, tps: 11756.80, reads: 35272.39, writes: 0.00, response time: 97.58ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 512, tps: 12111.10, reads: 36341.30, writes: 0.00, response time: 94.82ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 512, tps: 12134.10, reads: 36397.90, writes: 0.00, response time: 94.56ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 512, tps: 12121.00, reads: 36363.99, writes: 0.00, response time: 94.45ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 512, tps: 12101.50, reads: 36307.31, writes: 0.00, response time: 94.62ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 512, tps: 12103.40, reads: 36309.50, writes: 0.00, response time: 94.73ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 512, tps: 12084.80, reads: 36255.20, writes: 0.00, response time: 94.79ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 512, tps: 11738.59, reads: 35207.88, writes: 0.00, response time: 97.76ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 512, tps: 11725.30, reads: 35176.60, writes: 0.00, response time: 97.73ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 512, tps: 11723.70, reads: 35171.31, writes: 0.00, response time: 97.70ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 512, tps: 11719.60, reads: 35156.40, writes: 0.00, response time: 97.61ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 512, tps: 11698.00, reads: 35096.51, writes: 0.00, response time: 97.90ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 512, tps: 11701.30, reads: 35103.19, writes: 0.00, response time: 97.93ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 512, tps: 12030.09, reads: 36097.38, writes: 0.00, response time: 95.19ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 512, tps: 12059.50, reads: 36179.31, writes: 0.00, response time: 95.10ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 512, tps: 12040.70, reads: 36120.31, writes: 0.00, response time: 95.16ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 512, tps: 12027.20, reads: 36082.79, writes: 0.00, response time: 95.36ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 512, tps: 12020.60, reads: 36059.91, writes: 0.00, response time: 95.47ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 512, tps: 12033.60, reads: 36102.81, writes: 0.00, response time: 95.16ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 512, tps: 11696.20, reads: 35082.29, writes: 0.00, response time: 98.02ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 512, tps: 11662.60, reads: 34986.61, writes: 0.00, response time: 98.17ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 512, tps: 11650.60, reads: 34954.09, writes: 0.00, response time: 98.34ms (95%), errors: 0.00, reconnects:  0.00
[ 280s] threads: 512, tps: 11637.80, reads: 34911.91, writes: 0.00, response time: 98.52ms (95%), errors: 0.00, reconnects:  0.00
[ 290s] threads: 512, tps: 11648.80, reads: 34944.90, writes: 0.00, response time: 98.31ms (95%), errors: 0.00, reconnects:  0.00
[ 300s] threads: 512, tps: 11661.20, reads: 34984.59, writes: 0.00, response time: 98.17ms (95%), errors: 0.00, reconnects:  0.00
[ 310s] threads: 512, tps: 12013.09, reads: 36043.18, writes: 0.00, response time: 95.16ms (95%), errors: 0.00, reconnects:  0.00
[ 320s] threads: 512, tps: 12024.90, reads: 36078.51, writes: 0.00, response time: 95.38ms (95%), errors: 0.00, reconnects:  0.00
[ 330s] threads: 512, tps: 12022.10, reads: 36065.41, writes: 0.00, response time: 95.33ms (95%), errors: 0.00, reconnects:  0.00
[ 340s] threads: 512, tps: 12030.39, reads: 36090.08, writes: 0.00, response time: 95.33ms (95%), errors: 0.00, reconnects:  0.00
[ 350s] threads: 512, tps: 12014.81, reads: 36046.03, writes: 0.00, response time: 95.38ms (95%), errors: 0.00, reconnects:  0.00
[ 360s] threads: 512, tps: 12017.38, reads: 36050.85, writes: 0.00, response time: 95.30ms (95%), errors: 0.00, reconnects:  0.00
[ 370s] threads: 512, tps: 11686.71, reads: 35054.74, writes: 0.00, response time: 98.08ms (95%), errors: 0.00, reconnects:  0.00
