sysbench 0.9:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 128
Report intermediate results every 10 second(s)
Initializing random number generator from current time


setting write concern to 1
Threads started!

[  10s] threads: 128, tps: 0.00, reads: 4.30, writes: 1.40, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 128, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 128, tps: 0.10, reads: 0.00, writes: 0.20, response time: 27207.23ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 128, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 128, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 128, tps: 0.10, reads: 0.00, writes: 0.20, response time: 51443.10ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 128, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 128, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 128, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 128, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 128, tps: 7029.37, reads: 21094.90, writes: 21089.90, response time: 17.04ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 128, tps: 12322.40, reads: 36967.19, writes: 36966.49, response time: 16.69ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 128, tps: 12306.30, reads: 36916.99, writes: 36918.29, response time: 16.74ms (95%), errors: 0.00, reconnects:  0.00
