sysbench 0.9:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 4
Report intermediate results every 10 second(s)
Initializing random number generator from current time


Threads started!

setting write concern to 1
[  10s] threads: 4, tps: 2007.15, reads: 6021.45, writes: 0.00, response time: 2.30ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 4, tps: 1994.32, reads: 5983.06, writes: 0.00, response time: 2.32ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 4, tps: 1978.42, reads: 5935.17, writes: 0.00, response time: 2.35ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 4, tps: 1999.10, reads: 5997.50, writes: 0.00, response time: 2.32ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 4, tps: 1987.80, reads: 5963.31, writes: 0.00, response time: 2.33ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 4, tps: 1991.90, reads: 5975.60, writes: 0.00, response time: 2.33ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 4, tps: 1985.30, reads: 5956.00, writes: 0.00, response time: 2.32ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 4, tps: 1995.90, reads: 5987.60, writes: 0.00, response time: 2.32ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 4, tps: 1985.50, reads: 5956.70, writes: 0.00, response time: 2.33ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 4, tps: 1980.90, reads: 5942.70, writes: 0.00, response time: 2.35ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 4, tps: 2005.70, reads: 6016.90, writes: 0.00, response time: 2.29ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 4, tps: 1994.60, reads: 5984.00, writes: 0.00, response time: 2.30ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 4, tps: 1999.80, reads: 5999.40, writes: 0.00, response time: 2.29ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 4, tps: 2003.90, reads: 6011.50, writes: 0.00, response time: 2.29ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 4, tps: 1994.30, reads: 5982.90, writes: 0.00, response time: 2.29ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 4, tps: 2003.00, reads: 6009.10, writes: 0.00, response time: 2.29ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 4, tps: 2003.00, reads: 6008.90, writes: 0.00, response time: 2.28ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 4, tps: 2001.40, reads: 6004.20, writes: 0.00, response time: 2.30ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 4, tps: 1995.50, reads: 5986.80, writes: 0.00, response time: 2.29ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 4, tps: 2005.50, reads: 6016.20, writes: 0.00, response time: 2.29ms (95%), errors: 0.00, reconnects:  0.00
