sysbench 0.9:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 10 second(s)
Initializing random number generator from current time


Threads started!

setting write concern to 1
[  10s] threads: 16, tps: 0.00, reads: 3.70, writes: 0.90, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 16, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 16, tps: 3470.31, reads: 10408.62, writes: 10410.22, response time: 2.76ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 16, tps: 6645.30, reads: 19935.11, writes: 19935.91, response time: 2.74ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 16, tps: 6574.55, reads: 19724.74, writes: 19723.94, response time: 2.71ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 16, tps: 6615.59, reads: 19845.77, writes: 19846.47, response time: 2.71ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 16, tps: 6561.80, reads: 19685.90, writes: 19685.60, response time: 2.72ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 16, tps: 6707.40, reads: 20122.20, writes: 20122.20, response time: 2.72ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 16, tps: 6510.80, reads: 19531.91, writes: 19532.41, response time: 2.72ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 16, tps: 6677.65, reads: 20033.64, writes: 20032.94, response time: 2.71ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 16, tps: 6572.26, reads: 19716.47, writes: 19716.57, response time: 2.73ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 16, tps: 6669.60, reads: 20009.49, writes: 20009.29, response time: 2.70ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 16, tps: 6517.55, reads: 19553.64, writes: 19552.64, response time: 2.73ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 16, tps: 6621.74, reads: 19863.93, writes: 19864.83, response time: 2.73ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 16, tps: 6599.56, reads: 19798.57, writes: 19798.57, response time: 2.72ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 16, tps: 6635.94, reads: 19907.22, writes: 19907.72, response time: 2.73ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 16, tps: 6591.96, reads: 19776.48, writes: 19776.28, response time: 2.74ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 16, tps: 6554.85, reads: 19663.95, writes: 19664.35, response time: 2.75ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 16, tps: 6313.61, reads: 18941.24, writes: 18940.74, response time: 2.77ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 16, tps: 6539.39, reads: 19618.66, writes: 19618.56, response time: 2.76ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 16, tps: 6535.40, reads: 19605.10, writes: 19605.60, response time: 2.76ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 16, tps: 6563.69, reads: 19691.57, writes: 19691.57, response time: 2.75ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 16, tps: 6527.40, reads: 19581.79, writes: 19581.69, response time: 2.76ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 16, tps: 6507.96, reads: 19525.18, writes: 19524.68, response time: 2.76ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 16, tps: 6515.40, reads: 19544.90, writes: 19545.60, response time: 2.76ms (95%), errors: 0.00, reconnects:  0.00
[ 280s] threads: 16, tps: 6527.60, reads: 19584.40, writes: 19583.20, response time: 2.75ms (95%), errors: 0.00, reconnects:  0.00
[ 290s] threads: 16, tps: 6524.20, reads: 19571.60, writes: 19572.20, response time: 2.75ms (95%), errors: 0.00, reconnects:  0.00
[ 300s] threads: 16, tps: 6185.90, reads: 18558.10, writes: 18557.80, response time: 2.77ms (95%), errors: 0.00, reconnects:  0.00
[ 310s] threads: 16, tps: 6484.80, reads: 19454.40, writes: 19454.70, response time: 2.77ms (95%), errors: 0.00, reconnects:  0.00
[ 320s] threads: 16, tps: 6457.80, reads: 19373.41, writes: 19372.91, response time: 2.77ms (95%), errors: 0.00, reconnects:  0.00
[ 330s] threads: 16, tps: 6473.60, reads: 19420.80, writes: 19420.90, response time: 2.77ms (95%), errors: 0.00, reconnects:  0.00
[ 340s] threads: 16, tps: 6485.00, reads: 19454.59, writes: 19455.29, response time: 2.78ms (95%), errors: 0.00, reconnects:  0.00
[ 350s] threads: 16, tps: 6450.00, reads: 19350.01, writes: 19349.91, response time: 2.78ms (95%), errors: 0.00, reconnects:  0.00
[ 360s] threads: 16, tps: 6408.10, reads: 19224.40, writes: 19224.20, response time: 2.78ms (95%), errors: 0.00, reconnects:  0.00
[ 370s] threads: 16, tps: 6544.40, reads: 19632.90, writes: 19633.30, response time: 2.76ms (95%), errors: 0.00, reconnects:  0.00
[ 380s] threads: 16, tps: 6539.80, reads: 19619.30, writes: 19619.20, response time: 2.77ms (95%), errors: 0.00, reconnects:  0.00
[ 390s] threads: 16, tps: 6490.20, reads: 19471.20, writes: 19470.70, response time: 2.76ms (95%), errors: 0.00, reconnects:  0.00
[ 400s] threads: 16, tps: 6510.10, reads: 19529.99, writes: 19530.19, response time: 2.76ms (95%), errors: 0.00, reconnects:  0.00
[ 410s] threads: 16, tps: 6532.90, reads: 19598.90, writes: 19598.90, response time: 2.77ms (95%), errors: 0.00, reconnects:  0.00
[ 420s] threads: 16, tps: 6319.10, reads: 18956.50, writes: 18956.90, response time: 2.77ms (95%), errors: 0.00, reconnects:  0.00
[ 430s] threads: 16, tps: 6148.98, reads: 18447.45, writes: 18447.35, response time: 2.77ms (95%), errors: 0.00, reconnects:  0.00
[ 440s] threads: 16, tps: 6567.32, reads: 19702.36, writes: 19702.06, response time: 2.76ms (95%), errors: 0.00, reconnects:  0.00
[ 450s] threads: 16, tps: 6485.00, reads: 19454.70, writes: 19454.90, response time: 2.76ms (95%), errors: 0.00, reconnects:  0.00
[ 460s] threads: 16, tps: 6556.20, reads: 19668.50, writes: 19668.70, response time: 2.76ms (95%), errors: 0.00, reconnects:  0.00
[ 470s] threads: 16, tps: 6551.00, reads: 19652.61, writes: 19652.71, response time: 2.76ms (95%), errors: 0.00, reconnects:  0.00
[ 480s] threads: 16, tps: 6486.30, reads: 19459.20, writes: 19458.80, response time: 2.76ms (95%), errors: 0.00, reconnects:  0.00
[ 490s] threads: 16, tps: 6010.50, reads: 18032.20, writes: 18031.80, response time: 2.78ms (95%), errors: 0.00, reconnects:  0.00
[ 500s] threads: 16, tps: 6503.50, reads: 19509.70, writes: 19510.30, response time: 2.77ms (95%), errors: 0.00, reconnects:  0.00
[ 510s] threads: 16, tps: 6445.60, reads: 19337.29, writes: 19336.69, response time: 2.76ms (95%), errors: 0.00, reconnects:  0.00
[ 520s] threads: 16, tps: 6522.30, reads: 19566.31, writes: 19567.01, response time: 2.76ms (95%), errors: 0.00, reconnects:  0.00
[ 530s] threads: 16, tps: 6562.80, reads: 19688.00, writes: 19688.20, response time: 2.75ms (95%), errors: 0.00, reconnects:  0.00
[ 540s] threads: 16, tps: 6600.50, reads: 19802.29, writes: 19801.89, response time: 2.75ms (95%), errors: 0.00, reconnects:  0.00
[ 550s] threads: 16, tps: 6322.97, reads: 18972.42, writes: 18971.72, response time: 2.75ms (95%), errors: 0.00, reconnects:  0.00
[ 560s] threads: 16, tps: 5781.63, reads: 17341.28, writes: 17341.98, response time: 2.76ms (95%), errors: 0.00, reconnects:  0.00
