sysbench 0.9:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 4
Report intermediate results every 10 second(s)
Initializing random number generator from current time


Threads started!

setting write concern to 1
[  10s] threads: 4, tps: 0.00, reads: 1.20, writes: 0.60, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 4, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 4, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 4, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 4, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 4, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 4, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 4, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 4, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 4, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 4, tps: 0.10, reads: 0.00, writes: 0.20, response time: 101582.77ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 4, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 4, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 4, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 4, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 4, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 4, tps: 1498.80, reads: 4496.10, writes: 4496.10, response time: 2.45ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 4, tps: 1845.49, reads: 5535.98, writes: 5536.28, response time: 2.40ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 4, tps: 1903.82, reads: 5712.15, writes: 5711.55, response time: 2.21ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 4, tps: 1883.10, reads: 5648.80, writes: 5649.40, response time: 2.32ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 4, tps: 1854.80, reads: 5564.11, writes: 5564.21, response time: 2.43ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 4, tps: 1855.80, reads: 5568.00, writes: 5567.70, response time: 2.43ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 4, tps: 1841.80, reads: 5524.90, writes: 5525.10, response time: 2.44ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 4, tps: 1847.60, reads: 5542.70, writes: 5542.80, response time: 2.46ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 4, tps: 1844.20, reads: 5532.80, writes: 5532.60, response time: 2.50ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 4, tps: 1845.50, reads: 5536.90, writes: 5536.60, response time: 2.50ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 4, tps: 1838.90, reads: 5516.10, writes: 5516.60, response time: 2.51ms (95%), errors: 0.00, reconnects:  0.00
[ 280s] threads: 4, tps: 1833.30, reads: 5500.20, writes: 5499.90, response time: 2.49ms (95%), errors: 0.00, reconnects:  0.00
[ 290s] threads: 4, tps: 1790.30, reads: 5370.90, writes: 5371.10, response time: 2.53ms (95%), errors: 0.00, reconnects:  0.00
[ 300s] threads: 4, tps: 1795.20, reads: 5385.40, writes: 5385.40, response time: 2.56ms (95%), errors: 0.00, reconnects:  0.00
[ 310s] threads: 4, tps: 1805.50, reads: 5416.40, writes: 5416.50, response time: 2.55ms (95%), errors: 0.00, reconnects:  0.00
[ 320s] threads: 4, tps: 1805.40, reads: 5416.80, writes: 5416.50, response time: 2.55ms (95%), errors: 0.00, reconnects:  0.00
[ 330s] threads: 4, tps: 1800.50, reads: 5401.70, writes: 5401.30, response time: 2.56ms (95%), errors: 0.00, reconnects:  0.00
[ 340s] threads: 4, tps: 1804.10, reads: 5411.80, writes: 5412.20, response time: 2.56ms (95%), errors: 0.00, reconnects:  0.00
[ 350s] threads: 4, tps: 1774.50, reads: 5323.59, writes: 5323.49, response time: 2.57ms (95%), errors: 0.00, reconnects:  0.00
[ 360s] threads: 4, tps: 1804.80, reads: 5414.51, writes: 5414.41, response time: 2.56ms (95%), errors: 0.00, reconnects:  0.00
[ 370s] threads: 4, tps: 1803.40, reads: 5410.00, writes: 5410.20, response time: 2.56ms (95%), errors: 0.00, reconnects:  0.00
[ 380s] threads: 4, tps: 1803.60, reads: 5410.50, writes: 5410.80, response time: 2.56ms (95%), errors: 0.00, reconnects:  0.00
[ 390s] threads: 4, tps: 1805.50, reads: 5416.50, writes: 5416.50, response time: 2.55ms (95%), errors: 0.00, reconnects:  0.00
[ 400s] threads: 4, tps: 1829.80, reads: 5489.70, writes: 5489.60, response time: 2.54ms (95%), errors: 0.00, reconnects:  0.00
[ 410s] threads: 4, tps: 1816.10, reads: 5448.30, writes: 5448.30, response time: 2.55ms (95%), errors: 0.00, reconnects:  0.00
[ 420s] threads: 4, tps: 1818.40, reads: 5455.30, writes: 5455.20, response time: 2.54ms (95%), errors: 0.00, reconnects:  0.00
[ 430s] threads: 4, tps: 1818.80, reads: 5456.00, writes: 5456.20, response time: 2.54ms (95%), errors: 0.00, reconnects:  0.00
[ 440s] threads: 4, tps: 1818.90, reads: 5457.00, writes: 5456.70, response time: 2.54ms (95%), errors: 0.00, reconnects:  0.00
[ 450s] threads: 4, tps: 1819.40, reads: 5457.90, writes: 5458.20, response time: 2.54ms (95%), errors: 0.00, reconnects:  0.00
[ 460s] threads: 4, tps: 1819.80, reads: 5459.90, writes: 5459.40, response time: 2.54ms (95%), errors: 0.00, reconnects:  0.00
[ 470s] threads: 4, tps: 1810.20, reads: 5430.10, writes: 5430.60, response time: 2.53ms (95%), errors: 0.00, reconnects:  0.00
[ 480s] threads: 4, tps: 1843.10, reads: 5529.40, writes: 5529.30, response time: 2.50ms (95%), errors: 0.00, reconnects:  0.00
[ 490s] threads: 4, tps: 1847.40, reads: 5542.39, writes: 5542.29, response time: 2.48ms (95%), errors: 0.00, reconnects:  0.00
[ 500s] threads: 4, tps: 1848.60, reads: 5546.11, writes: 5545.81, response time: 2.48ms (95%), errors: 0.00, reconnects:  0.00
[ 510s] threads: 4, tps: 1840.60, reads: 5521.20, writes: 5521.70, response time: 2.48ms (95%), errors: 0.00, reconnects:  0.00
[ 520s] threads: 4, tps: 1843.10, reads: 5529.90, writes: 5529.50, response time: 2.49ms (95%), errors: 0.00, reconnects:  0.00
[ 530s] threads: 4, tps: 1845.10, reads: 5535.20, writes: 5535.10, response time: 2.49ms (95%), errors: 0.00, reconnects:  0.00
[ 540s] threads: 4, tps: 1827.30, reads: 5481.80, writes: 5481.90, response time: 2.49ms (95%), errors: 0.00, reconnects:  0.00
[ 550s] threads: 4, tps: 1843.30, reads: 5530.10, writes: 5529.90, response time: 2.50ms (95%), errors: 0.00, reconnects:  0.00
[ 560s] threads: 4, tps: 1847.49, reads: 5542.18, writes: 5542.48, response time: 2.49ms (95%), errors: 0.00, reconnects:  0.00
[ 570s] threads: 4, tps: 1849.91, reads: 5549.93, writes: 5549.73, response time: 2.48ms (95%), errors: 0.00, reconnects:  0.00
[ 580s] threads: 4, tps: 1838.00, reads: 5513.80, writes: 5514.10, response time: 2.50ms (95%), errors: 0.00, reconnects:  0.00
[ 590s] threads: 4, tps: 1840.00, reads: 5519.90, writes: 5519.90, response time: 2.49ms (95%), errors: 0.00, reconnects:  0.00
[ 600s] threads: 4, tps: 1841.30, reads: 5524.00, writes: 5523.90, response time: 2.49ms (95%), errors: 0.00, reconnects:  0.00
[ 610s] threads: 4, tps: 1832.90, reads: 5498.70, writes: 5498.70, response time: 2.53ms (95%), errors: 0.00, reconnects:  0.00
[ 620s] threads: 4, tps: 1810.40, reads: 5431.20, writes: 5431.30, response time: 2.55ms (95%), errors: 0.00, reconnects:  0.00
[ 630s] threads: 4, tps: 1810.20, reads: 5430.50, writes: 5430.50, response time: 2.55ms (95%), errors: 0.00, reconnects:  0.00
[ 640s] threads: 4, tps: 1870.80, reads: 5612.70, writes: 5612.40, response time: 2.40ms (95%), errors: 0.00, reconnects:  0.00
