sysbench 0.9:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 10 second(s)
Initializing random number generator from current time


Threads started!

setting write concern to 1
[  10s] threads: 16, tps: 2555.37, reads: 7666.80, writes: 7666.10, response time: 3.42ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 5652.27, reads: 16957.40, writes: 16957.00, response time: 3.14ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 1285.59, reads: 3860.27, writes: 3859.77, response time: 3.13ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 16, tps: 4557.54, reads: 13668.32, writes: 13669.72, response time: 3.13ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 16, tps: 5635.88, reads: 16908.25, writes: 16907.55, response time: 3.14ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 16, tps: 5632.12, reads: 16896.76, writes: 16896.76, response time: 3.13ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 16, tps: 5660.80, reads: 16983.29, writes: 16982.99, response time: 3.12ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 16, tps: 5718.60, reads: 17154.71, writes: 17155.01, response time: 3.11ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 16, tps: 5719.90, reads: 17159.49, writes: 17159.89, response time: 3.11ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 16, tps: 5709.50, reads: 17128.31, writes: 17128.11, response time: 3.12ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 16, tps: 5715.00, reads: 17145.00, writes: 17145.30, response time: 3.11ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 16, tps: 5709.10, reads: 17128.39, writes: 17127.59, response time: 3.12ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 16, tps: 5707.20, reads: 17120.91, writes: 17121.21, response time: 3.12ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 16, tps: 5725.20, reads: 17175.49, writes: 17175.69, response time: 3.11ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 16, tps: 5711.70, reads: 17136.11, writes: 17135.51, response time: 3.12ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 16, tps: 5689.50, reads: 17067.59, writes: 17067.89, response time: 3.12ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 16, tps: 5730.80, reads: 17192.21, writes: 17192.41, response time: 3.11ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 16, tps: 5706.09, reads: 17118.38, writes: 17118.08, response time: 3.12ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 16, tps: 5711.31, reads: 17133.92, writes: 17134.12, response time: 3.12ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 16, tps: 5714.20, reads: 17142.60, writes: 17142.40, response time: 3.11ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 16, tps: 5710.59, reads: 17132.48, writes: 17132.08, response time: 3.12ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 16, tps: 5705.01, reads: 17113.93, writes: 17114.73, response time: 3.12ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 16, tps: 5718.10, reads: 17154.50, writes: 17154.50, response time: 3.12ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 16, tps: 5705.90, reads: 17118.00, writes: 17117.70, response time: 3.12ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 16, tps: 5718.40, reads: 17155.50, writes: 17155.40, response time: 3.13ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 16, tps: 5699.70, reads: 17099.00, writes: 17098.90, response time: 3.13ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 16, tps: 5717.90, reads: 17153.40, writes: 17153.80, response time: 3.11ms (95%), errors: 0.00, reconnects:  0.00
