sysbench 0.9:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 128
Report intermediate results every 10 second(s)
Initializing random number generator from current time


setting write concern to 1
Threads started!

[  10s] threads: 128, tps: 12.20, reads: 75.00, writes: 62.20, response time: 167.65ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 128, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 128, tps: 228.30, reads: 682.50, writes: 683.20, response time: 21716.68ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 128, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 128, tps: 51.90, reads: 158.10, writes: 157.40, response time: 19709.38ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 128, tps: 4028.69, reads: 12082.48, writes: 12082.78, response time: 85.26ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 128, tps: 5917.50, reads: 17752.00, writes: 17735.90, response time: 35.86ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 128, tps: 5797.00, reads: 17390.90, writes: 17391.30, response time: 36.64ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 128, tps: 5832.00, reads: 17495.11, writes: 17496.01, response time: 33.66ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 128, tps: 5836.07, reads: 17507.72, writes: 17508.12, response time: 33.11ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 128, tps: 5856.12, reads: 17569.95, writes: 17568.05, response time: 33.15ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 128, tps: 5843.71, reads: 17532.13, writes: 17532.63, response time: 33.13ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 128, tps: 5820.09, reads: 17458.87, writes: 17459.17, response time: 35.16ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 128, tps: 5846.99, reads: 17541.08, writes: 17540.78, response time: 33.58ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 128, tps: 5760.10, reads: 17279.90, writes: 17281.00, response time: 33.41ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 128, tps: 5734.40, reads: 17204.59, writes: 17202.79, response time: 36.34ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 128, tps: 5748.14, reads: 17244.03, writes: 17244.73, response time: 34.04ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 128, tps: 5796.25, reads: 17390.96, writes: 17392.56, response time: 33.71ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 128, tps: 5803.81, reads: 17408.32, writes: 17406.72, response time: 33.79ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 128, tps: 5821.50, reads: 17464.59, writes: 17465.29, response time: 33.38ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 128, tps: 5809.52, reads: 17429.35, writes: 17428.55, response time: 33.54ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 128, tps: 5828.60, reads: 17484.29, writes: 17485.49, response time: 33.26ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 128, tps: 5845.93, reads: 17539.50, writes: 17537.10, response time: 33.25ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 128, tps: 5879.97, reads: 17640.02, writes: 17640.72, response time: 33.20ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 128, tps: 5882.18, reads: 17646.35, writes: 17647.15, response time: 33.20ms (95%), errors: 0.00, reconnects:  0.00
