sysbench 0.9:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 16
Report intermediate results every 10 second(s)
Initializing random number generator from current time


Threads started!

setting write concern to 1
[  10s] threads: 16, tps: 10305.82, reads: 30918.27, writes: 0.00, response time: 1.75ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 16, tps: 10335.80, reads: 31006.81, writes: 0.00, response time: 1.75ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 16, tps: 10220.41, reads: 30661.73, writes: 0.00, response time: 1.75ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 16, tps: 10188.48, reads: 30564.84, writes: 0.00, response time: 1.75ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 16, tps: 10195.62, reads: 30587.15, writes: 0.00, response time: 1.75ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 16, tps: 10151.90, reads: 30455.60, writes: 0.00, response time: 1.75ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 16, tps: 10167.90, reads: 30503.41, writes: 0.00, response time: 1.75ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 16, tps: 10153.20, reads: 30459.80, writes: 0.00, response time: 1.75ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 16, tps: 10198.80, reads: 30596.50, writes: 0.00, response time: 1.75ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 16, tps: 10203.09, reads: 30609.28, writes: 0.00, response time: 1.75ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 16, tps: 10281.91, reads: 30845.62, writes: 0.00, response time: 1.75ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 16, tps: 10251.20, reads: 30753.80, writes: 0.00, response time: 1.74ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 16, tps: 10283.40, reads: 30850.09, writes: 0.00, response time: 1.75ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 16, tps: 10312.50, reads: 30937.41, writes: 0.00, response time: 1.75ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 16, tps: 10301.90, reads: 30905.70, writes: 0.00, response time: 1.75ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 16, tps: 10225.00, reads: 30675.20, writes: 0.00, response time: 1.75ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 16, tps: 10211.00, reads: 30632.99, writes: 0.00, response time: 1.74ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 16, tps: 10282.40, reads: 30847.21, writes: 0.00, response time: 1.74ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 16, tps: 10287.90, reads: 30863.59, writes: 0.00, response time: 1.75ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 16, tps: 10252.51, reads: 30757.52, writes: 0.00, response time: 1.74ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 16, tps: 10287.80, reads: 30863.30, writes: 0.00, response time: 1.75ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 16, tps: 10272.50, reads: 30817.70, writes: 0.00, response time: 1.74ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 16, tps: 10285.90, reads: 30857.80, writes: 0.00, response time: 1.75ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 16, tps: 10296.50, reads: 30889.20, writes: 0.00, response time: 1.74ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 16, tps: 10304.50, reads: 30913.40, writes: 0.00, response time: 1.75ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 16, tps: 10215.30, reads: 30646.00, writes: 0.00, response time: 1.75ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 16, tps: 10299.19, reads: 30897.78, writes: 0.00, response time: 1.75ms (95%), errors: 0.00, reconnects:  0.00
[ 280s] threads: 16, tps: 10253.50, reads: 30760.41, writes: 0.00, response time: 1.75ms (95%), errors: 0.00, reconnects:  0.00
[ 290s] threads: 16, tps: 10202.80, reads: 30608.31, writes: 0.00, response time: 1.75ms (95%), errors: 0.00, reconnects:  0.00
[ 300s] threads: 16, tps: 10233.00, reads: 30699.11, writes: 0.00, response time: 1.75ms (95%), errors: 0.00, reconnects:  0.00
[ 310s] threads: 16, tps: 10206.20, reads: 30618.60, writes: 0.00, response time: 1.75ms (95%), errors: 0.00, reconnects:  0.00
[ 320s] threads: 16, tps: 10301.20, reads: 30903.60, writes: 0.00, response time: 1.75ms (95%), errors: 0.00, reconnects:  0.00
[ 330s] threads: 16, tps: 10303.20, reads: 30909.60, writes: 0.00, response time: 1.75ms (95%), errors: 0.00, reconnects:  0.00
[ 340s] threads: 16, tps: 10316.18, reads: 30948.25, writes: 0.00, response time: 1.75ms (95%), errors: 0.00, reconnects:  0.00
[ 350s] threads: 16, tps: 10338.42, reads: 31015.45, writes: 0.00, response time: 1.75ms (95%), errors: 0.00, reconnects:  0.00
[ 360s] threads: 16, tps: 10245.90, reads: 30737.90, writes: 0.00, response time: 1.75ms (95%), errors: 0.00, reconnects:  0.00
[ 370s] threads: 16, tps: 10175.50, reads: 30526.20, writes: 0.00, response time: 1.75ms (95%), errors: 0.00, reconnects:  0.00
[ 380s] threads: 16, tps: 10218.60, reads: 30656.30, writes: 0.00, response time: 1.75ms (95%), errors: 0.00, reconnects:  0.00
[ 390s] threads: 16, tps: 10253.40, reads: 30759.89, writes: 0.00, response time: 1.75ms (95%), errors: 0.00, reconnects:  0.00
[ 400s] threads: 16, tps: 10197.89, reads: 30593.88, writes: 0.00, response time: 1.75ms (95%), errors: 0.00, reconnects:  0.00
[ 410s] threads: 16, tps: 10198.81, reads: 30596.22, writes: 0.00, response time: 1.75ms (95%), errors: 0.00, reconnects:  0.00
