sysbench 0.9:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 128
Report intermediate results every 10 second(s)
Initializing random number generator from current time


setting write concern to 1
Threads started!

[  10s] threads: 128, tps: 3488.53, reads: 10476.69, writes: 10467.89, response time: 16.48ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 128, tps: 12053.82, reads: 36161.47, writes: 36161.87, response time: 16.09ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 128, tps: 11992.98, reads: 35976.45, writes: 35978.55, response time: 16.12ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 128, tps: 9348.81, reads: 28076.23, writes: 28069.73, response time: 16.05ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 128, tps: 5909.73, reads: 17729.20, writes: 17729.20, response time: 16.53ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 128, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 128, tps: 1086.71, reads: 3260.13, writes: 3260.13, response time: 18.29ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 128, tps: 1696.99, reads: 5061.87, writes: 5067.07, response time: 17.33ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 128, tps: 11961.46, reads: 35884.28, writes: 35884.68, response time: 16.11ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 128, tps: 11972.11, reads: 35919.23, writes: 35917.13, response time: 16.10ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 128, tps: 11997.30, reads: 35992.30, writes: 35992.80, response time: 16.09ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 128, tps: 11980.86, reads: 35940.99, writes: 35941.69, response time: 16.10ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 128, tps: 12003.05, reads: 36007.76, writes: 36009.16, response time: 16.03ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 128, tps: 11987.08, reads: 35961.04, writes: 35960.64, response time: 16.10ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 128, tps: 11983.39, reads: 35951.18, writes: 35951.08, response time: 16.09ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 128, tps: 11520.21, reads: 34559.64, writes: 34560.34, response time: 16.29ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 128, tps: 11911.39, reads: 35736.48, writes: 35734.98, response time: 16.19ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 128, tps: 11966.84, reads: 35902.61, writes: 35900.81, response time: 16.14ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 128, tps: 11972.17, reads: 35911.30, writes: 35914.80, response time: 16.16ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 128, tps: 11968.41, reads: 35904.94, writes: 35904.94, response time: 16.07ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 128, tps: 11978.49, reads: 35937.96, writes: 35936.46, response time: 16.04ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 128, tps: 11953.01, reads: 35857.73, writes: 35858.33, response time: 16.15ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 128, tps: 11975.47, reads: 35924.82, writes: 35926.22, response time: 16.12ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 128, tps: 11959.56, reads: 35879.18, writes: 35878.28, response time: 16.09ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 128, tps: 11971.46, reads: 35913.97, writes: 35914.37, response time: 16.12ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 128, tps: 11959.26, reads: 35879.88, writes: 35878.08, response time: 16.15ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 128, tps: 11774.14, reads: 35350.81, writes: 35346.11, response time: 16.24ms (95%), errors: 0.00, reconnects:  0.00
[ 280s] threads: 128, tps: 11661.60, reads: 34956.11, writes: 34962.11, response time: 16.34ms (95%), errors: 0.00, reconnects:  0.00
[ 290s] threads: 128, tps: 11671.29, reads: 35012.07, writes: 35012.37, response time: 16.25ms (95%), errors: 0.00, reconnects:  0.00
[ 300s] threads: 128, tps: 11669.82, reads: 35011.56, writes: 35010.76, response time: 16.17ms (95%), errors: 0.00, reconnects:  0.00
[ 310s] threads: 128, tps: 11657.99, reads: 34974.37, writes: 34974.27, response time: 16.28ms (95%), errors: 0.00, reconnects:  0.00
[ 320s] threads: 128, tps: 11677.71, reads: 35032.02, writes: 35033.02, response time: 16.16ms (95%), errors: 0.00, reconnects:  0.00
[ 330s] threads: 128, tps: 11667.43, reads: 35003.88, writes: 35002.28, response time: 16.23ms (95%), errors: 0.00, reconnects:  0.00
[ 340s] threads: 128, tps: 11651.28, reads: 34953.23, writes: 34953.93, response time: 16.28ms (95%), errors: 0.00, reconnects:  0.00
[ 350s] threads: 128, tps: 11653.71, reads: 34960.43, writes: 34959.63, response time: 16.26ms (95%), errors: 0.00, reconnects:  0.00
[ 360s] threads: 128, tps: 11655.49, reads: 34968.17, writes: 34968.17, response time: 16.23ms (95%), errors: 0.00, reconnects:  0.00
[ 370s] threads: 128, tps: 11663.50, reads: 34988.59, writes: 34989.19, response time: 16.17ms (95%), errors: 0.00, reconnects:  0.00
