sysbench 0.9:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 1
Report intermediate results every 10 second(s)
Initializing random number generator from current time


Threads started!

setting write concern to 1
[  10s] threads: 1, tps: 666.82, reads: 2000.57, writes: 0.00, response time: 1.69ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 1, tps: 676.60, reads: 2029.71, writes: 0.00, response time: 1.67ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 1, tps: 681.30, reads: 2043.89, writes: 0.00, response time: 1.66ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 1, tps: 671.00, reads: 2013.01, writes: 0.00, response time: 1.67ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 1, tps: 672.60, reads: 2017.80, writes: 0.00, response time: 1.67ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 1, tps: 669.70, reads: 2009.10, writes: 0.00, response time: 1.68ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 1, tps: 667.49, reads: 2002.58, writes: 0.00, response time: 1.68ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 1, tps: 670.91, reads: 2012.62, writes: 0.00, response time: 1.67ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 1, tps: 668.90, reads: 2006.69, writes: 0.00, response time: 1.68ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 1, tps: 670.30, reads: 2010.91, writes: 0.00, response time: 1.68ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 1, tps: 671.50, reads: 2014.49, writes: 0.00, response time: 1.68ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 1, tps: 675.80, reads: 2027.41, writes: 0.00, response time: 1.67ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 1, tps: 675.70, reads: 2027.09, writes: 0.00, response time: 1.67ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 1, tps: 677.50, reads: 2032.71, writes: 0.00, response time: 1.66ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 1, tps: 677.70, reads: 2032.90, writes: 0.00, response time: 1.66ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 1, tps: 677.00, reads: 2031.00, writes: 0.00, response time: 1.66ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 1, tps: 676.80, reads: 2030.39, writes: 0.00, response time: 1.66ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 1, tps: 676.60, reads: 2029.81, writes: 0.00, response time: 1.66ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 1, tps: 678.60, reads: 2035.79, writes: 0.00, response time: 1.65ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 1, tps: 678.10, reads: 2034.31, writes: 0.00, response time: 1.66ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 1, tps: 677.40, reads: 2032.39, writes: 0.00, response time: 1.67ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 1, tps: 677.50, reads: 2032.31, writes: 0.00, response time: 1.66ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 1, tps: 677.90, reads: 2033.69, writes: 0.00, response time: 1.66ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 1, tps: 677.60, reads: 2032.91, writes: 0.00, response time: 1.66ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 1, tps: 678.20, reads: 2034.50, writes: 0.00, response time: 1.65ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 1, tps: 678.80, reads: 2036.40, writes: 0.00, response time: 1.65ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 1, tps: 675.60, reads: 2026.79, writes: 0.00, response time: 1.66ms (95%), errors: 0.00, reconnects:  0.00
[ 280s] threads: 1, tps: 675.20, reads: 2025.61, writes: 0.00, response time: 1.66ms (95%), errors: 0.00, reconnects:  0.00
