sysbench 0.9:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 512
Report intermediate results every 10 second(s)
Initializing random number generator from current time


setting write concern to 1
Threads started!

[  10s] threads: 512, tps: 23942.70, reads: 71833.81, writes: 0.00, response time: 48.04ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 512, tps: 24068.62, reads: 72209.97, writes: 0.00, response time: 47.77ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 512, tps: 24238.30, reads: 72713.09, writes: 0.00, response time: 47.35ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 512, tps: 24082.23, reads: 72245.40, writes: 0.00, response time: 47.69ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 512, tps: 24232.08, reads: 72697.95, writes: 0.00, response time: 47.13ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 512, tps: 24195.43, reads: 72584.80, writes: 0.00, response time: 47.40ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 512, tps: 24240.80, reads: 72729.31, writes: 0.00, response time: 47.52ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 512, tps: 24322.34, reads: 72966.51, writes: 0.00, response time: 47.29ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 512, tps: 24283.81, reads: 72852.44, writes: 0.00, response time: 47.27ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 512, tps: 24283.54, reads: 72849.43, writes: 0.00, response time: 47.43ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 512, tps: 24169.90, reads: 72511.99, writes: 0.00, response time: 47.64ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 512, tps: 24262.38, reads: 72785.43, writes: 0.00, response time: 47.53ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 512, tps: 24134.06, reads: 72396.38, writes: 0.00, response time: 47.59ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 512, tps: 24199.81, reads: 72599.84, writes: 0.00, response time: 47.42ms (95%), errors: 0.00, reconnects:  0.00
