sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 500
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 500, tps: 2403.95, reads: 34323.71, writes: 9646.64, response time: 332.54ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 500, tps: 347.99, reads: 5776.85, writes: 1511.96, response time: 281.22ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 500, tps: 37.00, reads: 1146.01, writes: 141.00, response time: 2040.11ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 500, tps: 1264.00, reads: 16131.01, writes: 4967.00, response time: 2651.76ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 500, tps: 707.01, reads: 11436.19, writes: 2911.05, response time: 278.20ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 500, tps: 993.00, reads: 14500.98, writes: 4206.99, response time: 1612.40ms (95%), errors: 1.00, reconnects:  0.00
[   7s] threads: 500, tps: 351.99, reads: 4036.94, writes: 1228.98, response time: 1160.38ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 500, tps: 1761.02, reads: 23752.26, writes: 6883.08, response time: 1389.93ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 500, tps: 2830.01, reads: 40026.21, writes: 11440.06, response time: 341.62ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 500, tps: 2054.00, reads: 28006.98, writes: 8105.99, response time: 488.24ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 500, tps: 2727.99, reads: 38794.88, writes: 10986.97, response time: 367.07ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 500, tps: 2649.00, reads: 37571.06, writes: 10646.02, response time: 378.79ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 500, tps: 2734.01, reads: 37200.14, writes: 10813.04, response time: 368.72ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 500, tps: 1321.96, reads: 18622.43, writes: 5293.84, response time: 353.48ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 500, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 500, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 500, tps: 320.01, reads: 4434.07, writes: 1284.02, response time: 3734.70ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 500, tps: 2510.99, reads: 35049.80, writes: 10022.94, response time: 3600.77ms (95%), errors: 2.00, reconnects:  0.00
[  19s] threads: 500, tps: 2624.01, reads: 37531.16, writes: 10617.04, response time: 386.00ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 500, tps: 1947.51, reads: 27141.12, writes: 7742.04, response time: 505.19ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 500, tps: 1814.15, reads: 24877.00, writes: 7192.58, response time: 526.18ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 500, tps: 1536.70, reads: 21472.78, writes: 6184.78, response time: 591.16ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 500, tps: 747.27, reads: 11910.34, writes: 3066.12, response time: 847.67ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 500, tps: 651.92, reads: 9341.79, writes: 2636.66, response time: 912.18ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 500, tps: 1651.53, reads: 22364.64, writes: 6535.14, response time: 1079.94ms (95%), errors: 1.00, reconnects:  0.00
[  26s] threads: 500, tps: 1255.52, reads: 17392.25, writes: 4999.08, response time: 695.09ms (95%), errors: 0.00, reconnects:  0.00
[  27s] threads: 500, tps: 726.00, reads: 10009.98, writes: 3034.99, response time: 847.93ms (95%), errors: 0.00, reconnects:  0.00
[  28s] threads: 500, tps: 1287.51, reads: 17914.24, writes: 5013.11, response time: 901.05ms (95%), errors: 0.00, reconnects:  0.00
[  29s] threads: 500, tps: 1385.30, reads: 19642.25, writes: 5562.20, response time: 611.50ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 500, tps: 1318.98, reads: 18751.70, writes: 5317.92, response time: 706.20ms (95%), errors: 0.00, reconnects:  0.00
[  31s] threads: 500, tps: 1084.88, reads: 14113.49, writes: 4234.55, response time: 834.08ms (95%), errors: 0.00, reconnects:  0.00
[  32s] threads: 500, tps: 1059.37, reads: 14960.77, writes: 4251.67, response time: 784.91ms (95%), errors: 0.00, reconnects:  0.00
[  33s] threads: 500, tps: 966.76, reads: 14041.29, writes: 3952.89, response time: 909.72ms (95%), errors: 0.00, reconnects:  0.00
[  34s] threads: 500, tps: 500.44, reads: 6578.78, writes: 1953.72, response time: 1099.18ms (95%), errors: 0.00, reconnects:  0.00
[  35s] threads: 500, tps: 1482.97, reads: 22672.55, writes: 6049.88, response time: 1186.02ms (95%), errors: 0.00, reconnects:  0.00
[  36s] threads: 500, tps: 823.83, reads: 9951.97, writes: 3175.35, response time: 1082.53ms (95%), errors: 0.00, reconnects:  0.00
[  37s] threads: 500, tps: 1519.93, reads: 21641.97, writes: 6116.71, response time: 641.89ms (95%), errors: 1.00, reconnects:  0.00
[  38s] threads: 500, tps: 1212.13, reads: 16796.86, writes: 4820.53, response time: 644.39ms (95%), errors: 1.00, reconnects:  0.00
