sysbench 0.9:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 48
Report intermediate results every 10 second(s)
Initializing random number generator from current time


setting write concern to 1
Threads started!

[  10s] threads: 48, tps: 21708.10, reads: 65125.59, writes: 0.00, response time: 2.55ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 48, tps: 21832.93, reads: 65498.00, writes: 0.00, response time: 2.51ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 48, tps: 21880.90, reads: 65642.79, writes: 0.00, response time: 2.47ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 48, tps: 22032.70, reads: 66098.00, writes: 0.00, response time: 2.42ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 48, tps: 22037.18, reads: 66112.33, writes: 0.00, response time: 2.42ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 48, tps: 22078.45, reads: 66235.04, writes: 0.00, response time: 2.43ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 48, tps: 22025.37, reads: 66076.42, writes: 0.00, response time: 2.43ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 48, tps: 21992.82, reads: 65978.47, writes: 0.00, response time: 2.44ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 48, tps: 22015.56, reads: 66045.98, writes: 0.00, response time: 2.43ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 48, tps: 22036.01, reads: 66108.03, writes: 0.00, response time: 2.42ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 48, tps: 22029.51, reads: 66089.62, writes: 0.00, response time: 2.42ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 48, tps: 21977.71, reads: 65932.42, writes: 0.00, response time: 2.44ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 48, tps: 22056.69, reads: 66169.87, writes: 0.00, response time: 2.43ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 48, tps: 22034.44, reads: 66103.21, writes: 0.00, response time: 2.44ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 48, tps: 22014.17, reads: 66043.51, writes: 0.00, response time: 2.42ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 48, tps: 22091.13, reads: 66272.78, writes: 0.00, response time: 2.42ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 48, tps: 22018.26, reads: 66054.88, writes: 0.00, response time: 2.44ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 48, tps: 22066.14, reads: 66197.91, writes: 0.00, response time: 2.42ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 48, tps: 22003.95, reads: 66011.35, writes: 0.00, response time: 2.44ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 48, tps: 22026.04, reads: 66078.83, writes: 0.00, response time: 2.42ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 48, tps: 21998.36, reads: 65995.47, writes: 0.00, response time: 2.44ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 48, tps: 22045.24, reads: 66136.03, writes: 0.00, response time: 2.42ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 48, tps: 21982.40, reads: 65946.49, writes: 0.00, response time: 2.44ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 48, tps: 22026.90, reads: 66080.19, writes: 0.00, response time: 2.43ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 48, tps: 22014.63, reads: 66044.20, writes: 0.00, response time: 2.44ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 48, tps: 22007.58, reads: 66022.54, writes: 0.00, response time: 2.42ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 48, tps: 22009.86, reads: 66030.08, writes: 0.00, response time: 2.43ms (95%), errors: 0.00, reconnects:  0.00
[ 280s] threads: 48, tps: 21998.22, reads: 65994.36, writes: 0.00, response time: 2.42ms (95%), errors: 0.00, reconnects:  0.00
[ 290s] threads: 48, tps: 22002.18, reads: 66006.74, writes: 0.00, response time: 2.44ms (95%), errors: 0.00, reconnects:  0.00
[ 300s] threads: 48, tps: 22033.21, reads: 66100.03, writes: 0.00, response time: 2.42ms (95%), errors: 0.00, reconnects:  0.00
[ 310s] threads: 48, tps: 22013.63, reads: 66040.78, writes: 0.00, response time: 2.43ms (95%), errors: 0.00, reconnects:  0.00
[ 320s] threads: 48, tps: 21991.90, reads: 65974.99, writes: 0.00, response time: 2.43ms (95%), errors: 0.00, reconnects:  0.00
[ 330s] threads: 48, tps: 21970.79, reads: 65913.07, writes: 0.00, response time: 2.44ms (95%), errors: 0.00, reconnects:  0.00
[ 340s] threads: 48, tps: 21969.65, reads: 65908.44, writes: 0.00, response time: 2.43ms (95%), errors: 0.00, reconnects:  0.00
[ 350s] threads: 48, tps: 21984.02, reads: 65952.55, writes: 0.00, response time: 2.44ms (95%), errors: 0.00, reconnects:  0.00
[ 360s] threads: 48, tps: 21969.94, reads: 65909.61, writes: 0.00, response time: 2.43ms (95%), errors: 0.00, reconnects:  0.00
[ 370s] threads: 48, tps: 22015.28, reads: 66045.45, writes: 0.00, response time: 2.43ms (95%), errors: 0.00, reconnects:  0.00
[ 380s] threads: 48, tps: 22030.13, reads: 66091.38, writes: 0.00, response time: 2.42ms (95%), errors: 0.00, reconnects:  0.00
[ 390s] threads: 48, tps: 21997.45, reads: 65991.05, writes: 0.00, response time: 2.43ms (95%), errors: 0.00, reconnects:  0.00
[ 400s] threads: 48, tps: 21998.03, reads: 65994.90, writes: 0.00, response time: 2.43ms (95%), errors: 0.00, reconnects:  0.00
[ 410s] threads: 48, tps: 22026.92, reads: 66080.26, writes: 0.00, response time: 2.42ms (95%), errors: 0.00, reconnects:  0.00
[ 420s] threads: 48, tps: 22001.11, reads: 66003.63, writes: 0.00, response time: 2.44ms (95%), errors: 0.00, reconnects:  0.00
[ 430s] threads: 48, tps: 22011.97, reads: 66035.91, writes: 0.00, response time: 2.43ms (95%), errors: 0.00, reconnects:  0.00
[ 440s] threads: 48, tps: 21961.12, reads: 65883.35, writes: 0.00, response time: 2.45ms (95%), errors: 0.00, reconnects:  0.00
[ 450s] threads: 48, tps: 22008.52, reads: 66026.25, writes: 0.00, response time: 2.43ms (95%), errors: 0.00, reconnects:  0.00
[ 460s] threads: 48, tps: 21955.77, reads: 65866.72, writes: 0.00, response time: 2.44ms (95%), errors: 0.00, reconnects:  0.00
[ 470s] threads: 48, tps: 21970.59, reads: 65911.68, writes: 0.00, response time: 2.43ms (95%), errors: 0.00, reconnects:  0.00
[ 480s] threads: 48, tps: 21893.70, reads: 65681.50, writes: 0.00, response time: 2.44ms (95%), errors: 0.00, reconnects:  0.00
[ 490s] threads: 48, tps: 21979.49, reads: 65938.07, writes: 0.00, response time: 2.43ms (95%), errors: 0.00, reconnects:  0.00
[ 500s] threads: 48, tps: 22015.23, reads: 66046.10, writes: 0.00, response time: 2.44ms (95%), errors: 0.00, reconnects:  0.00
[ 510s] threads: 48, tps: 22017.05, reads: 66050.16, writes: 0.00, response time: 2.43ms (95%), errors: 0.00, reconnects:  0.00
[ 520s] threads: 48, tps: 21972.84, reads: 65919.81, writes: 0.00, response time: 2.44ms (95%), errors: 0.00, reconnects:  0.00
