sysbench 0.9:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 4
Report intermediate results every 10 second(s)
Initializing random number generator from current time


Threads started!

setting write concern to 1
[  10s] threads: 4, tps: 0.00, reads: 1.20, writes: 0.20, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 4, tps: 0.20, reads: 0.00, writes: 0.80, response time: 18951.46ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 4, tps: 0.10, reads: 0.00, writes: 0.10, response time: 26310.20ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 4, tps: 0.10, reads: 1.20, writes: 0.90, response time: 39755.39ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 4, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 4, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 4, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 4, tps: 0.30, reads: 0.00, writes: 0.30, response time: 58808.17ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 4, tps: 0.90, reads: 3.30, writes: 2.90, response time: 64198.97ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 4, tps: 1.00, reads: 2.70, writes: 2.80, response time: 5816.45ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 4, tps: 0.40, reads: 1.10, writes: 1.20, response time: 9747.87ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 4, tps: 0.50, reads: 1.30, writes: 1.50, response time: 14078.34ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 4, tps: 0.30, reads: 1.10, writes: 0.90, response time: 10119.52ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 4, tps: 1.50, reads: 4.90, writes: 4.70, response time: 11827.44ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 4, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 4, tps: 124.50, reads: 372.70, writes: 373.10, response time: 2.63ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 4, tps: 1820.40, reads: 5461.71, writes: 5461.51, response time: 2.50ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 4, tps: 1856.89, reads: 5570.38, writes: 5570.58, response time: 2.37ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 4, tps: 1846.31, reads: 5539.24, writes: 5539.14, response time: 2.37ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 4, tps: 1833.61, reads: 5500.63, writes: 5500.43, response time: 2.42ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 4, tps: 1830.40, reads: 5490.79, writes: 5491.19, response time: 2.42ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 4, tps: 1828.80, reads: 5486.71, writes: 5486.51, response time: 2.43ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 4, tps: 1847.90, reads: 5543.70, writes: 5543.60, response time: 2.37ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 4, tps: 1820.80, reads: 5462.70, writes: 5462.50, response time: 2.46ms (95%), errors: 0.00, reconnects:  0.00
