sysbench 1.0:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 850
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Initializing worker threads...

Threads started!

[   1s] threads: 850, tps: 1152.71, reads: 19746.02, writes: 4819.79, response time: 616.28ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 850, tps: 1183.99, reads: 14256.90, writes: 4662.97, response time: 1119.44ms (95%), errors: 1.00, reconnects:  0.00
[   3s] threads: 850, tps: 1004.00, reads: 16368.98, writes: 4120.99, response time: 1270.55ms (95%), errors: 1.00, reconnects:  0.00
[   4s] threads: 850, tps: 1735.85, reads: 22568.03, writes: 6892.40, response time: 1134.96ms (95%), errors: 1.00, reconnects:  0.00
[   5s] threads: 850, tps: 1873.18, reads: 27804.74, writes: 7787.77, response time: 820.71ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 850, tps: 1548.99, reads: 21747.89, writes: 6090.97, response time: 898.90ms (95%), errors: 3.00, reconnects:  0.00
[   7s] threads: 850, tps: 1586.00, reads: 20420.05, writes: 6140.01, response time: 989.85ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 850, tps: 930.15, reads: 19182.09, writes: 5315.86, response time: 1045.59ms (95%), errors: 1.00, reconnects:  0.00
[   9s] threads: 850, tps: 1394.83, reads: 16405.97, writes: 4156.48, response time: 1351.77ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 850, tps: 2302.91, reads: 31170.77, writes: 9137.64, response time: 1014.75ms (95%), errors: 1.00, reconnects:  0.00
[  11s] threads: 850, tps: 1629.01, reads: 22047.11, writes: 6477.03, response time: 871.87ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 850, tps: 1785.99, reads: 25529.82, writes: 7225.95, response time: 961.81ms (95%), errors: 1.00, reconnects:  0.00
[  13s] threads: 850, tps: 1241.00, reads: 16753.96, writes: 4869.99, response time: 1005.98ms (95%), errors: 1.00, reconnects:  0.00
[  14s] threads: 850, tps: 1837.96, reads: 26588.44, writes: 7427.84, response time: 1012.33ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 850, tps: 2137.04, reads: 30298.63, writes: 8636.18, response time: 797.46ms (95%), errors: 1.00, reconnects:  0.00
[  16s] threads: 850, tps: 2468.02, reads: 33690.30, writes: 9720.09, response time: 746.64ms (95%), errors: 2.00, reconnects:  0.00
[  17s] threads: 850, tps: 1734.98, reads: 24933.74, writes: 6991.93, response time: 814.83ms (95%), errors: 1.00, reconnects:  0.00
[  18s] threads: 850, tps: 1407.02, reads: 20635.23, writes: 5702.06, response time: 952.93ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 850, tps: 1706.99, reads: 22932.87, writes: 6856.96, response time: 983.35ms (95%), errors: 3.00, reconnects:  0.00
[  20s] threads: 850, tps: 1490.98, reads: 19489.68, writes: 5799.90, response time: 934.57ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 850, tps: 1558.05, reads: 23528.70, writes: 6340.19, response time: 1025.13ms (95%), errors: 3.00, reconnects:  0.00
[  22s] threads: 850, tps: 1075.17, reads: 16405.52, writes: 4516.69, response time: 1178.94ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 850, tps: 1166.79, reads: 13966.45, writes: 4435.19, response time: 1385.36ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 850, tps: 1631.02, reads: 24492.25, writes: 6573.07, response time: 1220.59ms (95%), errors: 1.00, reconnects:  0.00
[  25s] threads: 850, tps: 1719.00, reads: 23423.06, writes: 6875.02, response time: 937.09ms (95%), errors: 0.00, reconnects:  0.00
[  26s] threads: 850, tps: 1441.01, reads: 19787.07, writes: 5719.02, response time: 950.08ms (95%), errors: 0.00, reconnects:  0.00
[  27s] threads: 850, tps: 1331.01, reads: 17680.08, writes: 5268.02, response time: 1066.45ms (95%), errors: 0.00, reconnects:  0.00
[  28s] threads: 850, tps: 1011.99, reads: 15774.85, writes: 4171.96, response time: 1147.60ms (95%), errors: 0.00, reconnects:  0.00
[  29s] threads: 850, tps: 755.94, reads: 18347.52, writes: 5975.52, response time: 1482.76ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 850, tps: 1157.11, reads: 11062.08, writes: 1718.17, response time: 1521.88ms (95%), errors: 0.00, reconnects:  0.00
[  31s] threads: 850, tps: 135.97, reads: 959.78, writes: 517.88, response time: 1018.10ms (95%), errors: 0.00, reconnects:  0.00
[  32s] threads: 850, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  33s] threads: 850, tps: 0.00, reads: 0.00, writes: 0.00, response time: 0.00ms (95%), errors: 0.00, reconnects:  0.00
[  34s] threads: 850, tps: 999.23, reads: 11268.64, writes: 3870.91, response time: 4587.40ms (95%), errors: 0.00, reconnects:  0.00
[  35s] threads: 850, tps: 985.00, reads: 14501.05, writes: 4068.01, response time: 4188.38ms (95%), errors: 0.00, reconnects:  0.00
[  36s] threads: 850, tps: 1297.91, reads: 16714.22, writes: 5031.03, response time: 1335.28ms (95%), errors: 1.00, reconnects:  0.00
[  37s] threads: 850, tps: 943.24, reads: 16802.91, writes: 4314.25, response time: 1291.64ms (95%), errors: 0.00, reconnects:  0.00
[  38s] threads: 850, tps: 1088.00, reads: 11970.03, writes: 3846.01, response time: 1600.38ms (95%), errors: 0.00, reconnects:  0.00
[  39s] threads: 850, tps: 891.00, reads: 13068.05, writes: 3642.02, response time: 1615.30ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 850, tps: 897.00, reads: 11737.06, writes: 3518.02, response time: 1555.51ms (95%), errors: 1.00, reconnects:  0.00
[  41s] threads: 850, tps: 892.78, reads: 13218.09, writes: 3547.17, response time: 1586.54ms (95%), errors: 0.00, reconnects:  0.00
[  42s] threads: 850, tps: 962.39, reads: 13813.27, writes: 3997.92, response time: 1673.87ms (95%), errors: 1.00, reconnects:  0.00
[  43s] threads: 850, tps: 1023.16, reads: 17095.69, writes: 4718.74, response time: 1689.48ms (95%), errors: 0.00, reconnects:  0.00
[  44s] threads: 850, tps: 1026.81, reads: 10702.99, writes: 3333.37, response time: 1495.69ms (95%), errors: 0.00, reconnects:  0.00
[  45s] threads: 850, tps: 1100.99, reads: 15866.89, writes: 4461.97, response time: 1458.55ms (95%), errors: 0.00, reconnects:  0.00
[  46s] threads: 850, tps: 1210.05, reads: 17890.67, writes: 4961.18, response time: 1326.91ms (95%), errors: 0.00, reconnects:  0.00
[  47s] threads: 850, tps: 1282.01, reads: 17797.10, writes: 5061.03, response time: 1224.62ms (95%), errors: 0.00, reconnects:  0.00
[  48s] threads: 850, tps: 1326.95, reads: 17862.31, writes: 5245.80, response time: 1139.04ms (95%), errors: 1.00, reconnects:  0.00
[  49s] threads: 850, tps: 1302.04, reads: 19278.58, writes: 5325.16, response time: 1210.41ms (95%), errors: 2.00, reconnects:  0.00
[  50s] threads: 850, tps: 1162.19, reads: 17685.87, writes: 4582.74, response time: 1210.77ms (95%), errors: 1.00, reconnects:  0.00
[  51s] threads: 850, tps: 979.81, reads: 11276.78, writes: 3910.23, response time: 1495.69ms (95%), errors: 1.00, reconnects:  0.00
[  52s] threads: 850, tps: 1016.79, reads: 13762.81, writes: 4055.28, response time: 1407.93ms (95%), errors: 0.00, reconnects:  0.00
[  53s] threads: 850, tps: 1039.46, reads: 14534.24, writes: 4073.99, response time: 1570.95ms (95%), errors: 1.01, reconnects:  0.00
[  54s] threads: 850, tps: 1395.03, reads: 19759.41, writes: 5629.12, response time: 1436.45ms (95%), errors: 0.00, reconnects:  0.00
[  55s] threads: 850, tps: 1549.01, reads: 23013.11, writes: 6286.03, response time: 1075.43ms (95%), errors: 1.00, reconnects:  0.00
