sysbench 0.9:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 32
Report intermediate results every 10 second(s)
Initializing random number generator from current time


Threads started!

setting write concern to 1
[  10s] threads: 32, tps: 81799.41, reads: 81799.41, writes: 0.00, response time: 6.30ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 32, tps: 81285.58, reads: 81285.58, writes: 0.00, response time: 6.13ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 32, tps: 80968.85, reads: 80968.85, writes: 0.00, response time: 6.17ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 32, tps: 80823.58, reads: 80823.58, writes: 0.00, response time: 6.22ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 32, tps: 81476.61, reads: 81476.61, writes: 0.00, response time: 6.41ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 32, tps: 81264.70, reads: 81264.70, writes: 0.00, response time: 6.64ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 32, tps: 81078.90, reads: 81078.90, writes: 0.00, response time: 6.86ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 32, tps: 81069.08, reads: 81069.08, writes: 0.00, response time: 7.11ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 32, tps: 81334.72, reads: 81334.72, writes: 0.00, response time: 7.49ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 32, tps: 80786.07, reads: 80786.07, writes: 0.00, response time: 7.76ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 32, tps: 81204.33, reads: 81204.33, writes: 0.00, response time: 7.75ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 32, tps: 81598.51, reads: 81598.51, writes: 0.00, response time: 7.70ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 32, tps: 81741.85, reads: 81741.85, writes: 0.00, response time: 7.53ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 32, tps: 81384.83, reads: 81384.83, writes: 0.00, response time: 7.78ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 32, tps: 81692.41, reads: 81692.41, writes: 0.00, response time: 7.73ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 32, tps: 81547.09, reads: 81547.09, writes: 0.00, response time: 7.88ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 32, tps: 81644.88, reads: 81644.88, writes: 0.00, response time: 7.80ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 32, tps: 81655.93, reads: 81655.93, writes: 0.00, response time: 7.85ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 32, tps: 81609.19, reads: 81609.19, writes: 0.00, response time: 7.89ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 32, tps: 81435.20, reads: 81435.20, writes: 0.00, response time: 7.85ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 32, tps: 81614.81, reads: 81614.81, writes: 0.00, response time: 7.79ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 32, tps: 81651.10, reads: 81651.10, writes: 0.00, response time: 7.87ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 32, tps: 82044.68, reads: 82044.68, writes: 0.00, response time: 7.82ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 32, tps: 81743.43, reads: 81743.43, writes: 0.00, response time: 7.92ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 32, tps: 81184.19, reads: 81184.19, writes: 0.00, response time: 8.00ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 32, tps: 81090.00, reads: 81090.00, writes: 0.00, response time: 7.95ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 32, tps: 81203.17, reads: 81203.17, writes: 0.00, response time: 8.01ms (95%), errors: 0.00, reconnects:  0.00
[ 280s] threads: 32, tps: 81150.20, reads: 81150.20, writes: 0.00, response time: 8.06ms (95%), errors: 0.00, reconnects:  0.00
[ 290s] threads: 32, tps: 81355.03, reads: 81355.03, writes: 0.00, response time: 8.01ms (95%), errors: 0.00, reconnects:  0.00
[ 300s] threads: 32, tps: 81546.68, reads: 81546.68, writes: 0.00, response time: 7.98ms (95%), errors: 0.00, reconnects:  0.00
[ 310s] threads: 32, tps: 81509.16, reads: 81509.16, writes: 0.00, response time: 8.04ms (95%), errors: 0.00, reconnects:  0.00
[ 320s] threads: 32, tps: 81718.41, reads: 81718.41, writes: 0.00, response time: 8.08ms (95%), errors: 0.00, reconnects:  0.00
[ 330s] threads: 32, tps: 81926.08, reads: 81926.08, writes: 0.00, response time: 8.00ms (95%), errors: 0.00, reconnects:  0.00
[ 340s] threads: 32, tps: 81716.27, reads: 81716.27, writes: 0.00, response time: 8.03ms (95%), errors: 0.00, reconnects:  0.00
[ 350s] threads: 32, tps: 81446.65, reads: 81446.65, writes: 0.00, response time: 8.03ms (95%), errors: 0.00, reconnects:  0.00
[ 360s] threads: 32, tps: 81444.71, reads: 81444.71, writes: 0.00, response time: 8.03ms (95%), errors: 0.00, reconnects:  0.00
[ 370s] threads: 32, tps: 81382.28, reads: 81382.28, writes: 0.00, response time: 8.04ms (95%), errors: 0.00, reconnects:  0.00
[ 380s] threads: 32, tps: 81491.28, reads: 81491.28, writes: 0.00, response time: 8.02ms (95%), errors: 0.00, reconnects:  0.00
[ 390s] threads: 32, tps: 81551.22, reads: 81551.22, writes: 0.00, response time: 8.01ms (95%), errors: 0.00, reconnects:  0.00
[ 400s] threads: 32, tps: 81842.47, reads: 81842.47, writes: 0.00, response time: 8.01ms (95%), errors: 0.00, reconnects:  0.00
