"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-wt/mongowt.BP12/thr140/dstat.txt 10",,,,"Date:","31 May 2016 02:19:48 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
5.291,1.311,92.351,1.011,0.0,0.036,14571678.036,71172953.228,0.0,0.0,39.763,12567.432,15945.700,131769.210
12.357,2.800,26.775,57.619,0.0,0.449,471499980.800,13516.800,436.0,2926.0,0.0,0.0,45827.100,229945.200
12.174,2.785,26.561,57.967,0.0,0.513,473597132.800,11059.200,46.400,31.200,0.0,0.0,45503.200,229556.0
12.496,2.707,26.147,58.198,0.0,0.452,473620480.0,11468.800,18.200,24.600,0.0,0.0,46066.600,230333.600
12.392,2.869,26.370,57.932,0.0,0.438,473495552.0,11059.200,24.600,24.600,0.0,0.0,45583.500,229731.400
12.383,2.759,26.051,58.379,0.0,0.429,473004441.600,11468.800,33.600,33.600,0.0,0.0,46992.200,229674.600
12.382,2.775,26.442,57.934,0.0,0.467,473067520.0,23756.800,6.600,24.600,0.0,0.0,45530.600,229955.100
12.505,2.840,27.160,57.029,0.0,0.465,473358745.600,12288.0,24.600,24.600,0.0,0.0,46710.600,229025.600
12.300,2.818,26.532,57.900,0.0,0.450,473360793.600,19660.800,22.800,31.200,0.0,0.0,46908.400,228908.500
12.492,2.867,26.600,57.550,0.0,0.492,473015910.400,12288.0,18.600,24.600,0.0,0.0,51029.200,229176.200
12.505,2.893,27.175,56.981,0.0,0.447,473259212.800,12697.600,24.600,24.600,0.0,0.0,46887.400,229022.400
12.501,2.772,27.114,57.146,0.0,0.467,473469747.200,12288.0,13.200,49.200,0.0,0.0,46793.800,228876.700
12.403,2.787,26.768,57.592,0.0,0.450,473353011.200,13516.800,24.600,24.600,0.0,0.0,46927.300,228808.0
12.433,2.837,27.391,56.914,0.0,0.424,472972492.800,16384.0,12.600,24.600,0.0,0.0,49982.900,229020.300
12.369,2.844,26.681,57.618,0.0,0.487,473421004.800,14336.0,108.800,31.200,0.0,0.0,46935.200,229200.700
12.584,2.945,27.367,56.679,0.0,0.425,473527910.400,14336.0,70.400,24.600,0.0,0.0,46678.700,229076.800
12.420,2.821,27.075,57.244,0.0,0.441,473427558.400,5734.400,40.800,24.600,0.0,0.0,46877.300,229357.0
12.511,2.853,26.938,57.231,0.0,0.467,473244057.600,8601.600,24.600,24.600,0.0,0.0,47263.100,229386.0
12.392,2.789,26.175,58.172,0.0,0.471,473253888.0,9830.400,87.0,24.600,0.0,0.0,48031.500,229609.0
12.320,2.772,26.166,58.267,0.0,0.475,473061376.0,13926.400,46.800,24.600,0.0,0.0,45628.500,229616.700
12.234,2.815,26.168,58.332,0.0,0.451,473696665.600,8601.600,34.800,31.200,0.0,0.0,45798.700,230108.500
12.370,2.843,25.674,58.656,0.0,0.458,473347686.400,11878.400,40.800,24.600,0.0,0.0,45936.200,230045.900
12.375,2.860,26.602,57.697,0.0,0.466,473341542.400,9420.800,58.800,24.600,0.0,0.0,46288.100,229820.0
12.278,2.870,26.087,58.302,0.0,0.463,473339494.400,9830.400,81.0,28.800,0.0,0.0,45648.500,230007.400
12.263,2.839,26.069,58.367,0.0,0.462,473206374.400,9420.800,40.800,24.600,0.0,0.0,45702.500,229730.600
12.298,2.845,26.488,57.909,0.0,0.460,473105612.800,10240.0,24.600,24.600,0.0,0.0,45669.600,229993.500
12.406,2.795,26.266,58.086,0.0,0.447,473482854.400,11468.800,68.600,31.200,0.0,0.0,49585.800,230081.200
12.339,2.826,25.974,58.439,0.0,0.422,473439846.400,11059.200,64.400,24.600,0.0,0.0,45686.600,229763.0
12.341,2.847,26.132,58.275,0.0,0.406,472925798.400,10649.600,58.800,24.600,0.0,0.0,45536.800,229725.800
12.288,2.890,26.200,58.176,0.0,0.447,473297715.200,11059.200,40.800,24.600,0.0,0.0,45567.900,230241.500
12.309,2.799,26.222,58.204,0.0,0.467,473191628.800,11059.200,24.600,24.600,0.0,0.0,48055.100,229455.600
