"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","smblade03",,,,"User:","root"
"Cmdline:","dstat --output=res-OLTP-RO-memory-disk-samsung-8t-wt/mongowt.BP12/thr56/dstat.txt 10",,,,"Date:","31 May 2016 02:03:18 EDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
5.280,1.309,92.457,0.919,0.0,0.035,13701476.497,71321567.922,0.0,0.0,39.846,12593.678,15890.804,131707.230
11.542,2.389,43.806,41.809,0.0,0.454,477832806.400,18022.400,321.600,1273.0,0.0,0.0,45527.200,176389.200
11.639,2.354,43.472,42.093,0.0,0.441,477958553.600,9420.800,6.600,24.600,0.0,0.0,43752.0,175913.400
11.616,2.414,42.946,42.620,0.0,0.404,477930700.800,17612.800,28.800,31.200,0.0,0.0,43330.400,176381.300
11.663,2.409,42.576,42.920,0.0,0.432,477818470.400,9830.400,12.600,24.600,0.0,0.0,43206.900,176157.0
11.492,2.383,42.981,42.676,0.0,0.469,477537075.200,10240.0,36.200,24.600,0.0,0.0,44526.500,176273.800
11.518,2.409,43.296,42.340,0.0,0.436,477192601.600,13516.800,18.200,24.600,0.0,0.0,43747.700,176420.100
11.773,2.340,42.335,43.124,0.0,0.429,477110681.600,11059.200,24.600,24.600,0.0,0.0,43512.900,176069.800
11.727,2.325,42.464,43.064,0.0,0.420,477228236.800,11059.200,24.600,24.600,0.0,0.0,43842.0,176084.100
11.568,2.395,42.968,42.625,0.0,0.444,476948889.600,11468.800,6.600,24.600,0.0,0.0,45797.600,176433.0
11.578,2.392,42.789,42.821,0.0,0.421,476265676.800,11468.800,34.800,31.200,0.0,0.0,43894.900,176371.400
11.642,2.398,42.145,43.371,0.0,0.443,476918579.200,14745.600,12.600,24.600,0.0,0.0,43943.400,176313.400
11.642,2.407,42.307,43.198,0.0,0.445,476776448.0,11468.800,24.600,24.600,0.0,0.0,43965.700,176934.700
11.648,2.387,42.304,43.249,0.0,0.411,476353331.200,15155.200,6.600,24.600,0.0,0.0,45477.200,176506.200
11.635,2.406,42.514,42.994,0.0,0.451,476596224.0,18022.400,6.600,24.600,0.0,0.0,47161.100,174962.400
11.744,2.383,42.448,43.007,0.0,0.418,476001075.200,12288.0,24.600,24.600,0.0,0.0,46560.500,175158.900
11.875,2.403,42.328,42.949,0.0,0.445,475995750.400,20070.400,28.800,31.200,0.0,0.0,46571.400,175888.300
11.809,2.459,42.548,42.775,0.0,0.411,475999027.200,13107.200,58.400,24.600,0.0,0.0,46574.200,175425.500
11.855,2.424,42.274,42.979,0.0,0.468,475385446.400,13516.800,70.400,24.600,0.0,0.0,48269.0,175896.600
11.771,2.333,42.339,43.074,0.0,0.483,476103884.800,12697.600,40.800,49.200,0.0,0.0,46808.600,175458.100
11.904,2.317,42.278,43.049,0.0,0.452,475797504.0,13516.800,58.800,0.0,0.0,0.0,46530.100,175816.400
11.691,2.380,42.387,43.083,0.0,0.460,475404697.600,13107.200,93.0,24.600,0.0,0.0,46732.0,175691.0
11.721,2.386,42.569,42.874,0.0,0.449,475314995.200,13107.200,51.0,31.200,0.0,0.0,47681.500,176011.500
11.709,2.431,42.240,43.177,0.0,0.443,475145011.200,14745.600,58.800,24.600,0.0,0.0,45336.600,177019.100
11.638,2.396,42.330,43.172,0.0,0.463,474821017.600,14336.0,46.800,24.600,0.0,0.0,44621.600,177129.800
11.534,2.444,42.490,43.111,0.0,0.421,475444428.800,6144.0,24.600,24.600,0.0,0.0,44825.100,177530.600
11.572,2.393,42.502,43.075,0.0,0.459,475202764.800,10240.0,75.0,24.600,0.0,0.0,47759.400,177418.800
11.444,2.424,42.746,42.960,0.0,0.426,475344896.0,9830.400,40.800,24.600,0.0,0.0,44918.600,177154.600
11.483,2.456,42.610,43.023,0.0,0.427,475447705.600,9011.200,69.0,31.200,0.0,0.0,44735.500,177250.100
11.551,2.364,42.539,43.079,0.0,0.467,475067596.800,15974.400,64.400,24.600,0.0,0.0,44734.0,177547.700
11.592,2.461,42.412,43.089,0.0,0.447,475068825.600,9011.200,58.400,24.600,0.0,0.0,44634.400,177516.900
